ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,ocr_per,avg_monthly_high_low_change_pct,end_to_trailing_high_pct
2286.T,林兼産業,東証スタンダード,食料品/食品,食料品/食品,,,業績予想更新あり / 貸借,3,1,2,3.0,3.0,1.0,3.0,5.0,5.0,6.59,0.55,1.67,,,,1.487811313861198,2.230483271375472,-8.056872037914697,-3.7277147487844497,,67.10526315789474,5.103448275862066,0.9018440047590177,16.666666666666664,91.66666666666666,45.0,735.0,食料品,0.9722222222222222,0.4322729143455381,0.8104138338752587,0.8141043218953878,0.6788026096438824,False,score=0.679 | annual=59.8 | q4=4.7 | trend_r2=0.892 | per_score=0.972,6.59,,94.54094292803971
3004.T,神栄,東証スタンダード,卸売/食品,卸売/食品,,,業績予想更新あり / 貸借,0,1,-1,3.0,2.0,2.0,2.0,5.0,5.0,5.68,0.95,4.24,,,,7.077045669605053,26.35379061371841,17.335352006056027,21.79132040627887,22.222222222222232,54.417177914110425,14.77428180574556,0.9154150324227971,17.84064665127021,75.0,80.0,2428.0,卸売業,0.9655172413793104,0.4720849132399423,0.8069405852793379,0.8589503706418103,0.7001430571380439,False,score=0.7 | annual=45.2 | q4=9.0 | trend_r2=0.875 | per_score=0.966,5.68,,97.70962732919256
6307.T,サンセイ,東証スタンダード,機械/設備機器・部品,機械/設備機器・部品,,,業績予想更新あり / 信用,2,1,1,4.0,3.0,4.0,4.0,5.0,5.0,9.64,1.01,2.32,,,,0.3286628610966957,21.14537444933921,21.38728323699421,21.34831460674158,0.0,56.05263157894738,32.66219239373602,0.6741212645929568,14.962593516209477,75.0,75.0,580.0,機械,0.9642857142857144,0.6886271802892928,0.7947502216967189,0.7663292553321488,0.7519229639312057,False,score=0.752 | annual=54.3 | q4=44.6 | trend_r2=0.585 | per_score=0.964,9.64,,96.26623376623377
9385.T,ショーエイコーポレーション,東証スタンダード,化学/紙・パルプ製品・他素材,化学/紙・パルプ製品・他素材,,,業績予想更新あり / 優待あり / 貸借,5,0,5,3.0,1.0,3.0,3.0,5.0,4.0,7.04,1.27,4.33,,,,5.091692501707734,87.41633199464525,92.71948608137043,92.56198347107438,10005.0,15.3169014084507,12.73666092943202,0.4491130716317495,14.675767918088734,66.66666666666666,100.0,632.0,化学,0.9609303739738524,0.6295754348638581,0.5391723322494828,0.8200943735592949,0.6269978264264766,False,score=0.627 | annual=9.5 | q4=9.7 | trend_r2=0.21 | per_score=0.961,7.04,,100.0
4317.T,レイ,東証スタンダード,サービス/他産業サービス・製品,サービス/他産業サービス・製品,,,業績予想更新あり / 信用,0,0,0,4.0,5.0,4.0,4.0,5.0,5.0,7.82,1.15,3.05,,,,,,,,,72.70471464019852,4.035874439461873,0.8833298727999516,12.177650429799424,66.66666666666666,40.0,647.0,サービス業,0.9603960396039604,0.5093339348622363,0.7270292639668934,0.7823771538178692,0.6619054767504586,False,score=0.662 | annual=63.0 | q4=4.0 | trend_r2=0.873 | per_score=0.96,7.82,,98.58356940509914
2288.T,丸大食品,東証プライム,食料品/食品,食料品/食品,,,業績予想更新あり / 優待あり / 貸借,6,0,6,3.0,2.0,1.0,3.0,5.0,4.0,6.65,0.74,2.87,,,,1.289526322509249,27.994148838910228,0.2186588921282872,1.1706438541197572,30.000000000000004,39.98778998778998,19.30280957336108,0.8667308470127488,12.074748442740779,66.66666666666666,100.0,2197.0,食料品,0.9583333333333334,0.5229167492499792,0.7614306828258943,0.8315987715743277,0.6919844238240107,False,score=0.692 | annual=31.4 | q4=11.1 | trend_r2=0.849 | per_score=0.958,6.65,,99.43625325238509
7520.T,エコス,東証プライム,小売/コンビニ・食品小売り,小売/コンビニ・食品小売り,,,業績予想更新あり / 優待あり / 信用,1,0,1,3.0,2.0,3.0,3.0,5.0,4.0,7.77,1.01,2.62,,,,,,,,,51.87032418952617,5.582524271844669,0.9299955539823409,10.309278350515461,75.0,65.0,3025.0,小売業,0.9565217391304348,0.3163882276238368,0.8221164646763228,0.777457420018284,0.636179772776345,False,score=0.636 | annual=43.8 | q4=11.0 | trend_r2=0.933 | per_score=0.957,7.77,,96.513470681458
9361.T,伏木海陸運送,東証スタンダード,倉庫運輸/倉庫・運輸サービス,倉庫運輸/倉庫・運輸サービス,,,業績予想更新あり / 信用,2,1,1,3.0,3.0,4.0,3.0,5.0,4.0,6.22,0.45,2.28,,,,,,,,,43.5374149659864,20.571428571428573,0.702226436144868,12.98472385428907,75.0,55.00000000000001,2150.0,倉庫・運輸関連業,0.9545454545454546,0.3550510852569302,0.8447354419154597,0.8434198627015685,0.6730828012421962,False,score=0.673 | annual=42.3 | q4=22.2 | trend_r2=0.737 | per_score=0.955,6.22,,94.19642857142857
4625.T,アトミクス,東証スタンダード,減額/化学,減額/化学,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,3.0,2.0,4.0,5.0,4.0,7.28,0.41,2.45,,,,5.280207321023656,17.14285714285715,255.26315789473685,253.953488372093,17.647058823529417,18.65793780687397,6.461086637298097,0.8343917816930375,10.6687898089172,66.66666666666666,90.0,734.0,化学,0.9543934326543022,0.6118899063151347,0.7651315400532073,0.8567536306943051,0.7298213863731015,False,score=0.73 | annual=19.3 | q4=11.6 | trend_r2=0.786 | per_score=0.954,7.28,,88.73929008567931
4752.T,昭和システムエンジニアリング,東証スタンダード,情報通信/金融サービス,情報通信/金融サービス,,,業績予想更新あり / 信用,4,0,4,3.0,4.0,4.0,4.0,4.0,3.0,10.31,1.19,3.42,,,,,,,,,10.71428571428572,-1.4669926650366705,0.7693497693766311,14.111261872455906,66.66666666666666,45.0,1650.0,情報・通信業,0.9523809523809524,0.4328105295934443,0.6177180017735737,0.7924141002153654,0.5879396061988867,False,score=0.588 | annual=16.6 | q4=-0.8 | trend_r2=0.737 | per_score=0.952,10.31,,92.11428571428571
8934.T,サンフロンティア不動産,東証プライム,不動産/不動産(非住宅),不動産/不動産(非住宅),,,業績予想更新あり / 優待あり / 貸借,3,0,3,4.0,5.0,5.0,3.0,5.0,4.0,8.48,1.2,2.81,,,,13.40066295772191,11.847361248178956,9.440090376332687,9.533607681755818,15.15151515151516,32.12742980561556,6.483899042645769,0.8601769942330658,16.06016496846191,58.333333333333336,75.0,2400.0,不動産業,0.9523809523809524,0.7355224730436307,0.7045728643216081,0.7633103769995885,0.7271527299099121,False,score=0.727 | annual=24.9 | q4=5.4 | trend_r2=0.851 | per_score=0.952,8.48,,96.26278520849725
7058.T,共栄セキュリティーサービス,東証スタンダード,サービス/他産業サービス・製品,サービス/他産業サービス・製品,,,業績予想更新あり / 信用,0,0,0,3.0,5.0,4.0,4.0,,3.0,8.12,0.86,4.04,,,,,,,,,21.396488362596976,7.328519855595661,0.774430896468262,11.310661062285055,66.66666666666666,45.0,2930.0,サービス業,0.9504950495049505,0.3426673138792936,0.6833402305645877,0.8614479613654,0.5997262558848973,False,score=0.6 | annual=22.9 | q4=4.6 | trend_r2=0.752 | per_score=0.95,8.12,,95.28846153846153
6748.T,星和電機,東証スタンダード,電気機器/設備機器・部品,電気機器/設備機器・部品,,,業績予想更新あり / 貸借,3,0,3,3.0,1.0,3.0,4.0,5.0,5.0,7.73,0.52,2.57,,,,,,,,,68.9108910891089,7.1608040201005085,0.9255933285580946,14.652014652014655,91.66666666666666,75.0,820.0,電気機器,0.95,0.3665242221137649,0.8167898315104938,0.8488596792862538,0.6656108377767908,False,score=0.666 | annual=56.5 | q4=4.6 | trend_r2=0.879 | per_score=0.95,7.73,,90.74468085106383
9876.T,コックス,東証スタンダード,小売/衣料小売り,小売/衣料小売り,,,業績予想更新あり / 優待あり / 信用,1,0,1,3.0,1.0,3.0,4.0,5.0,4.0,6.98,0.69,0.0,,,,,,,,,29.100529100529094,4.7210300429184615,0.8120740987362686,17.96116504854369,66.66666666666666,80.0,237.0,小売業,0.9473684210526316,0.3357527175320327,0.5685427135678391,0.728205348339515,0.5189987419096421,False,score=0.519 | annual=26.1 | q4=-6.3 | trend_r2=0.791 | per_score=0.947,6.98,,76.25
9791.T,ビケンテクノ,東証スタンダード,大幅強気/増額,大幅強気/増額,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,2.0,3.0,3.0,5.0,4.0,7.52,0.44,2.73,,,,4.70449104387205,40.4494382022472,37.89581205311543,37.90446841294297,28.57142857142858,57.89473684210527,9.98439937597504,0.8760219206618385,12.845849802371545,75.0,70.0,1405.0,サービス業,0.9461842505320768,0.5917773215927743,0.8490570499556607,0.8638564363268881,0.7619690223028959,True,score=0.762 | annual=54.7 | q4=15.0 | trend_r2=0.851 | per_score=0.946,7.52,,97.98471160528145
1847.T,イチケン,東証スタンダード,建設/建設・土木,建設/建設・土木,,,業績予想更新あり / 信用 / 【策 定】	26年度始動の次期中計策定へ。赤坂ホテル(簿価52億円)の販売活動中。施工能力の制約あり、受注は選別色強める。,5,0,5,3.0,3.0,3.0,3.0,5.0,5.0,8.03,1.16,3.78,,,,2.021232537702411,5.5927759976696745,1.554183521396646,1.5296662546353534,,96.45669291338584,30.97112860892388,0.9196363897228395,17.581677332435163,83.33333333333334,85.0,4790.0,建設業,0.9454545454545454,0.5212481719361709,0.9187466745492168,0.808341223130259,0.7575411083508592,True,score=0.758 | annual=81.2 | q4=33.6 | trend_r2=0.905 | per_score=0.945,8.03,,97.65166340508806
4990.T,昭和化学工業,東証スタンダード,化学/化学,化学/化学,,,業績予想更新あり / 優待あり / 信用,1,0,1,3.0,3.0,4.0,3.0,5.0,3.0,8.56,0.63,1.11,,,,0.2489985926166449,38.72832369942196,82.48175182481752,81.91214470284238,0.0,12.691466083150992,4.251012145748989,0.45891285601466736,14.417744916820707,50.0,90.0,502.0,化学,0.945054945054945,0.6218068393692656,0.4709665976943542,0.7708678097738546,0.5837409246964733,False,score=0.584 | annual=10.6 | q4=1.2 | trend_r2=0.411 | per_score=0.945,8.56,,95.19408502772643
9955.T,ヨンキュウ,東証スタンダード,前号並み/卸売,前号並み/卸売,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,4.0,4.0,3.0,4.0,5.0,4.0,8.77,0.92,0.82,,,,0.2517432664245866,42.30271668822769,200.35335689045937,200.00000000000009,,50.60532687651331,17.447129909365565,0.8777114848709541,12.019566736547871,66.66666666666666,100.0,2854.0,卸売業,0.9428571428571428,0.7725780233456708,0.7864085131540054,0.7158045107988324,0.7674470412500537,False,score=0.767 | annual=39.9 | q4=9.6 | trend_r2=0.881 | per_score=0.943,8.77,,97.79874213836479
4076.T,シイエヌエス,東証グロース,情報通信/SI・ソフトウエア開発,情報通信/SI・ソフトウエア開発,,,業績予想更新あり / 信用 / 【QAあり】シイエヌエス、売上高、営業利益は前期比2桁増、今期はイノベーション創出への投資を計画 / 【QAあり】シイエヌエス、売上高、営業利益は前期比2桁増、今期はイノベーション創出への投資を計画2024/07/19 08:00 ログミーファイナンス,0,0,0,3.0,4.0,4.0,4.0,4.0,3.0,10.33,1.23,2.92,,,,,,,,,21.492743607463716,3.472630959387879,0.6449355284165644,17.589948600799545,75.0,90.0,1715.0,情報・通信業,0.9363057324840764,0.3750363646510855,0.661803133313627,0.7581742128502389,0.5807089801890598,False,score=0.581 | annual=16.3 | q4=8.1 | trend_r2=0.575 | per_score=0.936,10.33,,81.72942817294282
4119.T,日本ピグメントホールディングス,東証スタンダード,化学/化学,化学/化学,,,業績予想更新あり / 信用,4,0,4,3.0,4.0,2.0,3.0,5.0,5.0,8.68,0.37,2.41,,,,11.0202790010812,468.1818181818182,-87.26621567847195,-87.26420986883198,20.0,27.377049180327862,19.90740740740742,0.5583240510053774,14.732006125574271,66.66666666666666,100.0,3635.0,化学,0.934065934065934,0.5384821750199591,0.6217558380135975,0.8496279185101995,0.6381844720651445,False,score=0.638 | annual=21.2 | q4=4.0 | trend_r2=0.514 | per_score=0.934,8.68,,98.98089171974522
7986.T,日本アイ・エス・ケイ,東証スタンダード,その他製品/他産業サービス・製品,その他製品/他産業サービス・製品,,,業績予想更新あり / 信用,4,0,4,4.0,3.0,4.0,4.0,5.0,4.0,7.74,0.65,1.52,,,,,,,,,16.43564356435643,2.7373325567850992,0.9308221381207694,8.514724711907807,66.66666666666666,55.00000000000001,1779.0,その他製品,0.9310344827586208,0.5031855816447889,0.7101152822938219,0.7757329122749962,0.6508134130628952,False,score=0.651 | annual=19.1 | q4=5.6 | trend_r2=0.912 | per_score=0.931,7.74,,97.19008264462809
9820.T,エムティジェネックス,東証スタンダード,会社比強気/増額,会社比強気/増額,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,4.0,4.0,5.0,5.0,5.0,4.0,9.53,0.92,1.07,,,,34.17721518987342,58.53658536585367,59.09090909090908,58.48903330625508,0.0,36.999611348620284,0.7142857142857117,0.8816229902948157,9.69230769230769,75.0,65.0,3470.0,不動産業,0.9310344827586208,0.8373294525096524,0.6892137156370086,0.7178664283928049,0.7467847660935931,False,score=0.747 | annual=34.9 | q4=-0.6 | trend_r2=0.879 | per_score=0.931,9.53,,97.24137931034483
2270.T,雪印メグミルク,東証プライム,食料品/食品,食料品/食品,,,業績予想更新あり / 貸借,2,3,-1,3.0,2.0,2.0,3.0,5.0,3.0,7.7,0.84,3.09,,,,2.302787020212116,-3.26797385620915,112.16915995397008,132.29723166585725,,30.646417445482864,15.76949620427881,0.8402383563632013,11.512915129151292,58.333333333333336,90.0,3235.0,食料品,0.9305555555555556,0.4547081293812597,0.7008749630505469,0.8154274791193524,0.6376270744800575,False,score=0.638 | annual=19.7 | q4=9.9 | trend_r2=0.755 | per_score=0.931,7.7,,96.13180515759312
9049.T,京福電気鉄道,東証スタンダード,陸運/鉄道,陸運/鉄道,,,業績予想更新あり / 優待あり / 信用,1,1,0,3.0,4.0,4.0,3.0,5.0,3.0,8.25,1.06,0.26,,,,1.6667819351269042,-10.512597741094698,-10.71428571428571,-10.734721904325928,0.0,7.37951807228916,-0.1400560224089631,0.685386998384334,17.037037037037038,58.333333333333336,45.0,7460.0,陸運業,0.9285714285714286,0.4525180960365653,0.6162400236476501,0.6805043296176421,0.5717902101777689,False,score=0.572 | annual=12.7 | q4=10.0 | trend_r2=0.568 | per_score=0.929,8.25,,91.52759948652118
1718.T,美樹工業,東証スタンダード,建設/建設・土木,建設/建設・土木,,,業績予想更新あり / 信用,2,0,2,4.0,4.0,3.0,3.0,5.0,5.0,8.42,0.51,3.73,,,,,,,,,82.34042553191489,4.767726161369201,0.9322814255017133,11.142857142857142,83.33333333333334,45.0,8620.0,建設業,0.9272727272727272,0.4493403503534575,0.9018918120011824,0.8925325333806889,0.74162694470038,True,score=0.742 | annual=83.0 | q4=15.4 | trend_r2=0.936 | per_score=0.927,8.42,,95.32814238042269
8383.T,鳥取銀行,東証スタンダード,銀行/地方銀行,銀行/地方銀行,,,業績予想更新あり / 優待あり / 貸借,2,0,2,4.0,4.0,4.0,,5.0,4.0,9.19,0.31,2.9,,,,1.0781671159029615,,-4.798172124904799,-4.77548111190308,0.0,35.7936507936508,26.366322008862618,0.5814173960255768,14.823008849557517,58.333333333333336,100.0,1550.0,銀行業,0.9272727272727272,0.4891931165960739,0.7089624593556016,0.8727144897289357,0.6647935954644337,False,score=0.665 | annual=23.2 | q4=14.1 | trend_r2=0.612 | per_score=0.927,9.19,,98.0515759312321
5589.T,オートサーバー,東証スタンダード,情報通信/他産業サービス・製品,情報通信/他産業サービス・製品,,,業績予想更新あり / 優待あり / 貸借 / 【上向く】	オークション代行の取引数伸長。ただ、中古車仲介は好調の前期より後退。株主優待新設費用もあり営業減益。26年12月期は開拓強化で会員数が着実に増加。中古車仲介、オークション代行とも取引数堅調。償却費増等こなし営業益好転。 / 【QAあり】オートサーバー、「ASワンプラ」の利用増により経常利益が前期比＋19.2%と大幅増 売上高も過去最高を達成 / 【QAあり】オートサーバー、「ASワンプラ」の利用増により経常利益が前期比＋19.2%と大幅増 売上高も過去最高を達成 2025/02/18 13:00 ログミーファイナンス,1,1,0,4.0,3.0,5.0,4.0,4.0,4.0,12.29,1.4,2.63,,,,,,,,,54.3173862310385,3.603603603603611,0.5591287919583408,12.734082397003743,66.66666666666666,35.0,2500.0,情報・通信業,0.925925925925926,0.4465004182792649,0.5926219331953887,0.7198545510643612,0.5669259265485399,False,score=0.567 | annual=42.8 | q4=-0.1 | trend_r2=0.648 | per_score=0.926,12.29,,99.06367041198502
3539.T,JMホールディングス,東証プライム,前号並み/小売,前号並み/小売,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,4.0,3.0,4.0,4.0,4.0,11.61,1.8,1.5,,,,,,,,,48.01652892561983,16.298701298701303,0.9261778928373826,13.147249190938515,66.66666666666666,85.0,1680.0,小売業,0.925925925925926,0.4828628751542499,0.7740821755838014,0.6436482060226365,0.6460686265212254,False,score=0.646 | annual=35.5 | q4=11.6 | trend_r2=0.863 | per_score=0.926,11.61,,100.0
2602.T,日清オイリオグループ,東証プライム,減額/食料品,減額/食料品,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。 / 【QA あり】日清オイリオグループ、国内油脂の立て直しと、チョコレート用油脂等の期初想定どおりの着地により利益計画の達成を図る / 【QA あり】日清オイリオグループ、国内油脂の立て直しと、チョコレート用油脂等の期初想定どおりの着地により利益計画の達成を図る2025/11/28 19:00 ログミーファイナンス / 【QAあり】日清オイリオグループ、チョコ用油脂の販売数量増加 国内油脂の価格改定実現、オリーブオイルの収益回復を目指す / 【QAあり】日清オイリオグループ、チョコ用油脂の販売数量増加 国内油脂の価格改定実現、オリーブオイルの収益回復を目指す2025/05/26 19:00 ログミーファイナンス,0,2,-2,3.0,5.0,2.0,3.0,5.0,3.0,8.22,0.85,3.14,,,,1.7182855571336475,-22.19109866168689,82.8793774319066,89.68213925327953,100011.11111111112,17.659352142110762,9.746588693957126,0.6429783509633774,11.660079051383399,66.66666666666666,100.0,5250.0,食料品,0.9232289449680754,0.4986878520575348,0.4854153118533846,0.812677700319472,0.5555131786180547,False,score=0.556 | annual=2.5 | q4=2.3 | trend_r2=0.401 | per_score=0.923,8.22,,99.64601769911503
9060.T,日本ロジテム,東証スタンダード,陸運/陸運,陸運/陸運,,,業績予想更新あり / 優待あり / 信用,2,0,2,3.0,4.0,1.0,2.0,5.0,,7.55,0.4,1.72,,,,6.816563385403263,5.863192182410426,54.01301518438177,53.934233705226056,0.0,26.8,4.735682819383258,0.7965607359444936,13.950617283950617,66.66666666666666,55.00000000000001,4980.0,陸運業,0.9230769230769232,0.5218526948420539,0.7577830328111145,0.8108666794421252,0.6858241438481455,False,score=0.686 | annual=38.0 | q4=5.4 | trend_r2=0.808 | per_score=0.923,7.55,,93.23529411764706
6267.T,ゼネラルパッカー,東証スタンダード,機械/産業機械,機械/産業機械,,,業績予想更新あり / 信用,1,0,1,4.0,3.0,5.0,4.0,5.0,4.0,9.18,0.89,3.05,,,,,,,,,38.967468175388966,0.7692307692307665,0.8512450677025896,12.706611570247938,66.66666666666666,90.0,3935.0,機械,0.921875,0.4869571106334993,0.7038131835648832,0.800726893211114,0.647296299968145,False,score=0.647 | annual=34.6 | q4=3.6 | trend_r2=0.745 | per_score=0.922,9.18,,94.92753623188406
7081.T,コーユーレンティア,東証スタンダード,サービス/他産業サービス・製品,サービス/他産業サービス・製品,,,業績予想更新あり / 優待あり / 信用 / 24年12月中の基準日で株式分割する22社(優待8社あり) / 24年12月中の基準日で株式分割する22社(優待8社あり)2024/12/20 07:00 本日のランキング / ｢24年内の基準日｣で株式分割する24社(11社は優待あり) / ｢24年内の基準日｣で株式分割する24社(11社は優待あり)2024/11/20 07:00 本日のランキング,3,0,3,4.0,4.0,4.0,4.0,5.0,3.0,8.89,1.13,2.89,,,,,,,,,32.533589251439544,16.835871404399327,0.8567970114926899,7.8080903104421395,75.0,100.0,1291.0,サービス業,0.9207920792079208,0.5205971981949947,0.7674608335796631,0.758792619613477,0.679324918401792,False,score=0.679 | annual=21.9 | q4=11.8 | trend_r2=0.789 | per_score=0.921,8.89,,99.63924963924964
2332.T,クエスト,東証スタンダード,前号並み/情報通信,前号並み/情報通信,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。 / 【QAあり】クエスト、上期は一時費用で減益も下期は回復へ、セプト社との人材交流・連携を推進、事業拠点新設で半導体強化を図る / 【QAあり】クエスト、上期は一時費用で減益も下期は回復へ、セプト社との人材交流・連携を推進、事業拠点新設で半導体強化を図る2025/12/04 13:00 ログミーファイナンス / 【QAあり】クエスト、今期も8期連続増益を見込む セプト社の連結子会社化によるエンジニアリソースの強化で、収益性の拡大を図る / 【QAあり】クエスト、今期も8期連続増益を見込む セプト社の連結子会社化によるエンジニアリソースの強化で、収益性の拡大を図る2025/06/03 15:00 ログミーファイナンス / 【QAあり】クエスト、上期の売上高・利益とも期初計画に順調な推移 半導体分野でのシステム開発案件の規模拡大が寄与 / 【QAあり】クエスト、上期の売上高・利益とも期初計画に順調な推移 半導体分野でのシステム開発案件の規模拡大が寄与2024/12/04 11:00 ログミーファイナンス / 【QAあり】クエスト、売上高・営業利益が過去最高を更新 基盤強化と収益性向上に取り組み、24年度は営業利益初の10億円超へ / 【QAあり】クエスト、売上高・営業利益が過去最高を更新 基盤強化と収益性向上に取り組み、24年度は営業利益初の10億円超へ2024/05/31 19:00 ログミーファイナンス,10,2,8,3.0,4.0,4.0,4.0,4.0,3.0,10.27,1.14,3.45,,,,13.149437600428504,11.848341232227488,10.821382007822676,10.258199581297966,,43.67378048780488,19.30379746835442,0.8045802065168584,16.206395348837212,75.0,85.0,1609.0,情報・通信業,0.9206349206349206,0.6347638049619871,0.6794501921371564,0.7836034910551279,0.6846406164094415,False,score=0.685 | annual=22.0 | q4=6.3 | trend_r2=0.819 | per_score=0.921,10.27,,92.041015625
4301.T,アミューズ,東証プライム,サービス/メディア,サービス/メディア,,,業績予想更新あり / 優待あり / 貸借,2,1,1,3.0,5.0,3.0,3.0,4.0,4.0,10.35,0.86,1.99,,,,-4.67251341917696,53.68120085775554,69.90291262135922,74.01812688821754,0.0,36.51761517615175,3.7590113285272952,0.7200277605961977,15.225744476464943,58.333333333333336,60.0,1923.0,サービス業,0.918918918918919,0.6422936785011429,0.5471593260419747,0.7554418831091108,0.6221128608161108,False,score=0.622 | annual=32.8 | q4=-5.6 | trend_r2=0.729 | per_score=0.919,10.35,,93.50348027842227
3123.T,サイボー,東証スタンダード,繊維製品/不動産(非住宅),繊維製品/不動産(非住宅),,,業績予想更新あり / 信用,4,0,4,4.0,5.0,5.0,3.0,5.0,4.0,8.35,0.44,2.39,,,,1.971447994561526,51.36476426799008,26.891734575087312,28.57142857142856,10012.5,31.02725366876311,5.752961082910324,0.8228401483362558,12.11656441717791,66.66666666666666,55.00000000000001,603.0,繊維製品,0.9185162663423532,0.81498902336037,0.6105852793378659,0.8332019949785054,0.7266499328738703,False,score=0.727 | annual=27.5 | q4=0.3 | trend_r2=0.786 | per_score=0.919,8.35,,95.85889570552148
5280.T,ヨシコン,東証スタンダード,不動産/不動産(住宅),不動産/不動産(住宅),,,業績予想更新あり / 信用,5,1,4,4.0,4.0,5.0,4.0,5.0,5.0,6.56,0.64,3.05,,,,9.19414719371041,6.883283454467715,6.065628107391441,6.04137282557593,6.666666666666665,96.88768606224627,23.514431239388788,0.9337167253774586,12.566686425607587,75.0,80.0,2910.0,不動産業,0.918032786885246,0.7159063868406593,0.909417676618386,0.8380729497241715,0.8274197798173388,True,score=0.827 | annual=94.3 | q4=27.0 | trend_r2=0.933 | per_score=0.918,6.56,,92.38095238095238
