quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score,best_variant,theme_text_regenerated,theme_text_regenerated_normalized,theme_hit_count,section_groups
2024Q2_PRE_ALIGNED,2147,1873.T,日本ハウスホールディングス,建設業,0.4321407534069123,-8.753315649867377,-1.9943019943019944,9.006765927778975,16.828478964401295,0.4811253140557036,26.77165354330708,58.333333333333336,89.35064935064935,15.0,344.0,6535,-8.753315649867377,2024-06-30,2024-06-30,8.3,8.3,24.4,8.3,8.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.4>
<25.4>
8.3
实PER
高值平均
13.1
安值平均
7.6
PBR
0-60
株倡(5/27)
2
313m
ll
最低購人额
24
3万1300F
1873
建
文衡",4094.png,0.9236111111111112,0.4305427094668118,0.4000202305078724,0.4986234131672256,建設業,0.0,3.0,8.3,0.4321407534069123,theme_wide,"【 株 式 】 40 , 俐 【 株 ド 075?l ( ー ー 日 マ ス 、 日 務 ) く 24D 市 日 資 本 載 7G3 み す ほ 券 % き 比 事 4 ー 成 田 和 . 4 3 24 ー 1 4 凶 ー ー 【 指 標 等 】 く ー の 第 - 生 命 保 険 24 3 ROA 脇 5","【株式】40,俐【株ド?l(ーー日マス、日務)く24D市日資本載7G3みすほ券%き比事4ー成田和.ー14凶ーー【指標等】くーの第-生命保険",1,finance
2024Q2_PRE_ALIGNED,652,4452.T,花王,化学,0.7227101404217836,22.37854061151754,15.920398009950244,8.433157688509112,15.28268551236749,0.6984553430177293,8.966666666666667,58.333333333333336,92.35560588901473,25.0,6524.0,6535,22.37854061151754,2024-06-30,2024-06-30,24.12,3.0,24.12,3.0,3.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
(24.12>
33.0
(25.12>
28.4
实PER
高值平均
44.0
安值平均
33.9
PBR
3-24
株倡(5/27)
2
6955F
最低購人额
24
69万5500P
桩又速料特
4452
化
品&精办估",5322.png,0.224390243902439,0.2091879760609358,0.74358944393862,0.4978015032237052,化学,0.0,3.0,24.12,0.7227101404217836,theme_bodyleft,"幟 6 .11 側 .11 東 P 4 2 料 値 8 に 9 興 伹 8 ー 7 住 6 匯 日 本 マ ス グ 2 1 1 制 ,OI 和 靄 ー ] 日 本 カ ス デ ィ 信 託 ロ 57 , 4 阜 1 , 行 SM ー )C 日 興 証 券 ー 1 石 24 Ⅱ 己 資 本 的 7 , 0 ス テ ー ト ス ト リ ー ト B う エ ス ト リ ー テ ィ ー ( 9 ) 新 , 4 JP モ ル ガ ン ・ チ ェ ー ス ・ バ 行 新 日 券 全 融 7()G4 S4 【 指 標 等 】 く 0 な 肥 〉 日 本 命 保 険 ( 凵 ) 高 安 呂 ・ ・ ROE 45 新 円 ー バ ン ノ ・ オ プ ・ ニ ュ ー ヨ ー ク 2 57 ー ROA 2 - 1 一 菖 2 月 , 6 譿 旻 ル ガ ン 券 4 凵 戸 年 、 年 ) ー 叫 = ト 00 ( 、 3","幟6.11側.11東P42料値8に9興伹8ー7住6匯日本マスグ制,OI和靄ー]日本カスディ信託ロ57,4阜1,行SMー)C日興証券ー1石24Ⅱ己資本的7,0ステートストリートBうエストリーティー(9)新,4JPモルガン・チェース・バ行新日券全融7()G4S4【指標等】く0な肥〉日本命保険(凵)高安呂・・7ー年)ー叫=ト00(、3",1,finance
2024Q2_PRE_ALIGNED,2146,4615.T,神東塗料,化学,0.4322818280739935,5.600000000000005,0.7633587786259444,6.228518308438902,13.008130081300816,0.0111250729314682,12.857142857142856,41.66666666666667,88.0,25.0,132.0,6469,5.600000000000005,2024-06-30,2024-06-30,19.4,19.4,25.3,19.4,19.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
19.4
(26.3>
17.0
实PER
高值平均
安值平均
PBR
0-29
株倡(5/27)
126m
最低購人额
24
±3.7
1万2600m
4615
化",5416.png,0.375609756097561,0.6616838955386289,0.4601560314005907,0.4972893129177677,化学,0.0,3.0,19.4,0.4322818280739935,theme_bodyleft,"47 4 , 四 40 ー 7 4 △ f.9 5 ト 【 株 式 】 & 31 , 【 株 一 131 名 く 幻 コ 〉 庸 1 , 例 2 り 本 マ ス タ イ 氈 ロ 幻 Ⅱ 己 資 本 13 , 3 高 石 文 大 ー 本 比 4 住 自 は は 1 持 株 会 49 15 49 ー 5 Ⅷ 缶 5748 ぉ 井 43 4 高 安 日 ・ 1 1 ・ 、 年 圏 双 5 年 満 ) 【 指 標 等 】 く 4 ・ 3 〉 S B 一 証 券 31( ー ① 調 株 益 韻 益 ( 県 3 ) 33 引 【 役 員 盟 0 小 坂 伊 知 郎 v. 、 ツ 願 ・ 郎",",四40ー74△f.95ト【株式】&31,【株一名く幻コ〉庸1,例2り本マスタイ氈ロ幻Ⅱ己資本13,3高石文大ー本比4住自はは1持株会ー5Ⅷ缶ぉ井高安日・11・、年圏双5年満)【指標等】く4・3〉SB一証券31(ー①調株益韻益(県3)33引【役員盟0小坂伊知郎v.、ツ願・郎",0,finance
2024Q2_PRE_ALIGNED,2681,4507.T,塩野義製薬,医薬品,0.3372715684750504,1.4546630604723276,-18.63902064518248,11.88447951728951,22.30768981101374,0.3318220272487663,24.67402590235226,50.0,77.14145193797467,0.0,2092.333251953125,6533,1.4546630604723276,2024-06-30,2024-06-30,12.0,12.0,25.3,12.0,12.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
12.0
(26.3>
11.7
实PER
高值平均
16.4
安值平均
11.3
PBR
1.59
株倡(5/27)
3
6921月
最低購人额
24
13.9
69万2100m
速神特
4507
医
双
精都色",5355.png,0.8513513513513513,0.6558759521218716,0.2716550265372743,0.4964919411072372,医薬品,0.0,3.0,12.0,0.3372715684750504,theme_bodyleft,"9.4 【 株 式 】 & , 544 【 株 第 , 1 Ⅱ 名 閉 コ 〉 庸 = 0.1 1 匯 日 本 マ ス グ こ 曾 ー 5 , 0 & 2 ) 三 41 52 靄 ー ] 日 本 カ ス ア イ 信 託 ロ 2 , 3 富 ー 7 6 72 貌 ー 有 利 f. 負 債 Ⅱ 己 資 本 1 : , 第 ・ ・ 保 険 1 , 幻 . 4 資 2 1 引 6 , 8 2 料 3 【 指 標 等 】 2 刈 訂 7 7 幻 7 2 1 , 4 引 整 ー 益 人 + 2 14 1 く 02 紹 〉 ! 安 を 6 ( ト ) JP モ ル ガ ン き 券 4 石 4 ア メ リ カ ン 5 ( い )","9.4【株式】&,【株第,1Ⅱ名閉コ〉庸=0.11匯日本マスグこ曾ー5,0&2)三靄ー]日本カスアイ信託ロ2,3富ー貌ー有利f.負債Ⅱ己資本1:,第・・保険1,幻.4資21引6,82料3【指標等】2刈訂77幻,4引整ー益人+く02紹〉!安を6(ト)JPモルガンき券4石4アメリカン5(い)",1,finance
2024Q2_PRE_ALIGNED,1095,4568.T,第一三共,医薬品,0.632106865640707,17.207723318480795,16.074805631435176,10.78255073121967,21.156875984695024,0.5925877917267374,24.061107574793127,41.66666666666667,94.45964432284542,50.0,5524.0,6535,17.207723318480795,2024-06-30,2024-06-30,55.2,6.0,25.3,6.0,6.0,medium,medium,low,low,low,"5596有E校
株伍指标
予想PER
（倍）
<25.3>
55.2
(26.3>
53.5
实PER
高值平均
76.1
安值平均
45.6
PBR
6-39
株倡(5/27)
5627P
最低購人额
24
12.8
56万27009
4568
海速大特
医",5387.png,0.0675675675675675,0.4041077257889009,0.7186999178343808,0.4956357108066295,医薬品,0.0,3.0,55.2,0.632106865640707,theme_bodyleft,"ー 5 2 → ー 7 6.5 52 1 東 P 2 1 【 株 式 】 & 1 7 , 0 【 株 , 417 名 閉 ① 7 1 1 匯 日 本 マ ズ タ ー 信 龜 ー 1 21 ム 7 3 ム 004( ー ) 務 く 02 生 3 〉 日 本 カ ス ト デ ィ 信 託 ロ 1 7 ( 圏 ) 4 引 3 Ⅱ 己 資 本 1 G 373 JP モ ル ガ ン ・ チ ェ ー ス ・ バ ン 有 利 負 債 1 例 , 7 ロ ス ト 31 5 , 3 四 ( 2 行 1 【 指 標 等 】 く 02 生 3 〉 訂 c ・ ク ラ イ ア ン ト ・ オ ム ニ バ 高 安 日 ・ ROE 12 ー 予 11 ・ ス ・ ア カ ウ ン ト 5 , 3 2 ー 国 5 既 ー 4443 9211 整 ー 51 + よ 24 予 ・ 、 年 4 よ バ 年 小 ) 21 ( ー 3 JPMC385781 く 紗 国 〉 4 ー 2 、","ー52→ー76.東P21【株式】&17,0【株,名閉①匯日本マズター信龜ーム73ム(ー)務く02生3〉日本カストディ信託ロ17(圏)4引3Ⅱ己資本1GJPモルガン・チェース・バン有利負債1例,7ロスト,3四(2行1【指標等】く02生3〉訂c・クライアント・オムニバ高安日・5既ー整ー51+よ24予・、年4よバ年小)21(ー3JPMCく紗国〉4ー2、",0,finance
2024Q2_PRE_ALIGNED,630,2404.T,鉄人化ホールディングス,サービス業,0.7286824084149439,23.655913978494624,22.99465240641712,8.300950885104418,14.399999999999991,0.1996850654067753,21.95121951219512,66.66666666666666,100.0,100.0,460.0,5356,23.655913978494624,2024-06-30,2024-06-30,61.5,8.0,24.8,8.0,8.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.8>
181.7
<25-8>
61.5
实PER
高值平均
安值平均
PBR
26-88
株倡(5/27)
4189
最低購人额
24
4万1800F
2404
特
85
升",4294.png,0.0510805500982318,0.2803318824809575,0.7462905720503653,0.4952926047981761,サービス業,0.0,3.0,61.5,0.7286824084149439,theme_bodyleft,"3 △ 193 ー 7 97 1 【 株 式 】 & ム %. 6 ム 3 一 7 【 株 主 1 名 , 974 名 く 幻 の [ 衄 ] ノ ア ー ス ト ・ パ シ ン イ ッ ク ・ 東 S キ ャ ビ タ 8 6 ム 3 57 ー 生 而 工 ク シ ン グ Ⅱ 己 資 本 目 社 ( 自 、 「 1 ) 高 安 ま 比 、 横 浜 行 18 ー コ 16 1 ユ 子 【 指 標 等 】 く 8 〉 楽 証 券 高 安 日 ・ ROE 2 刊 4 一 / ッ ド ス マ イ ル カ ン パ ニ 2 3 1 ROA 脇 予 8 ( ) 調 株 益 戸 年 、 ( 0 年 前 0 、 ) 0 、 チ ・ ・ 岳 越 1 櫻 来 術 也 野","3△ー【株式】&ム%.6ム3一7【株主1名,名く幻の[衄]ノアースト・パシンイック・東Sキャビタ86ムー生而工クシングⅡ己資本目社(自、「1)高安ま比、横浜行18ーコユ子【指標等】く8〉楽証券高安日・A脇予8()調株益戸年、(0年前0、)0、チ・・岳越1櫻来術也野",0,finance
2024Q2_PRE_ALIGNED,1193,2705.T,大戸屋ホールディングス,小売業,0.6111771490750816,29.25,-1.147227533460804,2.811395717821308,5.691056910569103,0.3017048569577005,15.159574468085102,50.0,90.70175438596492,30.0,5170.0,6102,29.25,2024-06-30,2024-06-30,28.5,5.0,25.3,5.0,5.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
28.5
(26.3>
25.5
实PER
高值平均
103.9
安值平均
68.4
PBR
23-55
株佰(5/27)
3
5110m
最低購人额
33.5
51万1000P
2705",4391.png,0.2222222222222222,0.4254284548422198,0.5958856287890564,0.4934026480646665,小売業,0.0,3.0,28.5,0.6111771490750816,theme_bodyleft,"& 3 63 ー 7 77 1 【 株 式 】 & 4 ー 2 △ 内 2 19. 幻 . 8 東 S 0 ト 2 料 7 ー 飛 【 株 1 均 珥 (N)9 名 閉 コ 〉 庸 第 ] コ ロ ワ イ ド 3 ・ , 舞 塰 舞 災 6 一 生 3 〉 日 業 員 持 株 会 4 7 Ⅱ 己 資 本 2 暮 嗄 事 4 05 ー 3 判 期 【 指 標 等 】 く 〉 ン ト M ・ ILMFE 2 側 3 物 「 1 BNY メ ロ M ク ラ イ ア : . 四 BNYM ・ BNYGCM ク ラ イ ア 値 な 「 本 比 44 脇 プ ル ド ッ ク ソ ー ス 3 ( ) 高 安 師 呂 ROE 予 ・ 日 本 ハ ム 2 51 ROA 1 ム 予 12 モ ル ガ ン ・ ス タ ン レ ー MUF 49 加 1 調 株 益 一 円 G 証 券 1 ( 02 ) 51 81 韻 益 ( .3 ) 1 0 く 外 国 > 15 第 く 浮 動 株 〉 恥 . 戸 年 、 、 ( 0 年 、 ) ー ・ 【 寝 、 人 十 物","&ー【株式】&4ー2△内.幻.8東S0ト2料7ー飛【株1均珥(N)9名閉コ〉庸第]コロワイド3・,舞塰舞災6一生3〉日業員持株会47Ⅱ己資本2暮嗄事ー3判期【指標等】く〉ントM・ILMFE2側3物「1BNYメロMクライア:.四BNYM・BNYGCMクライア値な「本比44脇プルドックソース3()高安師呂ン・スタンレーMUF49加1調株益一円G証券1(02)韻益(.3)10く外国>15第く浮動株〉恥.戸年、、(0年、)ー・【寝、人十物",0,finance
2024Q2_PRE_ALIGNED,803,3950.T,ザ・パック,パルプ・紙,0.6931311674180008,20.31746419270832,-0.6553016162333836,9.012867905935806,13.714286192602064,0.7478027164313026,11.15335558757129,66.66666666666666,95.22613664103405,5.0,1263.3333740234375,6095,20.31746419270832,2024-06-30,2024-06-30,24.12,11.6,24.12,11.6,11.6,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
(24.12>
11.6
(25.12>
11.2
实PER
高值平均
15.6
安值平均
11.6
PBR
1.03
株倡(5/27)
3
3895P
最低購人额
24
38万9500P9
逆飞特
3950
中大",5013.png,0.22,0.3163832970620239,0.6111311318869224,0.4915447954742288,パルプ・紙,0.0,3.0,24.12,0.6931311674180008,theme_bodyleft,"ー 7 8. 東 P 2 1 9.2 分 1 → 1 」 ( 13 囮 り OA) 97 Ⅱ 己 資 本 , 9 ス ド ス ト ッ ク F 1 ( ノ 6 ① 1271 ー 1 匯 元 阪 公 益 財 川 法 人 森 田 一 、 福 祉 【 株 式 】 & 飛 【 株 ) 14 7 名 く な 肥 〉 庸 1 【 指 標 等 】 く 肥 〉 日 本 カ ス ト デ ィ 信 託 冂 ( 」 高 安 呂 ・ ROE & 予 & 越 コ ー ポ ) 位 2 ROA 5 ハ - 俺 儀 大 E 製 調 株 益 ・ 菱 UF 70 15 韻 益 ( 幻 」 2 ) 5 , 2 く 外 国 月 ~ な 0 、 、 i)li ド 社","ー78.東P.2分1→1」(13囮りOA)97Ⅱ己資本,9スドストックF1(ノ6①ー1匯元阪公益財川法人森田一、福祉【株式】&飛【株)名くな肥〉庸1【指標等】く肥〉日本カストディ信託冂(」高安呂・製調株益・菱UF韻益(幻」2)5,2く外国月~な0、、i)liド社",0,finance
2024Q2_PRE_ALIGNED,860,2266.T,六甲バター,食料品,0.6801196020519199,16.167664670658688,10.541310541310532,6.7270037734975805,10.062893081761004,0.4066400122927726,10.569663692518873,58.333333333333336,98.53968253968254,75.0,1552.0,6469,16.167664670658688,2024-06-30,2024-06-30,24.12,5.0,24.12,5.0,5.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
(24.12>
26.8
(25.12>
24.5
实PER
高值平均
102.6
安值平均
82.0
PBR
0-93
3
株倡(5/27)
1447F
最低購人额
24
14万4700m
2266
食",4231.png,0.3104838709677419,0.2368471164309031,0.6826819690879615,0.4900896799982234,食料品,0.0,3.0,24.12,0.6801196020519199,theme_bodyleft,"ー 5 冊 .3 公 2 側 カ : 仇 1 ー → 1. 35 ー 7 【 株 式 】 & 幻 4 【 株 ド ) 7 1 名 く な 肥 〉 庸 東 P 2 1 高 安 比 0 、 0 ー ー 00 住 ( 読 銀 行 ~ 、 0 ー 恥 気 9 貶 ー 響 「 7 : エ ム エ ス テ ィ 保 険 サ ー ビ ス 15 1 高 師 安 呂 ・ 2 材 1 加 14 1 石 材 43 .4 第 △ ・ 、 年 、 ( 5 年 満 4 S) 【 指 標 等 】 4 な 肥 〉 ROE 13 な 今 津 韻 益 ( 肥 ) 3 , 431 設 備 4 予 2245 予 2 , 梺 1 3 等 宏 和","ー5冊.3公2側カ:仇1ー→1.35ー7【株式】&幻4【株ド)71名くな肥〉庸東P21高安比0、0ーー00住(読銀行~、0ー恥気9貶ー響「7:エムエスティ保険サービス高師安呂・2材1加石材43.4第△・、年、(5年満4S)【指標等】4な肥〉予2,梺13等宏和",2,finance
2024Q2_PRE_ALIGNED,742,1911.T,住友林業,建設業,0.7045087517487955,47.46397861496907,4.258351221061285,13.277245870243542,18.559368061851323,0.7726795792994201,22.180796433726524,50.0,84.5086668004904,5.0,1705.6666259765625,6271,47.46397861496907,2024-06-30,2024-06-30,24.12,10.7,24.12,10.7,10.7,medium,medium,low,low,low,"6055
株伍指标
（倍）
予想PER
(24.12>
10.7
(25.12>
10.3
实PER
高值平均
6.3
安值平均
4.0
PBR
1.39
株倡(5/27)
5523m
最低購人额
24
55万2300F
1911
建
3",4114.png,0.0798611111111111,0.2734970076169749,0.7509445937243232,0.4899355074282161,建設業,0.0,3.0,24.12,0.7045087517487955,theme_wide,"幻 . 8 . 4 東 7 24 ー OA 島 & 0 安 27 颶 7 24 3 49 4 9.3 【 株 式 】 , 俐 【 株 ド 畑 7 ( ー ー 新 金 属 凵 ⅱ 務 ) く 2 3 〉 市 日 本 カ ス ト プ イ 信 託 ー 本 ' 8 乢 伊 銀 行 【 指 標 等 】 く ー わ ス テ ー ト ス ト リ ー ト ロ ン ド : ROE 胼 一 ポ ス ト ー ROA & 一 自 社 グ ル ー プ は","幻.8.4東ーOA島&0安27颶.3【株式】,俐【株ド畑7(ーー新金属凵ⅱ務)く23〉市日本カストプイ信託ー本'8乢伊銀行【指標等】くーわステートストリートロンド:",1,finance
2024Q2_PRE_ALIGNED,995,3421.T,稲葉製作所,金属製品,0.6522199388569356,18.22085889570553,7.53348214285714,7.528733098717644,9.559214020180562,0.4146188040245903,13.4020618556701,58.333333333333336,93.40765874939407,50.0,1927.0,6273,18.22085889570553,2024-06-30,2024-06-30,24.7,12.5,24.7,12.5,12.5,medium,medium,low,low,low,"1890
株伍指标
（倍）
予想PER
(24.7>
12.5
<25.7>
12.0
实PER
高值平均
14.0
安值平均
10.9
PBR
0.72
株倡(5/27)
1884m
十万件
最低購人额
24
18万84009
3421
速陆特
金",4728.png,0.127906976744186,0.3678998911860718,0.6607902111878484,0.4892693516318389,金属製品,0.0,3.0,24.7,0.6522199388569356,theme_bodyleft,"ー 7 .11 2 料 27 分 1 → 1. 180(hl 1 → 1 高 値 四 35 【 株 式 】 & 17 , 02 【 株 主 1 名 閉 .1> 第 1 阪 イ ナ バ ホ ー ル デ ィ ン グ ス 4 羽 3 0 一 〉 日 本 マ ス タ イ ロ 81 4. 1 , 阜 Ⅱ 己 資 本 433 橆 52 よ 0 ム 9 ま 比 本 千 恵 47 2 ・ 持 株 会 47 2 17 叫 1 1 物 「 41 理 6 0 り そ な 銀 行 24 1 ー 14 【 指 標 等 】 く わ 葉 常 雄 23 問 安 師 呂 ・ ・ ROE 4 第 命 保 険 1458 ー ROA 秘 く 国 メ 、 勳 2 、 1 4 ⅸ 益 ( 01 の 3 , 【 、 葉 、 、 版 郎 徐 17 華 資 1 , 例 8 な 明 ( ド 伯 期 和 杉 山 ・ 、 年 27 双 5 年 前 3.4S)","ー7.料27分1→1.(hl1→1高値四35【株式】&17,02【株主1名閉.1>第1阪イナバホールディングス4羽30一〉日本マスタイロ.1,阜Ⅱ己資本橆52よ0ム9ま比本千恵・持株会叫11物「41理60りそな銀行ー14【指標等】くわ葉常雄23問安師呂・・、14ⅸ益(01の3,【、葉、、版郎徐17華資1,例8な明(ド伯期和杉山・、年27双5年前3.4S)",1,finance
2024Q2_PRE_ALIGNED,2797,4406.T,新日本理化,化学,0.3183993833877403,-24.081632653061224,-1.0638297872340383,11.045641713553668,18.452380952380956,0.7246469557592491,31.9838056680162,33.33333333333333,73.80952380952381,35.0,186.0,6470,-24.081632653061224,2024-06-30,2024-06-30,11.5,11.5,25.3,11.5,11.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
11.5
(26.3>
9.2
实PER
高值平均
32.7
安值平均
19.6
PBR
0-40
株倡(5/27)
3
185P
最低購人额
24
1.3
1万8500m
4406
化",5282.png,0.7073170731707317,0.617056583242655,0.4178356132442095,0.4856053834395564,化学,0.0,3.0,11.5,0.3183993833877403,theme_bodyleft,"ー 5 24 .11 分 1 → 1 2 ( 6 幻 3 幻 6 1 2 4 東 S 19. .11 ー 7 07 32 「 瞿 日 油 92 24 5 , ・ ク ラ イ ア ン ト 本 比 4 & 脇 U ロ ン ド ン Ⅱ セ グ リ ゲ イ ー ッ ド Ⅱ 9 よ 2 Ⅱ 己 資 本 17 , フ ク ダ 電 子 1 幻 よ 2 生 3 > 用 日 本 カ ス ト デ ィ 信 託 ロ 4 1 4.9 ー り そ な 銀 行 1 匯 ] リ イ エ ム シ ィ 43 9 【 株 式 】 & 37 , 2 【 株 主 , 1 名 く 幻 ① 庸 190 ー 膸 調 株 益 1 本 太 郎 一 準 戸 年 0 、 ( 0 年 満 、 ) 0 チ ..","ー.11分1→12(6幻3幻東S19..11ー「瞿日油,・クライアント本比4&脇UロンドンⅡセグリゲイーッドⅡ9よ2Ⅱ己資本17,フクダ電子1幻よ2生3>用日本カストディ信託ロ.9ーりそな銀行1匯]リイエムシィ【株式】&37,2【株主,1名く幻①庸ー膸調株益1本太郎一準戸年0、(0年満、)0チ..",1,finance
2024Q2_PRE_ALIGNED,2143,4047.T,関東電化工業,化学,0.4333484014715788,2.462526766595285,-5.434782608695654,13.914733149688974,26.72209026128265,0.1328744170485754,26.5686274509804,66.66666666666666,88.12154696132598,0.0,957.0,6276,2.462526766595285,2024-06-30,2024-06-30,16.7,16.7,25.3,16.7,16.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
16.7
(26.3>
10.3
实PER
高值平均
7.8
安值平均
5.7
PBR
0.76
株佰（5/27)
3
844m
最低購人额
21
±7.0
8万4400F
4047
化",5078.png,0.4756097560975609,0.650414853101197,0.3341351402367258,0.48472652568971,化学,0.0,3.0,16.7,0.4333484014715788,theme_bodyleft,"ー 5 ー 諸 ロ カ ( り 4 1 3 東 P 高 5 り 80.1 1 1 : 住 例 1 安 7 ・ 燗 高 安 日 ・ 2 1 44 ー 1 47 ー 7 ン ス 韻 益 ( 幻 .3 ) 9 , 2 く 外 国 〉 315 ー く 浮 動 株 〉 8 、 114 9 一 円 A D E K A 調 株 益 1 加 2 刈 ROA △ 予 2 み す ほ 銀 行 1 22 ROE △ 7 ・ 予 45 ー ラ ス ト 【 指 標 等 】 く 4 ・ 3 〉 ス テ ー ト ・ ス ト リ ー ト ・ バ ン ク & ト 1 和 ム 4 ー げ 1 を 40 , 9 中 国 銀 行 , 149 ツ 」 PM 'SEG 父 152 Ⅱ 己 資 本 日 本 ゼ オ ン 3 一 1 匯 ] ゴ ー ル ド マ ン ・ サ ッ ク ス ・ イ ン タ 【 株 式 】 & 57 【 株 主 1 名 く 幻 ① 庸","ー5ー諸ロカ(り東P高5り80.:住例1安7・燗高安日・ーー7ンス韻益(幻.3)9,2く外国〉ーく浮動株〉8、一円ADEKA調株益1加2刈ト・バンク&ト1和ム4ーげ1を40,9中国銀行,ツ」PM'SEG父Ⅱ己資本日本ゼオン3一1匯]ゴールドマン・サックス・インタ【株式】&57【株主1名く幻①庸",1,finance
2024Q2_PRE_ALIGNED,1284,3927.T,フーバーブレイン,情報・通信業,0.5947041815638117,16.788321167883204,65.19174041297934,23.845503408684294,45.34883720930232,0.1640805452040901,51.51199165797706,50.0,90.982940698619,100.0,1120.0,2516,16.788321167883204,2024-06-30,2024-06-30,49.4,3.72,25.3,3.72,3.72,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
49.4
<26.3>
24.8
实PER
高值平均
182.0
安值平均
103.5
PBR
3.72
幅(5/27)
949m
最低購人额
21
2.0
9万4900P
3927
情",4993.png,0.0943562610229276,0.3900163220892274,0.7256147709355777,0.4837196353623059,情報・通信業,0.0,3.0,49.4,0.5947041815638117,theme_bodyleft,"値 0 1 1 丘 1 151 幻 . 4 高 安 ー 5 → ( 1 D → 47.3 ム .0 【 株 式 】 & 1 ー 7 5.4 △ 1 △ 2 ロ 5 , 【 株 ) 3 , 4 名 く 幻 コ 〉 庸 阪 れ は 株 ! 7 の ー 引 興 ( 6 1 高 安 日 ・ 2 い 2 ・ 、 年 2 ( 5 年 満 1 Ⅱ 己 資 本 1 , い す み キ ャ タ ル 幻 圏 本 比 蛭 間 久 季 尿 野 司 17 ー 鶴 田 売 司 16 ム 9 67 今 泉 長 男 14 24 1 【 指 標 等 】 く 4 ・ 3 〉 明 和 証 券 肥 ( 22 ) ROE 2 予 75 ー く 円 > 圈 : : 勳 橆 、 調 株 益 韻 益 ( 幻 3 【 役 員 盟 0 輿 水 英 行 胖 橋 13 チ ・ ・ 活 ) ド ・ 雄","値丘幻.4高安ー5→(1D→47.3ム.0【株式】&1ー75.4△1△2ロ5,【株)3,4名く幻コ〉庸阪れは株!7のー引興(61高安日・2い2・、年2(5年満1Ⅱ己資本1,いすみキャタル幻圏本比蛭間久季尿野司17ー鶴田売司16ム今泉長男【指標等】く4・3〉明和証券肥(22)幻3【役員盟0輿水英行胖橋13チ・・活)ド・雄",0,finance
2024Q2_PRE_ALIGNED,2614,1726.T,ビーアールホールディングス,建設業,0.3505084615783201,-8.499999999999996,-3.1746031746031744,4.024566337418445,6.197183098591541,0.3202310468838615,14.179104477611936,33.33333333333333,90.5940594059406,0.0,366.0,5823,-8.499999999999996,2024-06-30,2024-06-30,10.3,10.3,25.3,10.3,10.3,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
10.3
(26.3>
9.1
实PER
高值平均
16.0
安值平均
11.1
PBR
1.11
株佰(5/27)
8
358m
最低購人额
21
9.6
3万5800m9
1726
亏迎大特
建",4026.png,0.7673611111111112,0.607895810663765,0.3193015811329973,0.4835084899661714,建設業,0.0,3.0,10.3,0.3505084615783201,theme_bodyleft,"ー 7 1 位 1 2 1 舸 → OA) 6 4 【 指 標 等 】 く h.3 〉 自 グ ル ー プ 取 引 先 れ 株 会 3 幻 0 響 「 5 広 成 建 設 幻 Ⅱ 己 資 本 14 , 自 社 ( 育 蟲 「 - D 110 1 ー 生 3 > 4 而 メ ン ト 国 2 & 祐 靄 ー ト ウ シ ウ ア セ ッ ト マ ネ ジ 1 日 本 マ ス タ ヨ 日 4 005 ) 【 株 式 】 & 4 【 株 1 川 7 名 閉 ① 庸 高 安 日 ・ ROE 9 ー 予 島 支 部 92 ROA よ 予 ハ tUFJåu- 80 2 訂 1 3 1 調 ー 株 益 . ト ウ シ ョ ウ 7 韻 益 ( 21 ① 1 , 射 8 く 外 国 〉 15 ー 動 株 〉 、 戸 年 、 0 、 ( 0 年 満 、 0 ) 0 予 【 寝 藤 田 、 - 井","ー71位舸→OA)64【指標等】くh.3〉自グループ取引先れ株会3幻0響「5広成建設幻Ⅱ己資本14,自社(育蟲「-Dー生3>4而メント国2&祐靄ートウシウアセットマネジ1日本マスタヨ日)【株式】&4【株1川7名閉①庸高安日・-訂調ー株益.トウショウ7韻益(21①1,射8く外国〉15ー動株〉、戸年、0、(0年満、0)0予【寝藤田、-井",1,construction_infra
