step,phase,method,objective_total_pnl,objective_total_return_pct,q3_final_capital,q3_return_pct,q3_num_buys,q4_final_capital,q4_return_pct,q4_num_buys,4q2_final_capital,4q2_return_pct,4q2_num_buys
6,high_vol,q3_post_high_vol,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,high_vol,no_trade,796111.8253173828,8.845686947970922,3421045.000122071,14.034833337402365,34,3089500.8251953125,2.9833608398437406,12,3285566.0,9.518866666666659,37
6,normal,condition2,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,normal,breakout_1p5,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,normal,q3_post_high_vol,1004260.9249267578,11.158454721408418,3249501.9249267583,8.316730830891949,33,3384893.0,12.829766666666664,18,3369866.000000001,12.328866666666705,43
6,normal,no_trade,545002.0997314453,6.055578885904955,3206753.0997314453,6.891769991048169,24,3179223.0,5.974100000000004,24,3159026.0000000005,5.300866666666693,24
6,overheated_range,condition2,1313836.9249267578,14.598188054741756,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,overheated_range,breakout_1p5,1313836.9249267578,14.598188054741756,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,overheated_range,q3_post_high_vol,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,overheated_range,no_trade,1245089.0123291016,13.834322359212248,3359111.512329102,11.970383744303392,33,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,settling,condition2,1410223.1749267578,15.669146388075085,3519060.6749267583,17.30202249755861,28,3354116.0,11.803866666666663,22,3537046.500000001,17.90155000000002,46
6,settling,breakout_1p5,1410223.1749267578,15.669146388075085,3519060.6749267583,17.30202249755861,28,3354116.0,11.803866666666663,22,3537046.500000001,17.90155000000002,46
6,settling,q3_post_high_vol,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,settling,no_trade,1178086.3497924805,13.089848331027554,3293900.3497924805,9.79667832641602,30,3354116.0,11.803866666666663,22,3530070.000000001,17.669000000000025,42
6,stable,condition2,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,stable,breakout_1p5,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,stable,q3_post_high_vol,1410691.8497314472,15.674353885904967,3527564.349731446,17.585478324381533,35,3351266.0000000005,11.708866666666683,23,3531861.500000001,17.72871666666669,46
6,stable,no_trade,1410927.7500610352,15.676975000678173,3515000.825134278,17.166694171142606,21,3364065.424926758,12.13551416422527,29,3531861.500000001,17.72871666666669,46
6,surge,condition2,990039.6749267578,11.00044083251952,3547912.1749267583,18.263739164225278,31,3278337.0,9.277899999999995,30,3163790.500000001,5.459683333333354,38
6,surge,breakout_1p5,990039.6749267578,11.00044083251952,3547912.1749267583,18.263739164225278,31,3278337.0,9.277899999999995,30,3163790.500000001,5.459683333333354,38
6,surge,q3_post_high_vol,1093686.1749267578,12.152068610297317,3547912.1749267583,18.263739164225278,31,3361325.5,12.044183333333326,27,3184448.5,6.148283333333326,40
6,surge,no_trade,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,uptrend,condition2,1102491.7513427753,12.249908348253058,3447369.251342775,14.912308378092497,27,3354116.0,11.803866666666663,22,3301006.5000000005,10.033550000000012,43
6,uptrend,breakout_1p5,1102491.7513427753,12.249908348253058,3447369.251342775,14.912308378092497,27,3354116.0,11.803866666666663,22,3301006.5000000005,10.033550000000012,43
6,uptrend,q3_post_high_vol,1069291.337463379,11.881014860704209,3417519.8374633794,13.917327915445977,25,3354116.0,11.803866666666663,22,3297655.500000001,9.921850000000031,43
6,uptrend,no_trade,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
