Date,Adj Close,Close,High,Low,Open,Volume,close,ret1,ret5,ret20,dd20,vol10,prior_runup_15d,stress_highvol,settle_ready,phase,episode_id
2021-12-29,28906.880859375,28906.880859375,29106.279296875,28729.609375,28995.73046875,44700000,28906.880859375,-0.005582524434924574,0.012067340397044601,0.034767860839624465,-0.005582524434924574,0.014663709294555337,False,False,False,normal,
2021-12-30,28791.7109375,28791.7109375,28904.419921875,28579.490234375,28794.240234375,40400000,28791.7109375,-0.003984169804942761,-0.00023120070072324417,0.03741318005802374,-0.009544452514578361,0.012981299670699427,False,False,False,normal,
2022-01-04,29301.7890625,29301.7890625,29323.7890625,28954.560546875,29098.41015625,66000000,29301.7890625,0.017716144973366044,0.018038655366613643,0.04538844997679625,0.0,0.012670643007050305,False,False,False,normal,
2022-01-05,29332.16015625,29332.16015625,29388.16015625,29204.44921875,29288.80078125,78600000,29332.16015625,0.0010364928122723605,0.022865416348938128,0.050301587970973616,0.0,0.009559841607093573,True,False,True,normal,
2022-01-06,28487.869140625,28487.869140625,29158.94921875,28487.869140625,29136.75,71600000,28487.869140625,-0.02878379945859877,-0.01999682868374919,0.001134030970809885,-0.02878379945859877,0.012748458885566695,True,False,False,normal,
2022-01-07,28478.560546875,28478.560546875,28813.08984375,28293.69921875,28711.529296875,75200000,28478.560546875,-0.00032675640652690685,-0.014817244191224765,-0.01323805951245871,-0.029101150574248336,0.01273618572914204,True,False,False,normal,
2022-01-11,28222.48046875,28222.48046875,28473.470703125,28089.490234375,28380.900390625,73700000,28222.48046875,-0.008992030257410577,-0.019770637110995803,-0.017510252123397962,-0.03783150240516986,0.012627175002098744,True,False,False,normal,
2022-01-12,28765.66015625,28765.66015625,28814.310546875,28427.599609375,28449.529296875,72500000,28765.66015625,0.019246348247151657,-0.01829679768380188,0.011530110497579127,-0.019313272428021055,0.014309982915407776,True,False,False,normal,
2022-01-13,28489.130859375,28489.130859375,28660.44921875,28444.9609375,28658.220703125,69900000,28489.130859375,-0.00961317401974926,-0.028740784599028957,-0.005284803917858016,-0.028740784599028957,0.014600932175680488,True,False,False,normal,
2022-01-14,28124.279296875,28124.279296875,28252.9609375,27889.2109375,28246.990234375,82100000,28124.279296875,-0.012806693342136022,-0.012762970861569412,-0.010845328514927588,-0.04117940352639282,0.01412371280092087,True,False,False,normal,
2022-01-17,28333.51953125,28333.51953125,28449.990234375,28274.1796875,28332.720703125,54500000,28333.51953125,0.007439843423765469,-0.0050929897031229965,-0.004434378439319819,-0.03404592841714771,0.014476493713846305,True,False,False,normal,
2022-01-18,28257.25,28257.25,28690.33984375,28129.66015625,28451.33984375,71300000,28257.25,-0.0026918481188289434,0.0012319799915709861,-0.02783531949698015,-0.03664613006761319,0.014461648917221511,True,False,False,normal,
2022-01-19,27467.23046875,27467.23046875,27958.169921875,27314.41015625,27928.890625,84300000,27467.23046875,-0.02795811804935011,-0.04513818492074084,-0.03777977019836898,-0.06357969128648122,0.014828868348543035,True,True,False,crash_initial,E008
2022-01-20,27772.9296875,27772.9296875,27882.529296875,27217.58984375,27401.4296875,74000000,27772.9296875,0.011129597470622254,-0.02513945319743993,-0.0059017101250062876,-0.05315771018718385,0.015704725185438907,True,True,False,crash_initial,E008
2022-01-21,27522.259765625,27522.259765625,27586.419921875,27129.609375,27404.359375,72700000,27522.259765625,-0.00902569245288587,-0.021405687409628782,-0.03490232111403835,-0.061703617496420615,0.013517513229174334,True,False,False,normal,
2022-01-24,27588.369140625,27588.369140625,27627.599609375,27203.330078125,27258.44921875,61000000,27588.369140625,0.0024020329567040477,-0.0262992527209035,-0.03409546267289909,-0.059449798662490894,0.013612753404467028,True,False,False,normal,
2022-01-25,27131.33984375,27131.33984375,27493.75,26890.939453125,27466.8203125,77000000,27131.33984375,-0.01656601354525178,-0.039845001061674434,-0.057886239624707514,-0.07503096603783732,0.014176826950680179,True,True,False,crash_initial,E009
2022-01-26,27011.330078125,27011.330078125,27184.5390625,26858.6796875,27105.98046875,60500000,27011.330078125,-0.0044232893147237995,-0.01659797448977196,-0.061539276876768634,-0.07912237168221259,0.011642691666478492,True,False,False,normal,
2022-01-27,26170.30078125,26170.30078125,27193.58984375,26044.51953125,27139.880859375,88700000,26170.30078125,-0.031136167469076326,-0.05770471190049886,-0.08739433229616955,-0.10779497173604113,0.014076462789081649,False,True,False,high_vol_continuation,E010
2022-01-28,26717.33984375,26717.33984375,26764.849609375,26289.689453125,26429.849609375,76000000,26717.33984375,0.02090304834753498,-0.029246142167451583,-0.08090430889157796,-0.08914516689432583,0.016688267833743473,False,True,False,high_vol_continuation,E010
2022-01-31,27001.98046875,27001.98046875,27134.5703125,26541.650390625,26690.599609375,78300000,27001.98046875,0.010653778657031543,-0.021254923365931044,-0.06589781858139176,-0.07944112111373058,0.016982656241833354,False,True,False,high_vol_continuation,E010
2022-02-01,27078.48046875,27078.48046875,27410.7890625,27016.7109375,27167.140625,81100000,27078.48046875,0.00283312552160897,-0.0019482773539537535,-0.05950429526293244,-0.07683306225981423,0.017143320025824936,False,True,False,high_vol_continuation,E010
2022-02-02,27533.599609375,27533.599609375,27564.619140625,27289.16015625,27302.990234375,85200000,27533.599609375,0.016807410635550024,0.019335202292498632,-0.06034407828660204,-0.06131701645205179,0.01603550241495414,False,True,False,high_vol_continuation,E010
2022-02-03,27241.310546875,27241.310546875,27357.330078125,27165.9296875,27330.9609375,81100000,27241.310546875,-0.01061572284941914,0.04092462576480349,-0.07128181484886265,-0.052991991183063414,0.015886178447057545,False,True,False,high_vol_continuation,E010
2022-02-04,27439.990234375,27439.990234375,27455.98046875,27075.990234375,27095.900390625,79600000,27439.990234375,0.007293323394192974,0.027047991860389198,-0.036783337534911587,-0.046085155517870735,0.0159015356168827,False,False,False,normal,
2022-02-07,27248.869140625,27248.869140625,27369.6796875,27085.3203125,27327.630859375,77100000,27248.869140625,-0.0069650569157483355,0.009143354212878263,-0.043179549198982814,-0.05272922670246605,0.016007757040574593,False,True,False,high_vol_continuation,E011
2022-02-08,27284.51953125,27284.51953125,27461.330078125,27280.25,27318.30078125,76600000,27284.51953125,0.0013083255103547575,0.007608959547703575,-0.033234532256602334,-0.05148988818454725,0.015061571548146217,False,True,False,high_vol_continuation,E011
2022-02-09,27579.869140625,27579.869140625,27633.099609375,27405.880859375,27488.650390625,93500000,27579.869140625,0.010824805217358735,0.0016804751978105603,-0.04122245097744992,-0.03191609190319633,0.015259649736530158,False,False,False,normal,
2022-02-10,27696.080078125,27696.080078125,27880.69921875,27575.0703125,27818.099609375,82900000,27696.080078125,0.004213614535568011,0.016694113540075994,-0.0278369594763902,-0.022497715203434132,0.009798891596154416,False,False,True,normal,
2022-02-14,27079.58984375,27079.58984375,27325.5,26947.650390625,27305.919921875,79800000,27079.58984375,-0.02225911510350942,-0.013134129697084052,-0.0371454657414485,-0.04425605107466435,0.011693598548570857,False,False,False,normal,
2022-02-15,26865.189453125,26865.189453125,27205.19921875,26724.91015625,27183.560546875,76200000,26865.189453125,-0.007917416469824579,-0.014080572867810393,-0.05182307395682095,-0.04926383660388045,0.01153596346594118,False,False,True,normal,
2022-02-16,27460.400390625,27460.400390625,27486.08984375,27227.240234375,27269.05078125,64100000,27460.400390625,0.02215547143408525,0.006446177627337679,-0.02819982869440585,-0.011253018690918437,0.0135831152590984,False,False,False,normal,
2022-02-17,27232.869140625,27232.869140625,27438.740234375,27080.919921875,27431.419921875,67800000,27232.869140625,-0.008285795063559198,-0.012581640552052908,-0.008532397483307919,-0.01944557354775822,0.012728849857258716,False,False,False,normal,
2022-02-18,27122.0703125,27122.0703125,27216.16015625,26792.5390625,26895.16015625,63500000,27122.0703125,-0.0040685697695992395,-0.02072530711948528,-0.02343502764466865,-0.02072530711948528,0.01234325822406334,False,False,False,normal,
2022-02-21,26910.869140625,26910.869140625,26998.470703125,26549.0,26771.580078125,52900000,26910.869140625,-0.007787059374212313,-0.00623054869362949,-0.022214405001860338,-0.028350977296609514,0.012223599287217788,False,False,False,normal,
2022-02-22,26449.609375,26449.609375,26550.140625,26243.73046875,26515.44921875,67300000,26449.609375,-0.017140277529300474,-0.015469091660422207,-0.04127680617221152,-0.045005311206819165,0.01308710668211215,False,False,False,normal,
2022-02-24,25970.8203125,25970.8203125,26357.580078125,25775.640625,26281.349609375,93500000,25970.8203125,-0.01810193321616871,-0.0542446598350963,-0.04277413271638841,-0.06229256128514915,0.013813580085839942,False,True,False,high_vol_continuation,E012
2022-02-25,26476.5,26476.5,26481.599609375,26160.189453125,26213.19921875,77600000,26476.5,0.019471071048788202,-0.027774126065059912,-0.01980021259886533,-0.044034393122955096,0.01511233086064104,False,False,False,normal,
2022-02-28,26526.8203125,26526.8203125,26644.560546875,26262.630859375,26457.51953125,91100000,26526.8203125,0.0019005651237891108,-0.021947070896194187,0.01362305822275589,-0.04221751823098274,0.014990332469906841,False,False,False,normal,
2022-03-01,26844.720703125,26844.720703125,27013.259765625,26821.75,26836.740234375,74000000,26844.720703125,0.011984112188342388,-0.0024580565255747366,0.004767722390026652,-0.030739345517433847,0.014302878514911948,False,False,False,normal,
2022-03-02,26393.029296875,26393.029296875,26585.30078125,26313.720703125,26532.19921875,87700000,26393.029296875,-0.01682607955751314,-0.0021391649805792,-0.02255209289480642,-0.04704820240172469,0.015054591950383474,False,False,False,normal,
2022-03-03,26577.26953125,26577.26953125,26704.849609375,26496.720703125,26628.869140625,74800000,26577.26953125,0.006980639937258504,0.02335117687669297,-0.018509566593975735,-0.040395989025127865,0.013012490362012094,False,False,False,normal,
2022-03-04,25985.470703125,25985.470703125,26421.849609375,25774.279296875,26421.849609375,93500000,25985.470703125,-0.02226710412930688,-0.018545853752384156,-0.05622689834288408,-0.06176359146040589,0.014307805989112896,False,True,False,high_vol_continuation,E013
2022-03-07,25221.41015625,25221.41015625,25640.41015625,25006.259765625,25634.08984375,105400000,25221.41015625,-0.029403375278598043,-0.04921095483256477,-0.07414842935508892,-0.0893509086807397,0.016309152636529312,False,True,False,high_vol_continuation,E013
2022-03-08,24790.94921875,24790.94921875,25291.330078125,24767.330078125,24974.349609375,114700000,24790.94921875,-0.017067282710730214,-0.07650560075061319,-0.09653942997058562,-0.10489321417255504,0.01661260213233893,False,True,False,high_vol_continuation,E013
2022-03-09,24717.529296875,24717.529296875,25084.080078125,24681.740234375,24876.490234375,91500000,24717.529296875,-0.0029615615451896726,-0.06348267116872341,-0.09289706044997137,-0.10754412800829993,0.01635330881695346,False,True,False,high_vol_continuation,E013
2022-03-10,25690.400390625,25690.400390625,25720.310546875,25099.849609375,25108.470703125,95200000,25690.400390625,0.039359560660984005,-0.03336946030449839,-0.05842577285625994,-0.07241745697739121,0.02123944042705877,False,True,False,high_vol_continuation,E013
2022-03-11,25162.779296875,25162.779296875,25503.650390625,24966.5,25495.029296875,89600000,25162.779296875,-0.020537674996398247,-0.031659669191640316,-0.08763964148726289,-0.09146784577832223,0.020741737039367724,False,True,False,high_vol_continuation,E013
2022-03-14,25307.849609375,25307.849609375,25631.009765625,25299.640625,25338.640625,72600000,25307.849609375,0.0057652738113080915,0.003427225226087627,-0.08622990914285666,-0.0783874506791562,0.020917453156794674,False,True,False,high_vol_continuation,E013
2022-03-15,25346.48046875,25346.48046875,25441.669921875,25219.130859375,25228.529296875,73200000,25346.48046875,0.0015264378432489067,0.022408631678364266,-0.0640005770028309,-0.07698066640705992,0.020252763228402512,False,True,False,high_vol_continuation,E013
2022-03-16,25762.009765625,25762.009765625,25824.939453125,25470.4609375,25574.900390625,82300000,25762.009765625,0.01639396433707274,0.042256669596910434,-0.04106353649300909,-0.061848720369708565,0.020910239120110728,False,True,False,high_vol_continuation,E013
2022-03-17,26652.890625,26652.890625,26702.939453125,26152.890625,26170.380859375,89600000,26652.890625,0.03458118630805451,0.03746497601206067,-0.02940633618367361,-0.021297003728476427,0.0238716494286842,False,False,False,normal,
2022-03-18,26827.4296875,26827.4296875,26862.4296875,26592.98046875,26649.5,108200000,26827.4296875,0.0065485978596364625,0.0661552673091137,-0.014887871381872864,-0.010863500522089842,0.022513370221610162,False,False,False,normal,
2022-03-22,27224.109375,27224.109375,27284.470703125,27076.330078125,27091.3203125,98000000,27224.109375,0.014786347112665466,0.07571800035176213,0.0037622151009972793,0.0,0.019488366809916734,False,False,False,normal,
2022-03-23,28040.16015625,28040.16015625,28056.19921875,27604.369140625,27606.7890625,88200000,28040.16015625,0.02997529763083384,0.10627430860947618,0.04196412273880101,0.0,0.01845870666946975,False,False,False,normal,
2022-03-24,28110.390625,28110.390625,28110.390625,27624.619140625,27693.76953125,71600000,28110.390625,0.0025046386453804192,0.09115674129230844,0.06279038856315822,0.0,0.018024353528262867,True,False,False,normal,
2022-03-25,28149.83984375,28149.83984375,28338.810546875,27946.7890625,28338.810546875,67400000,28149.83984375,0.0014033678605276378,0.056164610428629524,0.08390260704245911,0.0,0.015728048997740565,True,False,False,normal,
2022-03-28,27943.890625,27943.890625,28084.080078125,27812.669921875,28084.080078125,65300000,27943.890625,-0.00731617728175904,0.041616395998614886,0.05542237927973859,-0.00731617728175904,0.013311700865675942,True,False,False,normal,
2022-03-29,28252.419921875,28252.419921875,28252.419921875,28063.919921875,28173.4296875,77700000,28252.419921875,0.011041028646131767,0.03777205464136513,0.06505112897235787,0.0,0.013202149397676301,True,False,False,normal,
2022-03-30,28027.25,28027.25,28281.44921875,27736.26953125,28250.80078125,83400000,28027.25,-0.007969933991412104,-0.0004604166373537444,0.0440507208084806,-0.007969933991412104,0.014269261863175595,True,False,False,normal,
2022-03-31,27821.4296875,27821.4296875,28101.6796875,27763.9609375,27809.970703125,78600000,27821.4296875,-0.007343578570855103,-0.010279506299105345,0.05412036544035992,-0.015254984725796783,0.015075093523677831,True,False,False,normal,
2022-04-01,27665.98046875,27665.98046875,27738.310546875,27399.48046875,27624.109375,66800000,27665.98046875,-0.005587391463920399,-0.017188707917548895,0.04096398752399577,-0.020757140618278047,0.0122368212510493,True,False,False,normal,
2022-04-04,27736.470703125,27736.470703125,27754.240234375,27578.810546875,27685.650390625,50300000,27736.470703125,0.00254790299062857,-0.007422728805323575,0.06738380920648179,-0.01826212480830769,0.012202478403889732,True,False,False,normal,
2022-04-05,27787.98046875,27787.98046875,27965.939453125,27662.279296875,27965.939453125,64300000,27787.98046875,0.0018571131913764916,-0.01643892644981526,0.10176157068933711,-0.01643892644981526,0.01152883688676221,True,False,True,normal,
2022-04-06,27350.30078125,27350.30078125,27549.669921875,27214.609375,27533.880859375,68700000,27350.30078125,-0.015750683573144464,-0.02415325152307135,0.10323733633257981,-0.03193068569416657,0.007672328197436114,True,False,True,normal,
2022-04-07,26888.5703125,26888.5703125,27042.490234375,26801.7890625,27032.419921875,71100000,26888.5703125,-0.016882098388714573,-0.03353024576659802,0.087834062601859,-0.04827372710537314,0.008663416924748221,True,False,False,normal,
2022-04-08,26985.80078125,26985.80078125,27185.23046875,26764.359375,27097.05078125,78100000,26985.80078125,0.0036160520109467242,-0.02458541775767875,0.05042351893813701,-0.044832235402401555,0.00885426293381092,True,False,True,normal,
2022-04-11,26821.51953125,26821.51953125,27004.5,26720.4609375,26877.599609375,73500000,26821.51953125,-0.006087692239770237,-0.03298729610079465,0.06592039038314823,-0.050647002790621065,0.008814328658795462,True,False,False,normal,
2022-04-12,26334.98046875,26334.98046875,26674.859375,26304.080078125,26606.869140625,75300000,26334.98046875,-0.01813987689747143,-0.05228879448918655,0.0405854655859228,-0.06786814929224472,0.008058939073954552,True,False,False,normal,
2022-04-13,26843.490234375,26843.490234375,26885.869140625,26429.470703125,26436.060546875,71600000,26843.490234375,0.01930928964342371,-0.01853034637273332,0.059061839669246385,-0.04986934540106802,0.0115466365309755,True,False,True,normal,
2022-04-14,27172.0,27172.0,27200.890625,26890.6796875,26925.640625,61800000,27172.0,0.0122379676695068,0.010540898389388875,0.05473137566527875,-0.03824167716827909,0.01257735889510907,True,False,False,normal,
2022-04-15,27093.189453125,27093.189453125,27203.76953125,26784.919921875,26932.48046875,51500000,27093.189453125,-0.0029004323154350198,0.003979450998897738,0.016519740178275732,-0.04103119208745876,0.012527642378538208,True,False,False,normal,
2022-04-18,26799.7109375,26799.7109375,26851.80078125,26571.380859375,26831.44921875,48300000,26799.7109375,-0.010832187776664615,-0.0008131006047062961,-0.0010332242157703453,-0.051418922286731616,0.012699006206259607,True,False,False,normal,
2022-04-19,26985.08984375,26985.08984375,27100.58984375,26777.7109375,27096.490234375,60500000,26985.08984375,0.006917197975841116,0.024686153679568612,-0.008779700667434609,-0.04485739917605236,0.013026456535385337,True,False,False,normal,
2022-04-20,27217.849609375,27217.849609375,27389.83984375,27066.1796875,27210.7890625,72300000,27217.849609375,0.00862549530028378,0.013946002242309241,-0.02932617154441297,-0.03661882116154458,0.012618757815735595,True,False,False,normal,
2022-04-21,27553.060546875,27553.060546875,27580.640625,27252.830078125,27259.140625,62300000,27553.060546875,0.012315849426419723,0.01402401541568521,-0.019826479310086076,-0.02475396362272342,0.011731602768009428,True,False,False,normal,
2022-04-22,27105.259765625,27105.259765625,27205.830078125,26904.380859375,27197.80078125,58500000,27105.259765625,-0.016252306363141567,0.0004455109473502361,-0.037107851551664295,-0.04060396098536634,0.013122702188977308,True,False,False,normal,
2022-04-25,26590.779296875,26590.779296875,26764.48046875,26487.83984375,26692.48046875,62700000,26590.779296875,-0.018980835203153634,-0.0077960408271661175,-0.04842243860325013,-0.058814099096461514,0.014413836765015467,True,True,False,crash_initial,E014
2022-04-26,26700.109375,26700.109375,26808.990234375,26592.990234375,26743.2109375,64300000,26700.109375,0.004111578562793428,-0.010560664070421999,-0.05494433932270315,-0.04735179601994488,0.013091269155330383,True,False,False,normal,
2022-04-27,26386.630859375,26386.630859375,26406.619140625,26051.0390625,26313.140625,97300000,26386.630859375,-0.011740720280289163,-0.030539471777876748,-0.05853657210839447,-0.0515717144748189,0.012024895736990672,True,False,False,normal,
2022-04-28,26847.900390625,26847.900390625,26876.94921875,26348.359375,26430.279296875,86700000,26847.900390625,0.0174811833200037,-0.02559280683357612,-0.03499206574967639,-0.03383045699136722,0.012787836105727557,True,False,False,normal,
2022-05-02,26818.529296875,26818.529296875,26964.58984375,26610.859375,26851.099609375,74500000,26818.529296875,-0.0010939810310178766,-0.010578406967109544,-0.03063152498181787,-0.0348874281441659,0.012772727528150278,True,False,False,normal,
2022-05-06,27003.560546875,27003.560546875,27072.58984375,26543.2890625,26784.2890625,98500000,27003.560546875,0.006899380944858979,0.015523473208192584,-0.026424059646760534,-0.028228748856259922,0.012474932982053162,True,False,False,normal,
2022-05-09,26319.33984375,26319.33984375,26732.609375,26309.220703125,26705.3203125,79500000,26319.33984375,-0.02533816612580675,-0.014260972713711961,-0.05285165025402305,-0.044776176534948475,0.014697630121594122,True,False,False,normal,
2022-05-10,26167.099609375,26167.099609375,26246.630859375,25773.830078125,26149.060546875,80800000,26167.099609375,-0.0057843485162927255,-0.0083197908505247,-0.0432609930449519,-0.05030152404093602,0.014194639369328278,True,True,False,crash_initial,E015
2022-05-11,26213.640625,26213.640625,26290.619140625,26003.259765625,26045.380859375,85900000,26213.640625,0.0017786081117039387,-0.023624184997590225,-0.02510098825099072,-0.048612382627922335,0.01321985538116051,False,False,False,normal,
2022-05-12,25748.720703125,25748.720703125,26028.359375,25688.109375,25945.0390625,91200000,25748.720703125,-0.01773580131527419,-0.03989065104605338,-0.04584188878265694,-0.06548600438344565,0.013368985248829995,False,False,False,normal,
2022-05-13,26427.650390625,26427.650390625,26479.9296875,25904.400390625,25918.80078125,103800000,26427.650390625,0.02636751143203786,-0.02132719332512789,-0.014684818291748836,-0.04084519592062674,0.015617062119014459,False,False,False,normal,
2022-05-16,26547.05078125,26547.05078125,26836.9609375,26438.609375,26753.369140625,87000000,26547.05078125,0.004518010071275835,0.008651848368988357,0.008052799308192027,-0.0365117248558835,0.015630935720419615,False,False,False,normal,
2022-05-17,26659.75,26659.75,26709.259765625,26440.619140625,26555.23046875,78900000,26659.75,0.004245263237662389,0.018827091958196762,-0.006844871243297135,-0.03242146350149533,0.015159960231669972,False,False,False,normal,
2022-05-18,26911.19921875,26911.19921875,27053.1796875,26741.33984375,26826.8203125,74700000,26911.19921875,0.0094317920741942,0.026610519451645276,-0.009598144459369906,-0.023295463929788318,0.01438965470202307,False,False,False,normal,
2022-05-19,26402.83984375,26402.83984375,26458.849609375,26150.08984375,26435.3203125,74500000,26402.83984375,-0.01889025349140916,0.025403947177290664,-0.02548055888987899,-0.04174566020236381,0.01563200917956595,False,False,False,normal,
2022-05-20,26739.029296875,26739.029296875,26769.19921875,26426.990234375,26448.23046875,76300000,26739.029296875,0.01273307928671863,0.011782315175489888,-0.0022642647439935493,-0.02954413171687842,0.016080668550425285,False,False,False,normal,
2022-05-23,27001.51953125,27001.51953125,27047.470703125,26832.650390625,26991.419921875,65000000,27001.51953125,0.009816745083026435,0.017119368691643544,0.0006088431646933401,-0.020017413843615772,0.013820431889545372,False,False,False,normal,
2022-05-24,26748.140625,26748.140625,27005.4296875,26736.009765625,27005.4296875,67400000,26748.140625,-0.009383875820646037,0.0033155083974905075,-0.01725738774797303,-0.029213448738502956,0.014108332247873726,False,False,False,normal,
2022-05-25,26677.80078125,26677.80078125,26795.890625,26578.029296875,26711.529296875,72300000,26677.80078125,-0.0026297096585569113,-0.008672911065865208,-0.03176633550875241,-0.01577033343606271,0.014194628725936305,False,False,False,normal,
2022-05-26,26604.83984375,26604.83984375,26898.75,26597.970703125,26685.01953125,64500000,26604.83984375,-0.0027348932581908736,0.007650692167790352,-0.018462096515659887,-0.014765486293293328,0.012597989226805342,False,False,False,normal,
2022-05-27,26781.6796875,26781.6796875,26996.69921875,26731.599609375,26947.80078125,69300000,26781.6796875,0.0066469050288811005,0.0015950612922954743,0.007179195031995045,-0.00821672604950896,0.009834483880444124,False,False,True,normal,
2022-05-30,27369.4296875,27369.4296875,27401.240234375,27057.19921875,27092.8203125,97000000,27369.4296875,0.021945972278741177,0.013625535252717924,0.025068073808218294,0.0,0.011800922682641372,False,False,False,normal,
2022-05-31,27279.80078125,27279.80078125,27463.330078125,27250.69921875,27318.08984375,141800000,27279.80078125,-0.003274781655057124,0.01987652763246972,0.03384933554552916,-0.003274781655057124,0.011959651398056851,False,False,False,settling,E015
2022-06-01,27457.890625,27457.890625,27482.310546875,27295.419921875,27295.630859375,75800000,27457.890625,0.006528267753054928,0.029241160099608754,0.02272022115323402,0.0,0.011803276065686923,False,False,False,normal,
2022-06-02,27413.880859375,27413.880859375,27450.470703125,27251.240234375,27340.51953125,63600000,27413.880859375,-0.0016028094155539074,0.030409542789074928,0.022199262156011423,-0.0016028094155539074,0.009415879090056216,False,False,False,normal,
2022-06-03,27761.5703125,27761.5703125,27776.330078125,27614.859375,27660.619140625,63700000,27761.5703125,0.012682970897427648,0.036588094415054506,0.028070734017063614,0.0,0.009410611484756333,False,False,False,normal,
2022-06-06,27915.890625,27915.890625,27979.5390625,27523.94921875,27549.640625,56800000,27915.890625,0.005558774621279738,0.01996610611691252,0.06066074569986335,0.0,0.009202119782523398,True,False,True,normal,
2022-06-07,27943.94921875,27943.94921875,28094.73046875,27863.380859375,27984.7890625,68300000,27943.94921875,0.0010051118958345207,0.024345795001424086,0.06790395710262054,0.0,0.008125220072495177,True,False,True,normal,
2022-06-08,28234.2890625,28234.2890625,28234.2890625,28089.779296875,28100.259765625,78700000,28234.2890625,0.01039007913581469,0.028275968030592402,0.07708385364728398,0.0,0.007911720919657535,True,False,True,normal,
2022-06-09,28246.529296875,28246.529296875,28389.75,28189.349609375,28189.349609375,80300000,28246.529296875,0.0004335237323633834,0.030373241999964717,0.09700709493683135,0.0,0.007592760806571409,True,False,False,normal,
2022-06-10,27824.2890625,27824.2890625,28044.44921875,27795.169921875,27996.349609375,79700000,27824.2890625,-0.014948393480034183,0.0022591931686140043,0.05284762932880516,-0.014948393480034183,0.010066376419064436,True,False,True,normal,
2022-06-13,26987.439453125,26987.439453125,27389.30078125,26948.220703125,27369.66015625,71400000,26987.439453125,-0.03007622611651406,-0.03325887697251284,0.016588986682695595,-0.04457502833416416,0.012767827258269396,True,False,False,normal,
2022-06-14,26629.859375,26629.859375,26657.919921875,26357.900390625,26555.75,75000000,26629.859375,-0.013249870509059902,-0.04702591725539873,-0.0011211892459607187,-0.05723428548985865,0.013314572908675609,True,False,False,normal,
2022-06-15,26326.16015625,26326.16015625,26638.759765625,26321.6796875,26625.6796875,72700000,26326.16015625,-0.01140446197906364,-0.06758197105746588,-0.021739613227357846,-0.06798602123615438,0.01319636394818372,True,False,False,normal,
2022-06-16,26431.19921875,26431.19921875,26947.69921875,26431.19921875,26715.51953125,67800000,26431.19921875,0.003989912006786334,-0.06426736747179185,0.0010741032088907865,-0.06426736747179185,0.013431370431514916,True,False,False,normal,
2022-06-17,25963.0,25963.0,26072.349609375,25720.80078125,25988.19921875,115200000,25963.0,-0.017713884825092063,-0.06689439785214635,-0.029022343640787818,-0.08084282755147665,0.01276977298950873,True,False,False,normal,
2022-06-20,25771.220703125,25771.220703125,26156.619140625,25520.23046875,26156.619140625,72200000,25771.220703125,-0.007386638557755232,-0.045066103885567754,-0.04556405896716753,-0.0876323093621223,0.012035081053566994,True,False,False,normal,
2022-06-21,26246.310546875,26246.310546875,26418.83984375,25972.279296875,26070.919921875,65400000,26246.310546875,0.01843489872764903,-0.014402961079286625,-0.01876130700673706,-0.07081290338283397,0.014481015273404698,True,True,False,crash_initial,E016
2022-06-22,26149.55078125,26149.55078125,26462.830078125,26149.169921875,26441.720703125,66400000,26149.55078125,-0.003686604463975618,-0.00670851251955451,-0.019801107457525946,-0.07423844868109142,0.013332873234392396,True,False,False,normal,
2022-06-23,26171.25,26171.25,26401.970703125,26039.5703125,26134.890625,65700000,26171.25,0.0008298122951144737,-0.009834938498197054,-0.016297404769074708,-0.07347024036346284,0.013359836227672643,True,False,False,normal,
2022-06-24,26491.970703125,26491.970703125,26519.16015625,26148.560546875,26228.419921875,72600000,26491.970703125,0.012254695634522639,0.02037402084215989,-0.010817431458946869,-0.06211590016278967,0.01440789174531856,True,True,False,crash_initial,E017
2022-06-27,26871.26953125,26871.26953125,26938.4296875,26665.439453125,26741.80078125,65800000,26871.26953125,0.014317501418656509,0.042685165782294865,-0.01820133491775011,-0.04868774323283498,0.012462705902502933,True,False,False,normal,
2022-06-28,27049.470703125,27049.470703125,27062.310546875,26789.5,26795.6796875,73400000,27049.470703125,0.006631661807707356,0.03060087835261971,-0.008443246340835153,-0.042378962072428306,0.011743256221748936,True,False,False,normal,
2022-06-29,26804.599609375,26804.599609375,26858.6796875,26687.470703125,26814.23046875,101100000,26804.599609375,-0.009052712950930686,0.025050098703595758,-0.023792469150204387,-0.051048030444558856,0.011473749058306984,True,False,True,normal,
2022-06-30,26393.0390625,26393.0390625,26753.279296875,26324.310546875,26753.279296875,86100000,26393.0390625,-0.01535410164198292,0.008474530735062435,-0.03723813502041584,-0.06561833543847306,0.012645877938709908,True,False,False,normal,
2022-07-01,25935.619140625,25935.619140625,26531.240234375,25841.75,26460.7109375,81700000,25935.619140625,-0.017331081911098112,-0.021000761654714206,-0.06577261845497417,-0.08181218060321704,0.012586984571011168,False,False,False,normal,
2022-07-04,26153.810546875,26153.810546875,26258.859375,25945.830078125,26086.779296875,68700000,26153.810546875,0.008412808850521314,-0.02669985441293088,-0.06312104105132776,-0.07408764198975493,0.012553099560836426,False,False,False,normal,
2022-07-05,26423.470703125,26423.470703125,26532.509765625,26294.83984375,26386.23046875,62800000,26423.470703125,0.010310549423254933,-0.02314278186329466,-0.0544117262639735,-0.06454097686088789,0.011562389339928026,False,False,True,normal,
