Date,phase_name,ret5,dd20,vol10,major_crash,post_major_crash_mode
2022-11-09,normal,0.0013551744696278,-0.0055855007385855,0.0107636063839181,False,False
2022-11-10,normal,-0.0078548222295147,-0.015284446537337,0.0111750324394246,False,False
2022-11-11,normal,0.0391117734565911,0.0,0.014473933425042,False,False
2022-11-14,normal,0.0158324530628022,-0.0106178945567353,0.0146564970992318,False,False
2022-11-15,normal,0.0042357951917659,-0.0096732432457086,0.013734341025561,False,False
2022-11-16,normal,0.0112522102329311,-0.0083241263806628,0.0137200842133761,False,False
2022-11-17,normal,0.0176517140876191,-0.0117819509820642,0.0137960956041829,False,False
2022-11-18,normal,-0.0128717206364088,-0.0128717206364088,0.0123648341408486,False,False
2022-11-21,normal,-0.0006680730308241,-0.0112788740585619,0.0119113815275108,False,False
2022-11-22,uptrend,0.0044862290172045,-0.0052304106130434,0.0114199314723614,False,False
2022-11-24,uptrend,0.0126582437254756,0.0,0.0114607369674753,False,False
2022-11-25,uptrend,0.0126191116196887,-0.00352535778965,0.0108790700537979,False,False
2022-11-28,stable,0.0094287713230158,-0.0077602462183482,0.0056631709811876,False,False
2022-11-29,uptrend,0.0029719594971446,-0.0125162553462524,0.0047078738677874,False,False
2022-11-30,stable,-0.0052194962244166,-0.0145896592532608,0.0047551878115564,False,False
2022-12-01,stable,-0.0055318066669043,-0.0055318066669043,0.0055880689318296,False,False
2022-12-02,stable,-0.0178597879649975,-0.0213221836120236,0.0076261478055473,False,False
2022-12-05,stable,-0.0121589231817287,-0.0198248131624367,0.0076492696010764,False,False
2022-12-06,stable,-0.0050653458816826,-0.0175182020654628,0.0076729222605256,False,False
2022-12-07,stable,-0.0101036841652826,-0.0245459341093694,0.0076092011879916,False,False
2022-12-08,stable,-0.0230868186025597,-0.0284909134524008,0.0065633302427204,False,False
2022-12-09,stable,0.0044319179372371,-0.0169847638427975,0.0080279943369854,False,False
2022-12-12,stable,0.0007882592339465,-0.0190521810205267,0.0079697292446399,False,False
2022-12-13,stable,0.0024736711056823,-0.0150878652300534,0.0080063000353463,False,False
2022-12-14,stable,0.0169690006734888,-0.0079934534083138,0.0083002169120617,False,False
2022-12-15,stable,0.0173084098804174,-0.0116756359798851,0.0078223525261652,False,False
2022-12-16,stable,-0.0134006126710384,-0.0301577702722695,0.0084600712878744,False,False
2022-12-19,stable,-0.0217183494135818,-0.040356748509614,0.0089245730785334,False,False
2022-12-20,normal,-0.0496092925513329,-0.0639486594612136,0.0112106842761527,False,False
2022-12-21,normal,-0.0628099511791775,-0.0703013361691621,0.011202636000967,False,False
2022-12-22,normal,-0.055035171526903,-0.0627641451563372,0.0115849904671308,False,False
2022-12-23,normal,-0.0469307788448678,-0.0705315818779909,0.01028969857984,False,False
2022-12-26,normal,-0.0305375746683271,-0.0644868480661134,0.010995830347412,False,False
2022-12-27,settling,-0.0045227350100872,-0.062998862490938,0.0107916903857048,False,False
2022-12-28,settling,-0.0017894953359653,-0.0668027608830569,0.0098700838965641,False,False
2022-12-29,settling,-0.0156255192204496,-0.0732535006291629,0.0098483204767113,False,False
2022-12-30,downtrend,-0.0053649193356266,-0.0732240194561868,0.0091685483687163,False,False
2023-01-04,downtrend,-0.0260930538569158,-0.0866363577085983,0.00949839239928,False,False
2023-01-05,downtrend,-0.0237095985329039,-0.082944759912264,0.0072082620461036,False,False
2023-01-06,downtrend,-0.0139196442977543,-0.0775090559226635,0.0075452898922684,False,False
2023-01-10,downtrend,0.003138332984405,-0.0703450615220054,0.0078945326272671,False,False
2023-01-11,downtrend,0.013470271513154,-0.060740095366392,0.0079596785979994,False,False
2023-01-12,downtrend,0.0285011838658857,-0.0606044126032361,0.0077059451453362,False,False
2023-01-13,downtrend,0.0115689188933643,-0.0723354222189542,0.0086504190673415,False,False
2023-01-16,downtrend,-0.0058339175422155,-0.0794739344973392,0.0092094077459857,False,False
2023-01-17,downtrend,-0.0014089806905549,-0.0504389669704272,0.0097924691564805,False,False
2023-01-18,normal,0.0130499561606669,-0.0163935448933547,0.0125307270994337,False,False
2023-01-19,normal,-0.0016858278515006,-0.014403604039439,0.0125203159618536,False,False
2023-01-20,normal,0.016616299741109,-0.008868231390518,0.0125487177984207,False,False
2023-01-23,normal,0.0419682947498485,0.0,0.0129559858352956,False,False
2023-01-24,normal,0.0443981784657614,0.0,0.0133742531571048,False,False
2023-01-25,normal,0.0225407017090333,0.0,0.0132048727009802,False,False
2023-01-26,normal,0.036262494750167,-0.0011775781757698,0.0132499652096773,False,False
2023-01-27,normal,0.0312211322544444,-0.0004544338131837,0.0120889310977577,False,False
2023-01-30,normal,0.0196001101053928,0.0,0.0107739975859295,False,False
2023-01-31,normal,0.001022738126454,-0.0038745111474158,0.010959949346683,False,False
2023-02-01,normal,-0.001756849391979,-0.0031538026645638,0.0082895107944228,False,False
2023-02-02,normal,0.0014362876995184,-0.0011427533199899,0.0059588357953257,False,False
2023-02-03,normal,0.004634350772557,0.0,0.0059231562112562,False,False
2023-02-06,normal,0.0094866110760711,0.0,0.0050204968479931,False,False
2023-02-07,normal,0.0131137663778242,-0.0002953632830856,0.0029379829996973,False,False
2023-02-08,normal,0.0094921274371226,-0.003148355377322,0.0031163610648782,False,False
2023-02-09,normal,0.0066527439708905,-0.0039467812913173,0.0030923437392035,False,False
2023-02-10,normal,0.0058714175322069,-0.0008185963769757,0.0031780083602427,False,False
2023-02-13,uptrend,-0.0096170087499609,-0.0096170087499609,0.004423085535051,False,False
2023-02-14,uptrend,-0.0029871687124923,-0.0032816496956199,0.0046152581607916,False,False
2023-02-15,normal,-0.0037890247046448,-0.0069254508856632,0.0048477763985519,False,False
2023-02-16,uptrend,0.004063530419869,0.0,0.0052611067280345,False,False
2023-02-17,uptrend,-0.0057045181161277,-0.0066184895015203,0.0056690628194437,False,False
2023-02-20,stable,0.0038144134911102,-0.0059393916058563,0.0051811862500956,False,False
2023-02-21,stable,-0.0046977141814772,-0.008063846767307,0.0052028952970934,False,False
2023-02-22,stable,-0.0144549885547511,-0.0213788902948025,0.0065700161984529,False,False
2023-02-24,stable,-0.0087722100447675,-0.0087722100447675,0.0080603689941618,False,False
2023-02-27,stable,-0.0032409950845203,-0.0098380340940992,0.0079615695888014,False,False
2023-02-28,stable,-0.003137407242852,-0.009058164558466,0.0074610650334164,False,False
2023-03-01,stable,0.0015808077034444,-0.0064957864549517,0.007195824645517,False,False
2023-03-02,stable,0.0145566767060025,-0.0071334191831545,0.0071016679071676,False,False
2023-03-03,stable,0.0172652146934353,0.0,0.00842831439499,False,False
2023-03-06,stable,0.0296754491894775,0.0,0.0085436793660225,False,False
2023-03-07,stable,0.0314659125981426,0.0,0.0085167174018384,False,False
2023-03-08,stable,0.0337128329754636,0.0,0.0083484105286707,False,False
2023-03-09,uptrend,0.0408846358099526,0.0,0.005862848216694,False,False
2023-03-10,stable,0.0077522236904816,-0.0167409834682958,0.0085682519699336,False,False
2023-03-13,stable,-0.0143360550813498,-0.0276066555337602,0.0095569925958909,False,False
2023-03-14,normal,-0.0384017430312212,-0.0489502835643105,0.0121139638593677,False,False
2023-03-15,normal,-0.0427049955625136,-0.0486903049753556,0.0120651618183913,False,False
2023-03-16,normal,-0.0563369508114368,-0.0563369508114368,0.0122669838016625,False,False
2023-03-17,normal,-0.0287870410743087,-0.0450461011638784,0.0117414688468448,False,False
2023-03-20,normal,-0.0318791456509943,-0.058605724592057,0.0113007353869703,False,False
2023-03-22,normal,0.0089842760102754,-0.0404057904123581,0.013513802791535,False,False
2023-03-23,normal,0.0069824654373484,-0.0420478179096315,0.0132562127832961,False,False
2023-03-24,normal,0.0138701285779487,-0.0432482229849322,0.0128399413060973,False,False
2023-03-27,normal,0.0052345497288297,-0.0400473474916808,0.0122410922184774,False,False
2023-03-28,normal,0.0212494281932908,-0.0386016345352009,0.0118858424562784,False,False
2023-03-29,settling,0.0151882569915857,-0.0258312269495033,0.0100971953425952,False,False
2023-03-30,settling,0.0132503825102359,-0.0293545850704191,0.0102639522073032,False,False
2023-03-31,normal,0.0239629168530504,-0.0203216597033119,0.0098236841634163,False,False
2023-04-03,stable,0.0258865464751352,-0.0151974885385948,0.0094241535031127,False,False
2023-04-04,stable,0.0279512658644718,-0.0117293332204257,0.0072114805606642,False,False
2023-04-05,stable,-0.002529052123788,-0.0282949505539147,0.0081534377719084,False,False
2023-04-06,stable,-0.0111686863701997,-0.0401954192864399,0.0091974868244131,False,False
2023-04-07,stable,-0.0186570007406716,-0.0271890959700159,0.0091914134273061,False,False
2023-04-10,stable,-0.0196710400182701,-0.0231113253676218,0.0092241226871093,False,False
2023-04-11,normal,-0.0128697061186719,-0.0128697061186719,0.0097435696960892,False,False
2023-04-12,stable,0.0096874460381664,-0.0072371642125864,0.0089914890740265,False,False
2023-04-13,uptrend,0.0249098765696285,-0.0046115629884336,0.0088709999308595,False,False
2023-04-14,uptrend,0.0354367741649293,0.0,0.009168211913344,False,False
2023-04-17,uptrend,0.0318857196492559,0.0,0.0090822462687872,False,False
2023-04-18,uptrend,0.0263385458178826,0.0,0.0091386074009395,False,False
2023-04-19,uptrend,0.0186613310491572,-0.0018169029356067,0.0067616207863137,False,False
2023-04-20,uptrend,0.0177788873189912,-4.3957329087240815e-05,0.004286841729022,False,False
2023-04-21,uptrend,0.0024882345235754,-0.0032960500216685,0.0048587561761874,False,False
2023-04-24,uptrend,0.0027613832656818,-0.0022788978718587,0.0049295782762398,False,False
2023-04-25,uptrend,-0.0013524545670335,-0.0013524545670335,0.0042959915493786,False,False
2023-04-26,stable,-0.0066518915130212,-0.0084567086074106,0.0050683234717665,False,False
2023-04-27,stable,-0.0069751420940529,-0.0070187928145236,0.0050443455657044,False,False
2023-04-28,stable,0.0102249873281679,0.0,0.0055545593771443,False,False
2023-05-01,uptrend,0.0185237831834983,0.0,0.0060881487173137,False,False
2023-05-02,uptrend,0.0187937660661539,0.0,0.0060040847862001,False,False
2023-05-08,uptrend,0.018771161338883,-0.0071359051287873,0.0065641055404079,False,False
2023-05-09,uptrend,0.0275897625393848,0.0,0.0071479239341443,False,False
2023-05-10,uptrend,0.0092090444771149,-0.0041254784494377,0.0072247721555246,False,False
2023-05-11,uptrend,0.0001215875348432,-0.0039701919354671,0.0072424062686682,False,False
2023-05-12,uptrend,0.0079001290787581,0.0,0.0075661482988842,False,False
2023-05-15,uptrend,0.0233665550356121,0.0,0.0068765912659741,False,False
2023-05-16,uptrend,0.0205236675348463,0.0,0.0068660622733046,False,False
2023-05-17,uptrend,0.0333563684680839,0.0,0.0062275714604175,False,False
2023-05-18,uptrend,0.0496866433789688,0.0,0.0071266410828524,False,False
2023-05-19,uptrend,0.0483202087352734,0.0,0.0070465582669594,False,False
2023-05-22,uptrend,0.0492966892451989,0.0,0.0054992991000998,False,False
2023-05-23,uptrend,0.0373548122396572,-0.0041513020615397,0.0064207058354799,False,False
2023-05-24,uptrend,0.019575259941025,-0.0130003847591159,0.0073431350360501,False,False
2023-05-25,uptrend,0.0074312060699182,-0.0091900506469657,0.0071480099426099,False,False
2023-05-26,uptrend,0.0035042752652725,-0.0054849535562322,0.0070665599582669,False,False
2023-05-29,uptrend,0.0047196448052617,0.0,0.0072001385559969,False,False
2023-05-30,uptrend,0.0119643834361553,0.0,0.0071958306812607,False,False
2023-05-31,uptrend,0.0066878504082743,-0.0140537872214357,0.0092030291839393,False,False
2023-06-01,uptrend,0.0112618886570659,-0.0057504299558766,0.0082505401661959,False,False
2023-06-02,uptrend,0.0196630886899746,0.0,0.0086992635382835,False,False
2023-06-05,uptrend,0.0315010932008434,0.0,0.0105710320271445,False,False
2023-06-06,uptrend,0.0376217158858549,0.0,0.0103095946840179,False,False
2023-06-07,normal,0.0332123585839536,-0.0182435502786648,0.0119916300262667,False,False
2023-06-08,normal,0.0158359962429883,-0.0266255157953529,0.012632208528785,False,False
2023-06-09,overheated_range,0.02350412483556,-0.007432584224769,0.0137316577712519,False,False
2023-06-12,overheated_range,0.0067221474400867,-0.0022388959610648,0.0135830069577765,False,False
2023-06-13,surge,0.0157465350827361,0.0,0.0142903483684453,False,False
2023-06-14,overheated_range,0.0497804904394689,0.0,0.0127579838936425,False,False
2023-06-15,overheated_range,0.0582852324613141,-0.0005054438694963,0.0130521521902689,False,False
2023-06-16,overheated_range,0.0446583175174322,0.0,0.0129456920635399,False,False
2023-06-19,normal,0.0288716123512362,-0.0099583300304239,0.0127179794983088,False,False
2023-06-20,normal,0.011213715166169,-0.0094098152734878,0.0126000919861507,False,False
2023-06-21,settling,0.0021705520356503,-0.0038846851156759,0.0102158152395069,False,False
2023-06-22,settling,-0.0065882083948445,-0.0130896041097928,0.0103222338300696,False,False
2023-06-23,settling,-0.027429446376743,-0.027429446376743,0.0105979552892079,False,False
2023-06-26,settling,-0.0201259465834967,-0.0298838557956674,0.0105895899917701,False,False
2023-06-27,uptrend,-0.0254749278770868,-0.0346450287851458,0.0087903928447931,False,False
2023-06-28,settling,-0.0113522188337819,-0.0151928041539244,0.0099972532758969,False,False
2023-06-29,uptrend,-0.0009240460888683,-0.0140015548011787,0.0100190737829331,False,False
2023-06-30,uptrend,0.0124307769450078,-0.0153396387613695,0.0096857147077457,False,False
2023-07-03,uptrend,0.0322494170426568,0.0,0.0107629086560637,False,False
2023-07-04,normal,0.0271737809224397,-0.0098007696463265,0.0113151991532902,False,False
2023-07-05,uptrend,0.0043595525874708,-0.0122840895782035,0.011172885331835,False,False
2023-07-06,normal,-0.0138749215438754,-0.029043316561839,0.0120645704123083,False,False
2023-07-07,normal,-0.0241229985332601,-0.0404377369268678,0.0117556289814318,False,False
2023-07-10,normal,-0.0463242513585465,-0.0463242513585465,0.0118577376060476,False,False
2023-07-11,normal,-0.0364708955472458,-0.0459142223475185,0.0118075670686169,False,False
2023-07-12,stable,-0.0418363512654857,-0.0536065193571189,0.0093055765682157,False,False
2023-07-13,normal,-0.0107920923425364,-0.0395219707501065,0.0109766154108097,False,False
2023-07-14,normal,8.768083644872249e-05,-0.040353601705017,0.0109830235676216,False,False
2023-07-18,stable,0.0094489811446318,-0.0373129871915408,0.0089549974456103,False,False
2023-07-19,normal,0.0215026138648737,-0.0253988842766893,0.0099799548136626,False,False
2023-07-20,normal,0.0171109143144616,-0.0374128616020734,0.010552221471786,False,False
2023-07-21,stable,-0.0035497364642538,-0.0429314146336495,0.0093760509444636,False,False
2023-07-24,stable,0.0095605941152263,-0.0311788119967799,0.0095093398084786,False,False
2023-07-25,stable,0.0058047570480797,-0.0317248229688461,0.0092030904548415,False,False
2023-07-26,stable,-0.0069215463871497,-0.0321446311081361,0.0092188929093088,False,False
2023-07-27,stable,0.0123310008821082,-0.0255431987493826,0.008695084459262,False,False
2023-07-28,stable,0.0140842294357552,-0.029451841091596,0.0078259797405743,False,False
2023-07-31,stable,0.0144117968705623,-0.0172163578313805,0.0085789375487225,False,False
2023-08-01,stable,0.0242964314879572,0.0,0.0088434986148449,False,False
2023-08-02,normal,0.0012045181837585,-0.0229679589414427,0.0113857540295299,False,False
2023-08-03,normal,-0.0222515975690181,-0.0393498649475543,0.0119691573659231,False,False
2023-08-04,normal,-0.017292239794533,-0.0383500404433884,0.0118601619602597,False,False
2023-08-07,normal,-0.0276634556778027,-0.0365036585747218,0.0110669107498938,False,False
2023-08-08,reversal_down,-0.0328375576020735,-0.0328375576020735,0.0111855858834794,False,False
2023-08-09,normal,-0.0153896341629814,-0.0380041246188449,0.0112711316450687,False,False
2023-08-10,normal,0.0097754396436535,-0.0299590875336814,0.0114054335689549,False,False
2023-08-14,normal,-0.0041263900645331,-0.0423181832820614,0.0119634272452134,False,False
2023-08-15,normal,-0.0004858203494115,-0.0369717447039698,0.0111855231051353,False,False
2023-08-16,normal,-0.0188548444813144,-0.0510732550416546,0.0108857250341577,False,False
2023-08-17,downtrend,-0.0179581465201114,-0.0552797875006826,0.0089199840788758,False,False
2023-08-18,downtrend,-0.0314990958113937,-0.0605144991764298,0.0076567736611326,False,False
2023-08-21,stable,-0.0154170591508548,-0.0570828204981,0.007822325588345,False,False
2023-08-22,stable,-0.0118546165854613,-0.04838807543147,0.0085310189573177,False,False
2023-08-23,stable,0.007663324523204,-0.043801321446291,0.0086030163989152,False,False
2023-08-24,stable,0.0209071946341616,-0.0355283381431327,0.0089678359865387,False,False
2023-08-25,downtrend,0.0055171809057423,-0.055331187710064,0.0105877208239225,False,False
2023-08-28,normal,0.0191458052936317,-0.0390299117713364,0.01159556553326,False,False
2023-08-29,normal,0.0116226614339256,-0.0373278122157235,0.0114683550935605,False,False
2023-08-30,normal,0.0100967994087344,-0.0114416066032828,0.0102588676878125,False,False
2023-08-31,normal,0.0102867016569785,0.0,0.0102190341309034,False,False
2023-09-01,normal,0.0343514498323238,0.0,0.0097615114055182,False,False
2023-09-04,normal,0.0239101550084739,0.0,0.0098060015605507,False,False
2023-09-05,stable,0.0251277423213245,0.0,0.0096564504900913,False,False
2023-09-06,stable,0.0280687117133637,0.0,0.0096838074411123,False,False
2023-09-07,normal,0.0113962539717438,-0.0075190655934914,0.0101277318967378,False,False
2023-09-08,stable,-0.0031726485038038,-0.0190782261327395,0.0080974799849948,False,False
2023-09-11,stable,-0.0143118294489251,-0.0232622156759679,0.0066449168671712,False,False
2023-09-12,stable,-0.0078818446921876,-0.0139781644501962,0.0071806668081809,False,False
2023-09-13,stable,-0.0160795308789345,-0.0160795308789345,0.0072523635569194,False,False
2023-09-14,stable,0.0053657972870506,-0.0021936140882036,0.0080224704732053,False,False
2023-09-15,normal,0.0284066166619805,0.0,0.0085497915056269,False,False
2023-09-19,uptrend,0.0238645993354105,-0.0086630847724921,0.0090583135087499,False,False
2023-09-20,uptrend,0.0075484304086725,-0.0151882393219104,0.0093222024312941,False,False
2023-09-21,normal,-0.0041426063157085,-0.0286898866569647,0.009957037720771,False,False
2023-09-22,normal,-0.0230851743144592,-0.0337183269650511,0.0098393700554034,False,False
2023-09-25,uptrend,-0.0254814187152592,-0.0254814187152592,0.0096520734542415,False,False
2023-09-26,normal,-0.02790212997422,-0.0363234962294124,0.0102357400468791,False,False
2023-09-27,stable,-0.0197397401115294,-0.0346281675364736,0.0096787745635286,False,False
2023-09-28,normal,-0.021445738151481,-0.0495203490116048,0.0106822055180224,False,False
2023-09-29,stable,-0.0168132868202681,-0.0499646978829563,0.009024934007911,False,False
2023-10-02,stable,-0.0281143544436935,-0.0528793795214638,0.0073738914034465,False,False
2023-10-03,normal,-0.0333315684823236,-0.0684443456096479,0.0081276648638236,False,False
2023-10-04,normal,-0.0569944769688073,-0.0896490302081514,0.0096808741550744,False,False
2023-10-05,normal,-0.0250108923917485,-0.0732926932830223,0.0123442851628233,False,False
2023-10-06,normal,-0.0270876870911411,-0.0756989568722406,0.0123583347900982,False,False
2023-10-10,high_vol,-0.0004203908244844,-0.0532775403399929,0.0149177861547385,False,False
2023-10-11,high_vol,0.0223628806742601,-0.047612077669084,0.0148364537595277,False,False
2023-10-12,high_vol,0.0644605423639501,-0.0309673129538209,0.0159604845509922,False,False
2023-10-13,high_vol,0.0399232988556548,-0.0362954805252414,0.0151483279245348,False,False
2023-10-16,high_vol,0.0214346330086618,-0.0558869032232737,0.0166596091536407,False,False
2023-10-17,high_vol,0.0092532875917845,-0.0361674823442207,0.0170807998464369,False,False
2023-10-18,high_vol,0.0033109514831459,-0.0297219522673527,0.0159692644637343,False,False
2023-10-19,high_vol,-0.0327451036726827,-0.0381901081753031,0.0153495555419058,False,False
2023-10-20,high_vol,-0.032696843009039,-0.0434308365208927,0.0145843037567979,False,False
2023-10-23,high_vol,-0.0208306612764686,-0.0513812518255288,0.0148370054291558,False,False
2023-10-24,normal,-0.0305221794727682,-0.0440783359477452,0.0122591044656294,False,False
2023-10-25,normal,-0.0241034908012077,-0.0376905075629613,0.0123121815826003,False,False
2023-10-26,downtrend,-0.0263704586932141,-0.0582520589620915,0.0115765256758757,False,False
2023-10-27,normal,-0.0085628729195605,-0.0462528518808318,0.0130002491680981,False,False
2023-10-30,normal,-0.0097611041490646,-0.0553229118293835,0.0119033649651171,False,False
2023-10-31,normal,-0.0065513395657159,-0.0503409033671757,0.0111183997919099,False,False
2023-11-01,normal,0.0106086126724596,-0.0274817388866656,0.0141880821732098,False,False
2023-11-02,normal,0.0440533641866591,-0.0167648939435121,0.013148734829932,False,False
2023-11-06,surge,0.055395205809017,0.0,0.0145470355461139,False,False
2023-11-07,surge,0.0513034296198398,-0.0133500593727424,0.0151212869074939,False,False
2023-11-08,high_vol,0.0423745822001653,-0.0165706260955116,0.0152947310088587,False,False
2023-11-09,high_vol,0.0330618981591213,-0.0018961300054661,0.0156956654978285,False,False
2023-11-10,normal,0.0193496358800133,-0.0042915810131904,0.0131759800887315,False,False
2023-11-13,normal,-0.0037718381282759,-0.0037718381282759,0.0130810408970211,False,False
2023-11-14,normal,0.0131417865770566,-0.0003837164267533,0.0120771622401777,False,False
2023-11-15,normal,0.0420692202031447,0.0,0.0134381766101501,False,False
2023-11-16,normal,0.0238295115736846,-0.0028427779699973,0.0126178465032962,False,False
2023-11-17,normal,0.0312296250310046,0.0,0.0124786901127748,False,False
2023-11-20,settling,0.0246407604700575,-0.0058706803394491,0.0109797264727889,False,False
2023-11-21,normal,0.0201312806759441,-0.0068797743983904,0.0096636288861167,False,False
2023-11-22,uptrend,-0.002024812135308,-0.0039711270694365,0.0093874591827219,False,False
2023-11-24,uptrend,0.006017192010564,0.0,0.0085965830380933,False,False
2023-11-27,uptrend,-0.0040948794989794,-0.0052894145724463,0.0088429831082609,False,False
2023-11-28,uptrend,0.0006097806380842,-0.0064576117291826,0.0089055255324838,False,False
2023-11-29,uptrend,-0.0009870401210494,-0.0090500428896569,0.0090422430369624,False,False
2023-11-30,uptrend,0.0010481489940992,-0.0041230761224032,0.0042565559445135,False,False
2023-12-01,uptrend,-0.0057700064218316,-0.0057700064218316,0.0041871498237903,False,False
2023-12-04,uptrend,-0.0064698776213404,-0.0117250703288145,0.004209637030296,False,False
2023-12-05,normal,-0.0189344742642777,-0.0252698145103655,0.0056789912249991,False,False
2023-12-06,uptrend,0.0037417505174537,-0.0053421553748685,0.0090668793355247,False,False
2023-12-07,normal,-0.0187709882738628,-0.0228166701827201,0.0105971897187535,False,False
2023-12-08,normal,-0.0336105753518708,-0.0391866485380807,0.0112542970939511,False,False
2023-12-11,normal,-0.0132245549507741,-0.0247945664427234,0.0127133469379011,False,False
2023-12-12,normal,0.0020710055645536,-0.023251142872278,0.0127607771368695,False,False
2023-12-13,normal,-0.015533948832945,-0.0207931194395627,0.0128198846544106,False,False
2023-12-14,normal,-0.005236380115522,-0.0279335735401949,0.012759085927159,False,False
2023-12-15,normal,0.0205117707910662,-0.0194786652998977,0.0132324395141261,False,False
2023-12-18,normal,-0.0010008694770665,-0.0257706197950403,0.0132499138824481,False,False
2023-12-19,normal,0.0114387664966655,-0.012078340769709,0.0132819958033073,False,False
2023-12-20,normal,0.0227656514669458,0.0,0.0123523221032839,False,False
2023-12-21,normal,0.0138963249072623,-0.0159007479491165,0.0120858531775933,False,False
2023-12-22,normal,0.0060205242343991,-0.0150520105402583,0.0103882233977261,False,False
2023-12-25,stable,0.0151119105102262,-0.0125285333870932,0.0094553450315059,False,False
2023-12-26,stable,0.0026027249709672,-0.0109897401021523,0.0094553076262458,False,False
2023-12-27,normal,0.0001572895895054,0.0,0.0099581054942004,False,False
2023-12-28,stable,0.0120442576344066,-0.0042046312643688,0.0096709041797092,False,False
2023-12-29,stable,0.0088974838531354,-0.0064447276088076,0.009525314371675,False,False
2024-01-04,stable,0.0010301852500964,-0.0116667093848729,0.0094242490905813,False,False
2024-01-05,stable,0.0021488810266776,-0.0090203455025325,0.0083895138096302,False,False
2024-01-09,stable,0.0024328501691583,0.0,0.0080269156661317,False,False
2024-01-10,uptrend,0.0268964772657525,0.0,0.008032120148972,False,False
2024-01-11,uptrend,0.0473846329119715,0.0,0.0090238998407189,False,False
2024-01-12,uptrend,0.0687575233501083,0.0,0.0094166578036499,False,False
2024-01-15,uptrend,0.0756309818341833,0.0,0.0092498677895499,False,False
2024-01-16,uptrend,0.0549711258589526,-0.0078717351524743,0.010318374024106,False,False
2024-01-17,uptrend,0.0300807069914301,-0.0118110844493517,0.010293756541944,False,False
2024-01-18,settling,0.0118777224052699,-0.0121335788236528,0.0101460301372074,False,False
2024-01-19,uptrend,0.0108541745811803,0.0,0.0096135413392579,False,False
2024-01-22,settling,0.0179701394581441,0.0,0.0097651546127496,False,False
2024-01-23,settling,0.0252221031725579,-0.000803867542381,0.0102000574630236,False,False
2024-01-24,settling,0.0211042264165568,-0.0087686867673099,0.0103377390229584,False,False
2024-01-25,uptrend,0.0217191998537338,-0.0084953867665296,0.0094142169758633,False,False
2024-01-26,settling,-0.005900442910665,-0.0217768903633052,0.0097858217767365,False,False
2024-01-29,uptrend,-0.0142284875650637,-0.0142284875650637,0.0096575636390997,False,False
2024-01-30,uptrend,-0.0123696876225464,-0.0131636115745382,0.0092112543858502,False,False
2024-01-31,uptrend,0.0016626088974323,-0.0071206567665157,0.009123984503129,False,False
2024-02-01,uptrend,-0.006209429899264,-0.0146520651571998,0.0096303844343794,False,False
2024-02-02,uptrend,0.011382854140949,-0.010641919389005,0.0086674456653312,False,False
2024-02-05,uptrend,0.0090826125457108,-0.0052751068590176,0.0070147987795671,False,False
2024-02-06,uptrend,0.0026285463009294,-0.0105696664361198,0.0071796855211538,False,False
2024-02-07,uptrend,-0.0045964227175969,-0.0116843499355868,0.0067502675768376,False,False
2024-02-08,uptrend,0.0236541448284584,0.0,0.0094484934418988,False,False
2024-02-09,uptrend,0.0204491936598176,0.0,0.0078462196808212,False,False
2024-02-13,uptrend,0.0442812758383373,0.0,0.0113040683527897,False,False
2024-02-14,normal,0.0426612829960564,-0.0068656793818481,0.0118979062220586,False,False
2024-02-15,normal,0.05642369710275,0.0,0.0121328350591908,False,False
2024-02-16,uptrend,0.0440535127688883,0.0,0.0113033422438639,False,False
2024-02-19,uptrend,0.0426305403282325,-0.0004380510463442,0.0115091430006814,False,False
2024-02-20,normal,0.0105268400053668,-0.0032122051820545,0.0118632982403125,False,False
2024-02-21,settling,0.0148220326251935,-0.0058481235612494,0.0116206463865462,False,False
2024-02-22,normal,0.0246538006658796,0.0,0.0123647800062075,False,False
2024-02-26,settling,0.0193953291944479,0.0,0.0115944546225164,False,False
2024-02-27,overheated_range,0.0199930608137328,0.0,0.0116371411552093,False,False
2024-02-28,uptrend,0.022011012226349,-0.0008024634762645,0.0086024613849185,False,False
2024-02-29,uptrend,0.0236272925080087,-0.0018687314695992,0.0080195800694758,False,False
2024-03-01,uptrend,0.02077156137985,0.0,0.0090468529891842,False,False
2024-03-04,uptrend,0.0223154912020613,0.0,0.0089362889583883,False,False
2024-03-05,uptrend,0.021868498525233,-0.0002892491918796,0.0089278794886638,False,False
2024-03-06,uptrend,0.0225145199046432,-0.0004599743882988,0.0087381723018255,False,False
2024-03-07,uptrend,0.0110431858631263,-0.0127282305166078,0.0100401195587527,False,False
2024-03-08,uptrend,-0.0055593672220389,-0.0104786119700664,0.0076924928280579,False,False
2024-03-11,uptrend,-0.032130813093113,-0.032130813093113,0.0106070148597831,False,False
2024-03-12,uptrend,-0.0324237922032679,-0.0327036628394551,0.010600637238512,False,False
2024-03-13,normal,-0.0347913524384112,-0.0352353236956541,0.0106108590472365,False,False
2024-03-14,normal,-0.0199837826160297,-0.032457654940907,0.0106920228696483,False,False
2024-03-15,stable,-0.0247247909992245,-0.0349443214783691,0.0080963777491766,False,False
2024-03-18,normal,0.0236976185960116,-0.0091946182509617,0.0122993389688007,False,False
2024-03-19,normal,0.0310867834126362,-0.0026335311103088,0.0125267661830656,False,False
2024-03-21,surge,0.0547780938098365,0.0,0.014099448692053,False,False
