trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,20.0,10.0,55.0,60.0,0.4,25.0,44,13.574432121133974,11.00172581437987,77.27272727272727,90.04259617589913
0.65,25.0,10.0,55.0,60.0,0.4,25.0,44,13.574432121133974,11.00172581437987,77.27272727272727,90.04259617589913
0.7,20.0,14.0,60.0,55.0,0.35,20.0,31,16.170471243765178,11.65845648604269,80.64516129032258,90.03337352120342
0.7,20.0,14.0,60.0,60.0,0.35,20.0,31,16.170471243765178,11.65845648604269,80.64516129032258,90.03337352120342
0.7,25.0,14.0,60.0,55.0,0.35,20.0,31,16.170471243765178,11.65845648604269,80.64516129032258,90.03337352120342
0.7,25.0,14.0,60.0,60.0,0.35,20.0,31,16.170471243765178,11.65845648604269,80.64516129032258,90.03337352120342
0.6,20.0,14.0,55.0,55.0,0.4,25.0,47,13.12355111064223,10.4287369640788,76.59574468085107,89.97053354527263
0.6,20.0,14.0,55.0,60.0,0.4,25.0,47,13.12355111064223,10.4287369640788,76.59574468085107,89.97053354527263
0.6,25.0,14.0,55.0,55.0,0.4,25.0,47,13.12355111064223,10.4287369640788,76.59574468085107,89.97053354527263
0.6,25.0,14.0,55.0,60.0,0.4,25.0,47,13.12355111064223,10.4287369640788,76.59574468085107,89.97053354527263
0.6,20.0,14.0,55.0,55.0,0.35,25.0,57,11.916496626800901,8.429561200923796,77.19298245614034,89.96757658080918
0.6,20.0,10.0,50.0,65.0,0.45,25.0,54,12.242688395602013,10.870617823318153,77.77777777777779,89.96501894735333
0.6,25.0,10.0,50.0,65.0,0.45,25.0,54,12.242688395602013,10.870617823318153,77.77777777777779,89.96501894735333
0.7,20.0,14.0,55.0,55.0,0.35,20.0,36,14.989605818111933,10.907143375058503,80.55555555555556,89.9376349086716
0.7,20.0,14.0,55.0,60.0,0.35,20.0,36,14.989605818111933,10.907143375058503,80.55555555555556,89.9376349086716
0.7,25.0,14.0,55.0,55.0,0.35,20.0,36,14.989605818111933,10.907143375058503,80.55555555555556,89.9376349086716
0.7,25.0,14.0,55.0,60.0,0.35,20.0,36,14.989605818111933,10.907143375058503,80.55555555555556,89.9376349086716
0.7,30.0,10.0,50.0,65.0,0.45,20.0,35,15.197166692614328,11.038251366120221,80.0,89.90765063057049
0.65,30.0,10.0,50.0,65.0,0.35,25.0,51,12.58851699280138,10.965200262639518,80.3921568627451,89.89999312558652
0.65,20.0,10.0,60.0,60.0,0.45,25.0,37,14.778847981192767,11.111111111111116,78.37837837837837,89.89622274097285
0.65,25.0,10.0,60.0,60.0,0.45,25.0,37,14.778847981192767,11.111111111111116,78.37837837837837,89.89622274097285
0.7,20.0,10.0,50.0,55.0,0.4,25.0,43,13.686784628441272,10.965200262639518,76.74418604651163,89.75024879636524
0.7,25.0,10.0,50.0,55.0,0.4,25.0,43,13.686784628441272,10.965200262639518,76.74418604651163,89.75024879636524
0.7,30.0,10.0,50.0,55.0,0.45,25.0,39,14.362529609573174,10.965200262639518,76.92307692307693,89.6939686637222
0.7,20.0,18.0,50.0,55.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.7,20.0,18.0,50.0,60.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.7,20.0,18.0,50.0,65.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.7,25.0,18.0,50.0,55.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.7,25.0,18.0,50.0,60.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.7,25.0,18.0,50.0,65.0,0.35,20.0,27,17.253626189547333,15.539689206215868,81.48148148148148,89.65247152529098
0.65,20.0,14.0,60.0,55.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,20.0,14.0,60.0,55.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,20.0,14.0,60.0,60.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,20.0,14.0,60.0,60.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,25.0,14.0,60.0,55.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,25.0,14.0,60.0,55.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,25.0,14.0,60.0,60.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,25.0,14.0,60.0,60.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,30.0,14.0,60.0,55.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,30.0,14.0,60.0,55.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,30.0,14.0,60.0,60.0,0.4,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,30.0,14.0,60.0,60.0,0.45,20.0,30,16.36550961338234,11.384783798576903,80.0,89.63758780317157
0.65,20.0,14.0,50.0,55.0,0.4,25.0,43,13.666503824643732,11.111111111111116,76.74418604651163,89.61725867223943
0.65,20.0,14.0,50.0,60.0,0.4,25.0,43,13.666503824643732,11.111111111111116,76.74418604651163,89.61725867223943
0.65,25.0,14.0,50.0,55.0,0.4,25.0,43,13.666503824643732,11.111111111111116,76.74418604651163,89.61725867223943
0.65,25.0,14.0,50.0,60.0,0.4,25.0,43,13.666503824643732,11.111111111111116,76.74418604651163,89.61725867223943
0.65,30.0,14.0,60.0,65.0,0.35,20.0,32,15.838232336778997,11.384783798576903,84.375,89.5945718987559
0.7,20.0,14.0,50.0,65.0,0.35,20.0,36,14.932283226271071,11.084253181337155,83.33333333333334,89.59369935762643
0.7,25.0,14.0,50.0,65.0,0.35,20.0,36,14.932283226271071,11.084253181337155,83.33333333333334,89.59369935762643
0.6,30.0,10.0,50.0,65.0,0.45,25.0,51,12.543344823003462,10.965200262639518,76.47058823529412,89.57739930801272
0.65,20.0,10.0,50.0,65.0,0.45,25.0,43,13.654862685932892,11.111111111111116,79.06976744186046,89.54092262079024
0.65,25.0,10.0,50.0,65.0,0.45,25.0,43,13.654862685932892,11.111111111111116,79.06976744186046,89.54092262079024
0.6,20.0,10.0,60.0,60.0,0.35,25.0,53,12.294792698861135,10.171673819742487,79.24528301886792,89.50744191363286
0.6,25.0,10.0,60.0,60.0,0.35,25.0,53,12.294792698861135,10.171673819742487,79.24528301886792,89.50744191363286
0.65,30.0,14.0,50.0,55.0,0.35,25.0,48,12.918237849740486,10.907143375058503,77.08333333333334,89.50017720003937
0.65,30.0,14.0,50.0,60.0,0.35,25.0,48,12.918237849740486,10.907143375058503,77.08333333333334,89.50017720003937
0.65,30.0,18.0,60.0,55.0,0.35,20.0,24,18.267519612681216,16.63272085728854,83.33333333333334,89.49220383470634
0.65,30.0,18.0,60.0,60.0,0.35,20.0,24,18.267519612681216,16.63272085728854,83.33333333333334,89.49220383470634
0.65,30.0,18.0,60.0,65.0,0.35,20.0,24,18.267519612681216,16.63272085728854,83.33333333333334,89.49220383470634
0.65,30.0,18.0,55.0,55.0,0.35,20.0,28,16.909624661774977,13.906525216776,82.14285714285714,89.47732323700257
0.65,30.0,18.0,55.0,60.0,0.35,20.0,28,16.909624661774977,13.906525216776,82.14285714285714,89.47732323700257
0.65,30.0,18.0,55.0,65.0,0.35,20.0,28,16.909624661774977,13.906525216776,82.14285714285714,89.47732323700257
0.65,20.0,10.0,55.0,65.0,0.35,25.0,48,12.908992094399174,10.870617823318153,81.25,89.43612072801737
0.65,25.0,10.0,55.0,65.0,0.35,25.0,48,12.908992094399174,10.870617823318153,81.25,89.43612072801737
0.7,20.0,10.0,50.0,60.0,0.4,25.0,42,13.798685974247606,11.00172581437987,76.19047619047619,89.42570577785618
0.7,25.0,10.0,50.0,60.0,0.4,25.0,42,13.798685974247606,11.00172581437987,76.19047619047619,89.42570577785618
0.7,30.0,10.0,50.0,60.0,0.45,25.0,38,14.503992807073123,11.00172581437987,76.31578947368422,89.40861635888287
0.6,30.0,10.0,60.0,60.0,0.35,25.0,49,12.76964052907259,10.4287369640788,77.55102040816327,89.38748370350812
0.6,25.0,14.0,50.0,65.0,0.35,20.0,54,12.142140068840066,10.486965325654896,81.48148148148148,89.22614266218112
0.65,20.0,10.0,60.0,55.0,0.4,25.0,39,14.287056682368238,11.038251366120221,79.48717948717949,89.22264038439411
0.65,25.0,10.0,60.0,55.0,0.4,25.0,39,14.287056682368238,11.038251366120221,79.48717948717949,89.22264038439411
0.6,30.0,10.0,55.0,65.0,0.35,25.0,54,12.13830066305451,10.486965325654896,79.62962962962963,89.19792890691082
0.65,20.0,14.0,50.0,65.0,0.4,20.0,37,14.66046658348665,11.13025499655409,81.08108108108108,89.17613681072174
0.65,25.0,14.0,50.0,65.0,0.4,20.0,37,14.66046658348665,11.13025499655409,81.08108108108108,89.17613681072174
0.65,30.0,14.0,50.0,65.0,0.4,20.0,37,14.66046658348665,11.13025499655409,81.08108108108108,89.17613681072174
0.6,20.0,14.0,50.0,65.0,0.35,20.0,55,12.017410764033347,10.4287369640788,81.81818181818183,89.12350352703125
0.65,30.0,10.0,60.0,65.0,0.4,20.0,33,15.50521174133367,11.111111111111116,81.81818181818183,89.07066019592826
0.65,30.0,10.0,60.0,65.0,0.45,20.0,33,15.50521174133367,11.111111111111116,81.81818181818183,89.07066019592826
0.65,20.0,14.0,60.0,65.0,0.35,20.0,33,15.495165894020577,11.111111111111116,84.84848484848484,89.01295119670064
0.65,25.0,14.0,60.0,65.0,0.35,20.0,33,15.495165894020577,11.111111111111116,84.84848484848484,89.01295119670064
0.65,30.0,10.0,55.0,55.0,0.4,25.0,44,13.417441955036951,10.870617823318153,77.27272727272727,89.00124122246035
0.65,20.0,10.0,60.0,60.0,0.4,25.0,38,14.4265337502049,11.074681238615668,78.94736842105263,88.93112666406762
0.65,25.0,10.0,60.0,60.0,0.4,25.0,38,14.4265337502049,11.074681238615668,78.94736842105263,88.93112666406762
0.6,30.0,10.0,50.0,65.0,0.4,25.0,54,12.100767140606283,10.870617823318153,77.77777777777779,88.92211497216846
0.65,30.0,18.0,50.0,55.0,0.35,20.0,30,16.23240169542164,13.906525216776,80.0,88.90852571067535
0.65,30.0,18.0,50.0,60.0,0.35,20.0,30,16.23240169542164,13.906525216776,80.0,88.90852571067535
0.65,30.0,18.0,50.0,65.0,0.35,20.0,30,16.23240169542164,13.906525216776,80.0,88.90852571067535
0.6,25.0,10.0,55.0,65.0,0.35,25.0,59,11.559471080298929,10.171673819742487,81.35593220338984,88.78998213604825
0.6,20.0,18.0,50.0,55.0,0.35,20.0,37,14.596523520490072,10.776035383996785,78.37837837837837,88.78718634305366
0.6,20.0,18.0,50.0,60.0,0.35,20.0,37,14.596523520490072,10.776035383996785,78.37837837837837,88.78718634305366
0.6,25.0,18.0,50.0,55.0,0.35,20.0,37,14.596523520490072,10.776035383996785,78.37837837837837,88.78718634305366
0.6,25.0,18.0,50.0,60.0,0.35,20.0,37,14.596523520490072,10.776035383996785,78.37837837837837,88.78718634305366
0.65,30.0,10.0,60.0,55.0,0.45,25.0,37,14.592156972861172,11.038251366120221,78.37837837837837,88.76062567074983
0.65,20.0,18.0,55.0,55.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.65,20.0,18.0,55.0,60.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.65,20.0,18.0,55.0,65.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.65,25.0,18.0,55.0,55.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.65,25.0,18.0,55.0,60.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.65,25.0,18.0,55.0,65.0,0.35,20.0,29,16.482294146739672,12.273361227336132,82.75862068965517,88.75987037986151
0.6,20.0,10.0,55.0,65.0,0.35,25.0,60,11.454847034035122,9.560545081077464,81.66666666666667,88.7288635923429
0.6,20.0,10.0,50.0,65.0,0.4,25.0,58,11.645947306891058,10.660614535613888,79.3103448275862,88.69289229212913
0.6,25.0,10.0,50.0,65.0,0.4,25.0,58,11.645947306891058,10.660614535613888,79.3103448275862,88.69289229212913
0.6,30.0,14.0,60.0,55.0,0.35,20.0,40,14.019410450752485,10.602386174037793,80.0,88.66653695429139
0.6,30.0,14.0,60.0,60.0,0.35,20.0,40,14.019410450752485,10.602386174037793,80.0,88.66653695429139
0.65,30.0,10.0,55.0,60.0,0.4,25.0,43,13.520477160861645,10.965200262639518,76.74418604651163,88.65969780157948
0.65,20.0,10.0,50.0,65.0,0.4,25.0,46,13.062824676406018,11.074681238615668,80.43478260869566,88.59638746709717
0.65,25.0,10.0,50.0,65.0,0.4,25.0,46,13.062824676406018,11.074681238615668,80.43478260869566,88.59638746709717
0.65,20.0,18.0,60.0,55.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,20.0,18.0,60.0,60.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,20.0,18.0,60.0,65.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,25.0,18.0,60.0,55.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,25.0,18.0,60.0,60.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,25.0,18.0,60.0,65.0,0.35,20.0,25,17.71750041720401,15.539689206215868,84.0,88.58750208602005
0.65,20.0,14.0,50.0,65.0,0.45,20.0,36,14.758528016457,11.384783798576903,80.55555555555556,88.551168098742
0.65,25.0,14.0,50.0,65.0,0.45,20.0,36,14.758528016457,11.384783798576903,80.55555555555556,88.551168098742
0.65,30.0,14.0,50.0,65.0,0.45,20.0,36,14.758528016457,11.384783798576903,80.55555555555556,88.551168098742
0.65,30.0,10.0,60.0,60.0,0.45,25.0,36,14.747857774758009,11.074681238615668,77.77777777777779,88.48714664854805
0.7,20.0,10.0,50.0,65.0,0.35,25.0,45,13.188263487083137,10.965200262639518,80.0,88.46956098688895
0.7,25.0,10.0,50.0,65.0,0.35,25.0,45,13.188263487083137,10.965200262639518,80.0,88.46956098688895
0.7,20.0,10.0,60.0,55.0,0.35,25.0,41,13.809297498397033,10.965200262639518,78.04878048780488,88.42264751390684
0.7,25.0,10.0,60.0,55.0,0.35,25.0,41,13.809297498397033,10.965200262639518,78.04878048780488,88.42264751390684
0.6,20.0,10.0,60.0,55.0,0.45,25.0,46,13.03548964236026,10.602386174037793,78.26086956521739,88.41099224609887
0.6,25.0,10.0,60.0,55.0,0.45,25.0,46,13.03548964236026,10.602386174037793,78.26086956521739,88.41099224609887
0.7,30.0,10.0,50.0,55.0,0.4,25.0,42,13.634220085955489,10.870617823318153,76.19047619047619,88.35984500210165
0.65,30.0,10.0,55.0,65.0,0.35,25.0,46,13.026523595490547,10.870617823318153,80.43478260869566,88.3501815575843
0.6,20.0,10.0,60.0,55.0,0.35,25.0,55,11.90695685282296,8.986928104575153,78.18181818181819,88.30435539781897
0.6,25.0,10.0,60.0,55.0,0.35,25.0,55,11.90695685282296,8.986928104575153,78.18181818181819,88.30435539781897
0.65,20.0,18.0,50.0,65.0,0.35,20.0,31,15.854486793174205,12.273361227336132,80.64516129032258,88.27404655799457
0.65,25.0,18.0,50.0,65.0,0.35,20.0,31,15.854486793174205,12.273361227336132,80.64516129032258,88.27404655799457
0.7,20.0,10.0,55.0,65.0,0.4,20.0,35,14.908207575377611,11.038251366120221,80.0,88.19814543894404
0.7,20.0,10.0,55.0,65.0,0.45,20.0,35,14.908207575377611,11.038251366120221,80.0,88.19814543894404
0.7,25.0,10.0,55.0,65.0,0.4,20.0,35,14.908207575377611,11.038251366120221,80.0,88.19814543894404
0.7,25.0,10.0,55.0,65.0,0.45,20.0,35,14.908207575377611,11.038251366120221,80.0,88.19814543894404
0.6,30.0,10.0,60.0,55.0,0.45,25.0,43,13.447393864168367,10.776035383996785,76.74418604651163,88.18045857636
0.7,20.0,10.0,55.0,55.0,0.35,25.0,47,12.861698403535236,10.545193687230991,76.59574468085107,88.1753618291671
0.7,25.0,10.0,55.0,55.0,0.35,25.0,47,12.861698403535236,10.545193687230991,76.59574468085107,88.1753618291671
0.6,20.0,10.0,60.0,65.0,0.4,20.0,42,13.60463578611237,10.870617823318153,80.95238095238095,88.16811682607445
0.6,20.0,10.0,60.0,65.0,0.45,20.0,42,13.60463578611237,10.870617823318153,80.95238095238095,88.16811682607445
0.6,25.0,10.0,60.0,65.0,0.4,20.0,42,13.60463578611237,10.870617823318153,80.95238095238095,88.16811682607445
0.6,25.0,10.0,60.0,65.0,0.45,20.0,42,13.60463578611237,10.870617823318153,80.95238095238095,88.16811682607445
0.65,30.0,14.0,50.0,55.0,0.45,25.0,39,14.116869256916138,11.111111111111116,76.92307692307693,88.15982025309316
0.65,30.0,14.0,50.0,60.0,0.45,25.0,39,14.116869256916138,11.111111111111116,76.92307692307693,88.15982025309316
0.6,20.0,10.0,55.0,65.0,0.45,25.0,49,12.594066617437235,10.776035383996785,79.59183673469387,88.15846632206065
0.6,25.0,10.0,55.0,65.0,0.45,25.0,49,12.594066617437235,10.776035383996785,79.59183673469387,88.15846632206065
0.65,30.0,10.0,50.0,65.0,0.45,25.0,42,13.601538097196912,11.074681238615668,78.57142857142857,88.14804150744904
0.7,20.0,10.0,60.0,60.0,0.35,25.0,40,13.929856733242577,11.00172581437987,77.5,88.10014951375817
0.7,25.0,10.0,60.0,60.0,0.35,25.0,40,13.929856733242577,11.00172581437987,77.5,88.10014951375817
0.7,20.0,10.0,55.0,55.0,0.45,25.0,39,14.10320732487356,10.965200262639518,76.92307692307693,88.07450151483302
0.7,25.0,10.0,55.0,55.0,0.45,25.0,39,14.10320732487356,10.965200262639518,76.92307692307693,88.07450151483302
0.6,30.0,10.0,60.0,55.0,0.35,25.0,51,12.332764701768227,10.171673819742487,76.47058823529412,88.0735564437374
0.6,30.0,10.0,60.0,65.0,0.4,20.0,39,14.10256706736891,10.965200262639518,79.48717948717949,88.07050310799801
0.6,30.0,10.0,60.0,65.0,0.45,20.0,39,14.10256706736891,10.965200262639518,79.48717948717949,88.07050310799801
0.6,20.0,10.0,60.0,60.0,0.45,25.0,45,13.125457676533264,10.776035383996785,77.77777777777779,88.04824680157448
0.6,25.0,10.0,60.0,60.0,0.45,25.0,45,13.125457676533264,10.776035383996785,77.77777777777779,88.04824680157448
0.6,30.0,14.0,55.0,65.0,0.35,20.0,45,13.122939286899689,10.545193687230991,82.22222222222221,88.03135293033097
0.7,30.0,10.0,50.0,60.0,0.4,25.0,41,13.747568670867203,10.965200262639518,75.60975609756098,88.02739016220228
0.65,20.0,10.0,55.0,65.0,0.45,25.0,40,13.917618666767954,11.074681238615668,80.0,88.02274918532545
0.65,25.0,10.0,55.0,65.0,0.45,25.0,40,13.917618666767954,11.074681238615668,80.0,88.02274918532545
0.65,20.0,18.0,50.0,55.0,0.4,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,20.0,18.0,50.0,55.0,0.45,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,20.0,18.0,50.0,60.0,0.4,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,20.0,18.0,50.0,60.0,0.45,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,25.0,18.0,50.0,55.0,0.4,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,25.0,18.0,50.0,55.0,0.45,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,25.0,18.0,50.0,60.0,0.4,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.65,25.0,18.0,50.0,60.0,0.45,20.0,27,16.907968380422663,17.725752508361214,77.77777777777779,87.85638086298034
0.6,30.0,10.0,60.0,60.0,0.45,25.0,42,13.553595429872969,10.870617823318153,76.19047619047619,87.83733751213254
0.6,30.0,10.0,55.0,65.0,0.45,25.0,46,12.95031906228462,10.870617823318153,78.26086956521739,87.83333726717169
0.65,30.0,10.0,60.0,55.0,0.4,25.0,38,14.24475566314519,11.00172581437987,78.94736842105263,87.81057127876383
0.7,20.0,10.0,55.0,60.0,0.35,25.0,46,12.945932540469153,10.660614535613888,76.08695652173914,87.80358642874101
0.7,25.0,10.0,55.0,60.0,0.35,25.0,46,12.945932540469153,10.660614535613888,76.08695652173914,87.80358642874101
0.7,20.0,10.0,55.0,60.0,0.45,25.0,38,14.23784625172352,11.00172581437987,76.31578947368422,87.76797880624382
0.7,25.0,10.0,55.0,60.0,0.45,25.0,38,14.23784625172352,11.00172581437987,76.31578947368422,87.76797880624382
0.6,20.0,10.0,60.0,55.0,0.4,25.0,47,12.787732569196292,10.4287369640788,78.72340425531915,87.66827761670882
0.6,25.0,10.0,60.0,55.0,0.4,25.0,47,12.787732569196292,10.4287369640788,78.72340425531915,87.66827761670882
0.65,20.0,10.0,60.0,65.0,0.35,25.0,42,13.50595560180147,11.00172581437987,80.95238095238095,87.5285961394844
0.65,25.0,10.0,60.0,65.0,0.35,25.0,42,13.50595560180147,11.00172581437987,80.95238095238095,87.5285961394844
0.65,30.0,10.0,60.0,60.0,0.4,25.0,37,14.386859110674111,11.038251366120221,78.37837837837837,87.51184752708805
0.7,20.0,10.0,60.0,65.0,0.4,20.0,31,15.701233719769876,11.65845648604269,80.64516129032258,87.42076955739977
0.7,20.0,10.0,60.0,65.0,0.45,20.0,31,15.701233719769876,11.65845648604269,80.64516129032258,87.42076955739977
0.7,25.0,10.0,60.0,65.0,0.4,20.0,31,15.701233719769876,11.65845648604269,80.64516129032258,87.42076955739977
0.7,25.0,10.0,60.0,65.0,0.45,20.0,31,15.701233719769876,11.65845648604269,80.64516129032258,87.42076955739977
0.7,30.0,10.0,60.0,55.0,0.35,25.0,39,13.994093905017513,10.965200262639518,76.92307692307693,87.39308842623359
0.7,30.0,10.0,50.0,65.0,0.35,25.0,43,13.326984227445255,10.965200262639518,79.06976744186046,87.39087978581465
0.6,30.0,10.0,60.0,55.0,0.4,25.0,44,13.173382803702127,10.602386174037793,77.27272727272727,87.38233595919999
0.6,30.0,14.0,50.0,65.0,0.4,20.0,45,13.02138770990208,11.038251366120221,77.77777777777779,87.35012424216409
0.7,30.0,18.0,60.0,55.0,0.35,20.0,21,19.060656335740358,17.725752508361214,80.95238095238095,87.3469004540698
0.7,30.0,18.0,60.0,60.0,0.35,20.0,21,19.060656335740358,17.725752508361214,80.95238095238095,87.3469004540698
0.7,30.0,18.0,60.0,65.0,0.35,20.0,21,19.060656335740358,17.725752508361214,80.95238095238095,87.3469004540698
0.6,20.0,10.0,60.0,60.0,0.4,25.0,46,12.870358753209796,10.602386174037793,78.26086956521739,87.29102006547355
0.6,25.0,10.0,60.0,60.0,0.4,25.0,46,12.870358753209796,10.602386174037793,78.26086956521739,87.29102006547355
0.65,30.0,14.0,55.0,55.0,0.35,25.0,44,13.147518476513481,10.660614535613888,77.27272727272727,87.21077142172054
0.65,30.0,14.0,55.0,60.0,0.35,25.0,44,13.147518476513481,10.660614535613888,77.27272727272727,87.21077142172054
0.65,30.0,10.0,50.0,65.0,0.4,25.0,45,12.999898660040728,11.038251366120221,80.0,87.2059713133785
0.65,20.0,14.0,55.0,65.0,0.4,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,20.0,14.0,55.0,65.0,0.45,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,25.0,14.0,55.0,65.0,0.4,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,25.0,14.0,55.0,65.0,0.45,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,30.0,14.0,55.0,65.0,0.4,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,30.0,14.0,55.0,65.0,0.45,20.0,33,15.177353326304722,11.111111111111116,81.81818181818183,87.18725699159981
0.65,20.0,10.0,55.0,65.0,0.4,25.0,41,13.612089118887118,11.038251366120221,80.48780487804879,87.15989775924206
0.65,25.0,10.0,55.0,65.0,0.4,25.0,41,13.612089118887118,11.038251366120221,80.48780487804879,87.15989775924206
0.7,20.0,14.0,55.0,55.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,20.0,14.0,55.0,55.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,20.0,14.0,55.0,60.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,20.0,14.0,55.0,60.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,25.0,14.0,55.0,55.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,25.0,14.0,55.0,55.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,25.0,14.0,55.0,60.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,25.0,14.0,55.0,60.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,30.0,14.0,55.0,55.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,30.0,14.0,55.0,55.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,30.0,14.0,55.0,60.0,0.4,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.7,30.0,14.0,55.0,60.0,0.45,20.0,31,15.651163569768759,11.038251366120221,77.41935483870968,87.141990760582
0.6,30.0,10.0,55.0,65.0,0.4,25.0,47,12.704374129122261,10.776035383996785,78.72340425531915,87.09680094353304
0.7,30.0,10.0,60.0,60.0,0.35,25.0,38,14.125861426081787,11.00172581437987,76.31578947368422,87.07765797893788
0.7,30.0,10.0,55.0,55.0,0.35,25.0,45,12.979739773945797,10.545193687230991,75.55555555555556,87.07074139440167
0.7,30.0,18.0,55.0,55.0,0.35,20.0,25,17.412912115035912,15.539689206215868,80.0,87.06456057517956
0.7,30.0,18.0,55.0,60.0,0.35,20.0,25,17.412912115035912,15.539689206215868,80.0,87.06456057517956
0.7,30.0,18.0,55.0,65.0,0.35,20.0,25,17.412912115035912,15.539689206215868,80.0,87.06456057517956
0.7,20.0,10.0,60.0,55.0,0.45,25.0,35,14.713601881277675,11.038251366120221,77.14285714285715,87.04684262640333
0.7,25.0,10.0,60.0,55.0,0.45,25.0,35,14.713601881277675,11.038251366120221,77.14285714285715,87.04684262640333
0.6,20.0,14.0,60.0,55.0,0.35,20.0,43,13.274268598426481,10.171673819742487,81.3953488372093,87.04520028925413
0.6,20.0,14.0,60.0,60.0,0.35,20.0,43,13.274268598426481,10.171673819742487,81.3953488372093,87.04520028925413
0.6,25.0,14.0,60.0,55.0,0.35,20.0,43,13.274268598426481,10.171673819742487,81.3953488372093,87.04520028925413
0.6,25.0,14.0,60.0,60.0,0.35,20.0,43,13.274268598426481,10.171673819742487,81.3953488372093,87.04520028925413
0.6,30.0,10.0,60.0,60.0,0.4,25.0,43,13.270742215309731,10.776035383996785,76.74418604651163,87.0220762487529
