ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,source_quarter,learning_date,training_cutoff_date,ocr_style_label,image_file,realized_return_pct
3683.T,サイバーリンクス,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,3.9369174796493467,2.2123744714587734,2.2123744714587734,4.074539363484087,3.9049371089046487,12.0,12.0,12.0,47.47356051703877,,,,,,,,47.47356051703877,17.84037558685445,0.6155917857682764,-25.616921269095183,50.0,65.0,1255.0,情報・通信業,0.8149078726968174,0.4424748942917547,0.7873834959298693,0.8149078726968174,0.7809874217809297,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,1021.png,14.959999999999996
6540.T,船場,,サービス業,サービス業,,,,0,0,0.0,3.0,4.142931935014305,2.109540169133192,2.109540169133192,4.166666666666667,4.198790462332424,9.7,9.7,9.7,31.25,,,,,,,,31.25,16.835260115606943,0.6514240684206573,-19.15057915057915,58.333333333333336,95.0,1617.0,サービス業,0.8333333333333334,0.4219080338266384,0.828586387002861,0.8333333333333334,0.8397580924664847,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2382.png,14.04028436018958
3495.T,香陵住販,,不動産業,不動産業,,,,0,0,0.0,3.0,4.620956649138067,2.411535412262156,2.411535412262156,4.793233082706767,4.524148380612292,5.4,5.4,5.4,49.6969696969697,,,,,,,,49.6969696969697,33.5135135135135,0.7788998448202384,-11.465798045602604,66.66666666666666,100.0,2223.0,不動産業,0.9586466165413534,0.4823070824524312,0.9241913298276134,0.9586466165413534,0.9048296761224583,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,920.png,12.273361227336132
2805.T,ヱスビー食品,,食料品,食料品,,,,0,0,0.0,3.0,4.346848384273788,3.1499735729386895,3.1499735729386895,4.338842975206612,4.389797700915542,9.2,9.2,9.2,38.914027149321264,,,,,,,,38.914027149321264,15.110611173603306,0.795305382041941,-15.182113234763792,75.0,90.0,3070.0,食料品,0.8677685950413223,0.6299947145877379,0.8693696768547576,0.8677685950413223,0.8779595401831084,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,562.png,11.65845648604269
1926.T,ライト工業,,建設業,建設業,,,,0,0,0.0,3.0,4.201794615475777,2.8582188160676534,2.8582188160676534,2.0,4.208057235061374,12.5,12.5,12.5,38.91314895681708,,,,,,,,38.91314895681708,16.287571080422424,0.7879519023692937,-13.92579019697664,50.0,95.0,2863.0,建設業,0.4,0.5716437632135307,0.8403589230951554,0.4,0.8416114470122747,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,211.png,11.13025499655409
3184.T,ＩＣＤＡホールディングス,,小売業,小売業,,,,0,0,0.0,3.0,4.2166155361493125,1.8375066067653276,1.8375066067653276,4.923312883435582,4.366218613148071,5.7,5.0,5.0,36.36363636363635,,,,,,,,36.36363636363635,17.450682852807287,0.6890280937091426,-20.03164556962025,75.0,80.0,3870.0,小売業,0.9846625766871164,0.3675013213530655,0.8433231072298626,0.9846625766871164,0.8732437226296142,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,762.png,11.111111111111116
8850.T,スターツコーポレーション,,不動産業,不動産業,,,,0,0,0.0,3.0,4.407553884093229,2.850521934460888,2.850521934460888,2.951127819548872,4.473983543389574,8.7,8.7,8.7,33.773861967694565,,,,,,,,33.773861967694565,16.050955414012734,0.8574203068679527,-18.737446197991392,75.0,95.0,4555.0,不動産業,0.5902255639097744,0.5701043868921776,0.8815107768186458,0.5902255639097744,0.8947967086779147,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3466.png,11.03825136612022
9882.T,イエローハット,,卸売業,卸売業,,,,0,0,0.0,3.0,4.153675090950458,2.8909883720930236,2.8909883720930236,2.5259515570934257,4.318688446329168,11.1,11.1,11.1,41.80478821362799,,,,,,,,41.80478821362799,11.513396089790009,0.816222522340587,-15.674940496429793,66.66666666666666,70.0,1540.0,卸売業,0.5051903114186851,0.5781976744186047,0.8307350181900914,0.5051903114186851,0.8637376892658336,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3899.png,10.965200262639518
4718.T,早稲田アカデミー,,サービス業,サービス業,,,,0,0,0.0,3.0,4.488237022929354,3.072079809725159,3.072079809725159,2.2565543071161045,4.591382723661542,16.6,16.6,16.6,52.94847920546244,,,,,,,,52.94847920546244,19.844357976653693,0.9149525132535544,-18.880285884455027,83.33333333333334,80.0,2464.0,サービス業,0.4513108614232209,0.6144159619450318,0.8976474045858708,0.4513108614232209,0.9182765447323084,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,1609.png,10.776035383996785
2488.T,ＪＴＰ,,サービス業,サービス業,,,,0,0,0.0,3.0,4.234863624624487,3.1426070295983086,3.1426070295983086,4.26498127340824,4.259832655630376,9.3,9.3,9.3,52.46781115879829,,,,,,,,52.46781115879829,18.614357262103496,0.7195730362130828,-23.29192546583852,58.333333333333336,80.0,1421.0,サービス業,0.852996254681648,0.6285214059196618,0.8469727249248974,0.852996254681648,0.8519665311260751,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,444.png,10.545193687230991
1950.T,日本電設工業,,建設業,建設業,,,,0,0,0.0,3.0,4.363561369338235,2.980972515856237,2.980972515856237,3.176470588235294,4.357376811602305,10.3,10.3,10.3,32.71317829457365,,,,,,,,32.71317829457365,22.22751070918609,0.6404605339379077,-23.21340561853129,75.0,100.0,2568.0,建設業,0.6352941176470588,0.5961945031712473,0.8727122738676472,0.6352941176470588,0.871475362320461,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,227.png,10.4287369640788
1948.T,弘電社,,建設業,建設業,,,,0,0,0.0,3.0,4.57124725597383,3.037691596194503,3.037691596194503,3.7058823529411766,4.507104183832844,9.4,9.4,9.4,85.69169960474308,,,,,,,,85.69169960474308,17.274088866699945,0.8972363502734216,-27.46572313135781,83.33333333333334,90.0,2349.0,建設業,0.7411764705882353,0.6075383192389006,0.914249451194766,0.7411764705882353,0.9014208367665688,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,224.png,10.171673819742487
9768.T,いであ,,サービス業,サービス業,,,,0,0,0.0,3.0,3.9669595700899887,2.0904796511627906,2.0904796511627906,4.419475655430712,4.259674288915001,8.4,8.4,8.4,35.25835866261397,,,,,,,,35.25835866261397,10.735869178812663,0.7197878893003791,-20.32921810699588,75.0,55.00000000000001,3115.0,サービス業,0.8838951310861424,0.4180959302325581,0.7933919140179977,0.8838951310861424,0.8519348577830002,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3856.png,8.986928104575153
6040.T,日本スキー場開発,,サービス業,サービス業,,,,0,0,0.0,3.0,4.409782488235695,2.317884513742072,2.317884513742072,2.3782771535580522,4.335364522948919,16.1,16.1,16.1,52.23436409714408,,,,,,,,52.23436409714408,19.672131147540984,0.7305459633974412,-26.69724695895842,58.333333333333336,100.0,511.0,サービス業,0.4756554307116105,0.4635769027484144,0.881956497647139,0.4756554307116105,0.8670729045897838,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2076.png,8.94941634241244
4681.T,リゾートトラスト,,サービス業,サービス業,,,,0,0,0.0,3.0,4.368263213111399,3.0783232029598313,3.0783232029598313,1.9803370786516856,4.492083271376711,18.3,18.3,18.3,49.36386768447838,,,,,,,,49.36386768447838,21.32276954874268,0.6650464538600993,-18.37741808132649,75.0,90.0,1761.0,サービス業,0.3960674157303371,0.6156646405919662,0.8736526426222799,0.3960674157303371,0.8984166542753423,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,1593.png,8.429561200923796
7649.T,スギホールディングス,,小売業,小売業,,,,0,0,0.0,3.0,4.298538116039815,2.609375,2.609375,2.6150306748466257,4.455617141058737,16.8,16.8,16.8,40.81196581196582,,,,,,,,40.81196581196582,17.134731603270524,0.7616205778298364,-13.410030559050869,66.66666666666666,85.0,3295.0,小売業,0.5230061349693251,0.521875,0.859707623207963,0.5230061349693251,0.8911234282117475,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2990.png,7.929782082324466
4619.T,日本特殊塗料,,化学,化学,,,,0,0,0.0,3.0,4.522227258332839,3.050178382663848,3.050178382663848,3.6951219512195124,4.59532586201692,9.7,9.7,9.7,61.83889340927584,,,,,,,,61.83889340927584,35.21414004078858,0.7238440391554849,-17.87709497206704,75.0,85.0,1989.0,化学,0.7390243902439024,0.6100356765327696,0.9044454516665678,0.7390243902439024,0.919065172403384,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,1557.png,6.842372022301069
8595.T,ジャフコ グループ,,証券、商品先物取引業,証券、商品先物取引業,,,,0,0,0.0,3.0,4.162266593567169,2.845665961945032,2.845665961945032,1.8055555555555556,4.323952630296174,13.0,13.0,13.0,29.23439958049292,,,,,,,,29.23439958049292,18.91435464414957,0.7477893512416958,-16.13528651443343,91.66666666666666,65.0,2464.5,証券、商品先物取引業,0.3611111111111111,0.5691331923890064,0.832453318713434,0.3611111111111111,0.8647905260592347,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3413.png,4.5170397257511485
1938.T,日本リーテック,,建設業,建設業,,,,0,0,0.0,3.0,4.329825534578503,2.9930959302325584,2.9930959302325584,3.4117647058823533,4.450787361519963,9.7,9.7,9.7,48.90864995957962,,,,,,,,48.90864995957962,23.873570948217893,0.6977193342751591,-25.13790386130812,75.0,75.0,1842.0,建設業,0.6823529411764706,0.5986191860465117,0.8659651069157005,0.6823529411764706,0.8901574723039927,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,217.png,4.0414507772020825
9065.T,山九,,陸運業,陸運業,,,,0,0,0.0,3.0,4.522154482594196,2.935914376321353,2.935914376321353,2.413793103448276,4.504782054306423,12.4,12.4,12.4,43.42422556112038,,,,,,,,43.42422556112038,26.09262883235486,0.7101917862404152,-26.93914623069936,75.0,100.0,7732.0,陸運業,0.4827586206896552,0.5871828752642706,0.9044308965188392,0.4827586206896552,0.9009564108612846,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,3546.png,3.9928103736037945
