quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date
2024Q2_PRE_ALIGNED,11,8152.T,ソマール,卸売業,0.9363818954349967,122.60273972602738,22.807017543859654,11.835569230820337,25.06527415143602,0.9563754563812675,8.579088471849861,83.33333333333334,94.98956158663883,60.0,4550.0,6272,122.60273972602738,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,12,8522.T,名古屋銀行,銀行業,0.9359495725167108,138.09523059475808,16.541345433603105,11.387831891414136,15.660678869037902,0.8661257396913017,16.798728952011043,83.33333333333334,98.60050579973759,60.0,2583.333251953125,6276,138.09523059475808,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,13,8316.T,三井住友フィナンシャルグループ,銀行業,0.9318311725996166,80.79905224710102,20.586909215182892,8.808996465003455,17.43286625741163,0.8710307678912133,14.946795900653132,75.0,99.67471892800668,60.0,3575.0,6533,80.79905224710102,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,14,9823.T,マミーマートホールディングス,小売業,0.9317895227732007,169.75589914451663,34.5717234262126,15.916333671910726,26.079136690647474,0.9303385519471913,20.077972709551663,83.33333333333334,93.00998573466477,100.0,1304.0,6533,169.75589914451663,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,15,6098.T,リクルートホールディングス,サービス業,0.9316457122130681,84.06757912745937,28.847305389221557,13.101639373330087,20.178041543026715,0.8598204203238485,20.95898108259974,75.0,99.93033786137234,90.0,8607.0,2802,84.06757912745937,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,16,8766.T,東京海上ホールディングス,保険業,0.9309179957510753,81.47476579026896,27.49469214437368,9.660278341058698,14.888762122076438,0.8911175482307958,11.738484398216942,66.66666666666666,99.38761999337967,85.0,6005.0,6535,81.47476579026896,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,17,8061.T,西華産業,卸売業,0.9306473910565315,121.22122733084649,18.4986589120276,14.443836276745536,20.79082320204204,0.9559349286219012,10.744807763850728,83.33333333333334,93.34741305429426,100.0,1473.3333740234375,6276,121.22122733084649,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,18,7327.T,第四北越フィナンシャルグループ,銀行業,0.9300503083061301,67.64705882352942,15.15151515151516,8.571595840549683,15.323495602600712,0.892718399542461,9.673521408991892,91.66666666666666,98.46449366978723,75.0,855.0,1814,67.64705882352942,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,19,6371.T,椿本チエイン,機械,0.9296970102077826,68.60623680537985,20.970881394372,9.96243325299001,15.939279306586872,0.8408899379993882,10.34482727517333,83.33333333333334,99.6800078000003,80.0,2076.666748046875,6276,68.60623680537985,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,20,5889.T,Ｊａｐａｎ Ｅｙｅｗｅａｒ Ｈｏｌｄｉｎｇｓ,小売業,0.9292595056738691,168.22682268226822,36.44688644688645,27.173197495620915,52.70336093521675,0.9239372999624266,17.587273530711446,71.42857142857143,95.05582137161085,100.0,2980.0,563,168.22682268226822,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,21,7979.T,松風,精密機器,0.9257073319861134,101.98532585239532,60.00000000000001,17.352922539897307,29.33333333333332,0.8062140907260509,14.970563498738432,83.33333333333334,96.49484536082474,100.0,2340.0,5038,101.98532585239532,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,22,5842.T,インテグラル,証券、商品先物取引業,0.9239079848696824,108.8888888888889,34.11154345006484,26.20705065067712,36.787564766839374,0.838221662184617,33.73737373737373,77.77777777777779,97.91666666666666,100.0,5170.0,602,108.8888888888889,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,23,6323.T,ローツェ,機械,0.9235729934193483,166.35906040268455,48.08768656716418,21.330670775799177,46.64737095996141,0.8900728302542906,26.410658307210035,83.33333333333334,94.77611940298507,60.0,3175.0,6535,166.35906040268455,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,24,7167.T,めぶきフィナンシャルグループ,銀行業,0.923224208508213,84.23530129825367,23.355659604593605,12.134408537470742,19.48592730644494,0.8753626413598902,11.122994652406415,75.0,98.02817283475157,40.0,626.4000244140625,3002,84.23530129825367,2024-06-30,2024-06-30
