Date,Adj Close,Close,High,Low,Open,Volume,close,ret1,ret5,ret20,ret60,dd20,range20,vol10,vol20,ma20,ma60,ma20_slope_5,ma_gap_20_60,prior_surge_10d,prior_crash_10d,phase
2021-05-06,29331.369140625,29331.369140625,29430.220703125,28966.470703125,29024.009765625,94300000,29331.369140625,0.018003849901169877,0.010707495738315975,-0.017506225610470993,,-0.025187761721378932,0.05544649501403698,0.014233449165556392,0.010743160019341771,29402.5146484375,,-0.0032591264044080637,,False,False,normal
2021-05-07,29357.8203125,29357.8203125,29449.859375,29237.359375,29330.44921875,67500000,29357.8203125,0.0009018048815989665,0.007951246694915648,-0.02430867128625669,,-0.01378122144467575,0.04418006987760936,0.014243503597866108,0.010557171607565799,29365.9431640625,,-0.0040628749640094775,,False,False,normal
2021-05-10,29518.33984375,29518.33984375,29685.41015625,29346.140625,29376.890625,66300000,29518.33984375,0.005467692408405833,0.01815849906304612,-0.006003745558520679,,-0.008388880516141506,0.04418006987760936,0.01271624153440761,0.010269253684625234,29357.02861328125,,-0.0036204209759118644,,False,False,normal
2021-05-11,28608.58984375,28608.58984375,29289.119140625,28535.359375,29238.560546875,73200000,28608.58984375,-0.030819822687034426,-0.01532943169544454,-0.03774535604793117,,-0.03895015939312574,0.04418006987760936,0.014951856486266886,0.012322591613716145,29300.91865234375,,-0.0053140855726427905,,False,False,high_vol
2021-05-12,28147.509765625,28147.509765625,28831.029296875,27888.58984375,28712.099609375,90000000,28147.509765625,-0.016116840453977543,-0.02308435828009725,-0.052558878779683016,,-0.0544392463425073,0.05757350453890209,0.013249290358189987,0.012722872533558794,29222.8451171875,,-0.006993222619899098,,False,False,normal
2021-05-13,27448.009765625,27448.009765625,27961.9609375,27385.029296875,27929.009765625,80500000,27448.009765625,-0.024851221505010734,-0.06420973279394171,-0.07793758607809453,,-0.07742773106286793,0.08392592501405893,0.01487927886433661,0.013596823477340855,29106.842578125,,-0.010056013026362387,,False,True,crash
2021-05-14,28084.470703125,28084.470703125,28139.9609375,27723.69921875,27723.69921875,73500000,28084.470703125,0.02318787201457062,-0.04337343834865126,-0.04923230425097347,,-0.05603524336656163,0.08392592501405893,0.017294990906003213,0.014846432409283152,29034.12958984375,,-0.011299265014747428,,False,True,high_vol
2021-05-17,27824.830078125,27824.830078125,28312.779296875,27632.529296875,28310.4609375,63900000,27824.830078125,-0.009244989081140464,-0.057371443468341665,-0.06476218723461913,,-0.06267528807495326,0.08151262674796911,0.017389868908293,0.014740592842911494,28937.790625,,-0.014280668312990796,,False,True,crash
2021-05-18,28406.83984375,28406.83984375,28481.169921875,27931.5703125,27931.5703125,74700000,28406.83984375,0.02091692074995133,-0.00705207775363581,-0.04098952739317896,,-0.04306934135864615,0.08151262674796911,0.01905602759916846,0.015692035280854506,28877.08310546875,,-0.014464923503041627,,False,True,high_vol
2021-05-19,28044.44921875,28044.44921875,28216.650390625,27842.98046875,28031.220703125,68700000,28044.44921875,-0.012757160845532467,-0.003661444573006656,-0.05391684303485189,,-0.055277059688955354,0.08151262674796911,0.01926823957770468,0.015858636722762626,28797.17109375,,-0.014566481180408375,,False,True,high_vol
2021-05-20,28098.25,28098.25,28176.869140625,27821.9609375,27875.5,56800000,28098.25,0.0019184110492007633,0.023689886440850128,-0.0534009172986899,,-0.05346469276182919,0.08151262674796911,0.017992660468400805,0.015866390646018445,28717.91513671875,,-0.013362062214832715,,False,True,high_vol
2021-05-21,28317.830078125,28317.830078125,28411.560546875,28193.029296875,28269.609375,58700000,28317.830078125,0.007814724337814605,0.008309196120047657,-0.04606778025975422,,-0.04066996219908303,0.0754273295515151,0.018337380104480383,0.016029204516610912,28649.53818359375,,-0.013246183429054148,,False,True,high_vol
2021-05-24,28364.609375,28364.609375,28584.1796875,28212.3203125,28212.3203125,54700000,28364.609375,0.0016519379043500315,0.019399194724978974,-0.025283912534703634,,-0.03908520854685815,0.0754273295515151,0.018170170948169504,0.015506782670681866,28612.749609375,,-0.011232406089226155,,False,True,high_vol
2021-05-25,28553.98046875,28553.98046875,28576.970703125,28443.740234375,28516.990234375,54000000,28553.98046875,0.006676315941685607,0.005179760431267111,0.0015935460153195802,,-0.032669837806077906,0.0754273295515151,0.015679900010663998,0.014914086364367458,28615.02109375,,-0.009075085969092234,,False,True,high_vol
2021-05-26,28642.189453125,28642.189453125,28710.830078125,28396.619140625,28396.619140625,64200000,28642.189453125,0.003089200977479667,0.021314030085331837,-0.018705539614555122,,-0.02968156052348281,0.0754273295515151,0.014639084819155828,0.01386699636158635,28587.7220703125,,-0.007273249957630679,,False,True,high_vol
2021-05-27,28549.009765625,28549.009765625,28587.2109375,28360.560546875,28543.3203125,138200000,28549.009765625,-0.0032532320077169885,0.01604227187191376,-0.016251235062233138,,-0.03283823152846577,0.0754273295515151,0.011525763131378524,0.013831966661930432,28564.141015625,,-0.0053546408352302954,,False,True,settling
2021-05-28,29149.41015625,29149.41015625,29194.109375,28899.66015625,28912.5390625,80600000,29149.41015625,0.021030515438329678,0.029365953388052146,0.0007958354763712983,,-0.012498321025263048,0.0754273295515151,0.011140454544899536,0.014643791365447176,28565.3,,-0.002940298131646424,,False,True,settling
2021-05-31,28860.080078125,28860.080078125,29147.7109375,28791.599609375,29019.44921875,53800000,28860.080078125,-0.009925760987069765,0.017467919144400268,-0.004546462615354185,,-0.02230002666509634,0.0754273295515151,0.011230635442917754,0.014782129169046134,28558.70947265625,,-0.0018886733171930015,,False,False,normal
2021-06-01,28814.33984375,28814.33984375,29075.470703125,28611.25,28998.650390625,47400000,28814.33984375,-0.001584896308367112,0.009118146427428586,-0.00824778347247479,,-0.023849579743525418,0.0754273295515151,0.009526265615494415,0.014775559105468475,28546.7279296875,,-0.0023866193856282303,,False,False,stable
2021-06-02,28946.140625,28946.140625,29003.55078125,28565.830078125,28730.810546875,71000000,28946.140625,0.004574138500646141,0.01061200898668857,0.004633723531759948,,-0.01938453252380834,0.0754273295515151,0.008124532558267655,0.01468913112578667,28553.40341796875,,-0.0012004682380547527,,False,False,stable
2021-06-03,29058.109375,29058.109375,29157.16015625,28879.150390625,28890.390625,58500000,29058.109375,0.0038681754314182637,0.017832478728841528,-0.009316297657804395,,-0.015591339864848286,0.0754273295515151,0.008113770632349648,0.014123358897105913,28539.7404296875,,-0.0008542383936611664,,False,False,stable
