date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,signal_basis_date,reason
2026-01-15,8600.T,銀行/地方銀行,銀行業,SELL,852.0,100,157714.0,0.5624522385102487,2026-01-14,take_profit
2026-01-16,5697.T,鉄鋼/鉄鋼,鉄鋼,SELL,835.0,600,658714.0,0.5172545854709957,2026-01-15,take_profit
2026-01-16,5105.T,ゴム/タイヤ・ゴム,ゴム製品,BUY,4517.474999999999,100,206966.50000000006,0.4780050939661949,2026-01-15,buy_breakout_up
2026-01-20,9791.T,大幅強気/増額,サービス業,SELL,1388.0,100,345766.50000000006,0.46016311910329477,2026-01-19,sell_signal
2026-01-20,1768.T,建設/建設・土木,建設業,SELL,1555.0,200,656766.5,0.6487933418121319,2026-01-19,take_profit
2026-01-21,5105.T,ゴム/タイヤ・ゴム,ゴム製品,SELL,4359.0,100,1092666.5,0.4586836214116318,2026-01-20,sell_signal
2026-01-22,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,892.0,500,1538666.5,0.49741944705569396,2026-01-21,take_profit
2026-01-22,5105.T,ゴム/タイヤ・ゴム,ゴム製品,BUY,4420.0,300,212666.5,0.4609968284870733,2026-01-21,buy_breakout_up
2026-01-23,6343.T,機械/住宅建設,機械,SELL,181.0,800,357466.5,0.562610276917546,2026-01-22,take_profit
2026-01-23,5105.T,ゴム/タイヤ・ゴム,ゴム製品,SELL,4446.0,300,1691266.5,0.465760190144149,2026-01-22,sell_signal
2026-01-23,7184.T,銀行/地方銀行,銀行業,BUY,2406.0,700,7066.5,0.7708377612436234,2026-01-22,buy_breakout_up
2026-01-26,7184.T,銀行/地方銀行,銀行業,SELL,2285.0,700,1606566.5,0.7820240784191975,2026-01-23,stop_loss
2026-01-27,3388.T,卸売/電子部品・産業用電子機器,卸売業,SELL,2365.0,100,1843066.5,0.4497103781496906,2026-01-26,sell_signal
2026-01-27,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1059.0,500,2372566.5,0.4081174651693041,2026-01-26,sell_signal
2026-01-27,7184.T,銀行/地方銀行,銀行業,BUY,2296.4249999999997,1000,76141.50000000047,0.7283432207958643,2026-01-26,buy_breakout_up
2026-01-28,9405.T,大幅増額/情報通信,情報・通信業,SELL,813.0,400,401341.50000000047,0.37027111988795824,2026-01-27,sell_signal
2026-01-28,1879.T,建設/建設・土木,建設業,SELL,1989.0,100,600241.5000000005,0.3952041932503896,2026-01-27,sell_signal
2026-01-29,9405.T,大幅増額/情報通信,情報・通信業,BUY,817.0649999999999,700,28296.000000000466,0.36257491875438974,2026-01-28,buy_breakout_up
2026-01-30,9405.T,大幅増額/情報通信,情報・通信業,SELL,830.0,700,609296.0000000005,0.3553572349424774,2026-01-29,sell_signal
2026-02-02,3352.T,小売/他消費財小売り,小売業,BUY,1650.0,100,444296.00000000047,0.4148972146349676,2026-01-30,buy_breakout_up
2026-02-02,9405.T,大幅増額/情報通信,情報・通信業,BUY,838.0,500,25296.000000000466,0.36608068921167747,2026-01-30,buy_breakout_up
2026-02-03,9405.T,大幅増額/情報通信,情報・通信業,SELL,844.0,500,447296.00000000047,0.3824841034984429,2026-02-02,sell_signal
2026-02-03,9791.T,大幅強気/増額,サービス業,BUY,1406.9999999999998,300,25196.000000000524,0.4333849037033157,2026-02-02,buy_breakout_up
2026-02-05,7184.T,銀行/地方銀行,銀行業,SELL,2460.0,1000,2485196.0000000005,0.7837235720815908,2026-02-04,sell_signal
2026-02-05,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.0,2200,100396.00000000047,0.3651726030277763,2026-02-04,buy_breakout_up
2026-02-06,9791.T,大幅強気/増額,サービス業,SELL,1391.0,300,517696.00000000047,0.4233148802190094,2026-02-05,sell_signal
2026-02-09,6357.T,機械/外食・娯楽サービス,機械,BUY,2580.0,200,1696.0000000004657,0.43873308825645585,2026-02-06,buy_breakout_up
2026-02-10,6357.T,機械/外食・娯楽サービス,機械,SELL,2496.0,200,500896.00000000047,0.4167409294670387,2026-02-09,sell_signal
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1642.1699999999998,300,8245.000000000524,0.7244132145758443,2026-02-10,buy_breakout_up
2026-02-16,4977.T,化学/食品,化学,SELL,1380.0,100,146245.00000000052,0.520993566252571,2026-02-13,take_profit
2026-02-17,3352.T,小売/他消費財小売り,小売業,SELL,1990.0,100,345245.0000000005,0.43629114930116547,2026-02-16,take_profit
2026-02-27,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1173.0,2200,2925845.0000000005,0.4002736045903167,2026-02-26,take_profit
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2478.0,500,1686845.0000000005,0.464664583407579,2026-02-26,buy_breakout_up
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2153.7149999999997,700,179244.5000000007,0.39548336051232824,2026-02-26,buy_breakout_up
2026-03-04,1768.T,建設/建設・土木,建設業,SELL,1457.0,300,616344.5000000007,0.4977658615710419,2026-03-03,stop_loss
2026-03-04,4619.T,化学/タイヤ・ゴム,化学,SELL,2339.0,500,1785844.5000000007,0.46068562092307663,2026-03-03,stop_loss
2026-03-04,1879.T,建設/建設・土木,建設業,SELL,1978.0,700,3170444.500000001,0.3876857725091734,2026-03-03,stop_loss
2026-03-05,7456.T,卸売/非鉄金属・金属製品,卸売業,BUY,8110.0,100,2359444.500000001,0.7940609878159284,2026-03-04,buy_breakout_up
2026-03-05,8393.T,銀行/地方銀行,銀行業,BUY,9220.0,200,515444.50000000093,0.7711566745272712,2026-03-04,buy_breakout_up
2026-03-06,7456.T,卸売/非鉄金属・金属製品,卸売業,SELL,7900.0,100,1305444.500000001,0.8315124848957791,2026-03-05,sell_signal
2026-03-06,8393.T,銀行/地方銀行,銀行業,SELL,9270.0,200,3159444.500000001,0.8517500651472737,2026-03-05,sell_signal
2026-03-06,1808.T,225/建設,建設業,BUY,3217.0049999999997,300,2194343.000000001,0.47150480206346496,2026-03-05,buy_breakout_up
2026-03-10,1808.T,225/建設,建設業,SELL,3121.0,300,3130643.000000001,0.44041927821658855,2026-03-09,sell_signal
2026-03-10,8393.T,銀行/地方銀行,銀行業,BUY,8880.0,100,2242643.000000001,0.7795615672468316,2026-03-09,buy_breakout_up
2026-03-10,5714.T,225/非鉄金属,非鉄金属,BUY,9811.0,200,280443.00000000093,0.7109863971740973,2026-03-09,buy_breakout_up
2026-03-10,8393.T,銀行/地方銀行,銀行業,SELL_END,9170.0,100,1197443.000000001,,,end_of_backtest
2026-03-10,5714.T,225/非鉄金属,非鉄金属,SELL_END,10055.0,200,3208443.000000001,,,end_of_backtest
