horizon,threshold,limit,take_profit,stop_loss,final_capital,profit,orders,fills,fill_rate,avg_trade_ret,win_rate,max_drawdown
20,0.56,0.0,0.05,0.15,3689730.750427246,689730.7504272461,2456,246,0.1001628664495114,0.005777206183569811,0.7113821138211383,0.20827453409256214
25,0.64,-0.01,0.06,0.1,3689682.1100000013,689682.1100000013,272,62,0.22794117647058823,0.022072756809754956,0.7580645161290323,0.05813610477498148
25,0.56,-0.005,0.05,0.12,3689161.900312194,689161.9003121941,8756,252,0.028780264961169484,0.0064054881862533,0.7182539682539683,0.16155759884448195
15,0.58,0.0,0.05,0.08,3688837.0006103516,688837.0006103516,356,97,0.27247191011235955,0.014873518819862368,0.7216494845360825,0.03985997517763384
25,0.62,-0.015,0.04,0.12,3688721.0918750004,688721.0918750004,8869,275,0.031006877889277258,0.006204975265783888,0.7636363636363637,0.12124341647974476
20,0.56,-0.01,0.05,0.1,3688501.8926971476,688501.8926971476,2550,267,0.10470588235294118,0.005892894447794863,0.6853932584269663,0.1931340247899744
15,0.56,0.0,0.06,0.15,3686787.0,686787.0,224,53,0.23660714285714285,0.0265975433206759,0.7924528301886793,0.06865379061109382
20,0.58,-0.02,0.04,0.15,3684821.0860986374,684821.0860986374,8279,289,0.03490759753593429,0.006763885561785426,0.7681660899653979,0.20338864569681672
20,0.62,-0.02,0.04,0.08,3683978.31234864,683978.31234864,2476,327,0.13206785137318255,0.004687237322344381,0.691131498470948,0.1497939972056427
20,0.6,0.0,0.05,0.12,3683360.5,683360.5,737,165,0.22388059701492538,0.008492991015426294,0.7212121212121212,0.1288564555832535
20,0.64,-0.015,0.05,0.15,3682725.657617188,682725.6576171881,308,69,0.22402597402597402,0.019733322953105207,0.782608695652174,0.0780016647140298
20,0.56,0.0,0.04,0.15,3681040.0000000005,681040.0000000005,11502,285,0.02477829942618675,0.005827014288423039,0.7614035087719299,0.22367125450774356
20,0.64,-0.015,0.05,0.12,3680939.1726171877,680939.1726171877,312,69,0.22115384615384615,0.01949348616154428,0.7681159420289855,0.06277060957522715
20,0.56,-0.01,0.04,0.15,3680115.970617678,680115.970617678,11431,305,0.026681830111101392,0.005748480064742877,0.7737704918032787,0.16428321175503782
20,0.64,-0.005,0.04,0.12,3679912.958343506,679912.9583435059,1183,219,0.18512256973795435,0.007920760407271039,0.7534246575342466,0.17408871870040699
15,0.58,-0.015,0.04,0.1,3678577.5143469255,678577.5143469255,1617,276,0.17068645640074212,0.004743234526080499,0.7065217391304348,0.1676849112517663
15,0.58,-0.015,0.04,0.15,3676550.851846926,676550.8518469259,1567,260,0.16592214422463306,0.005101597498266677,0.7538461538461538,0.193734089109353
25,0.64,-0.015,0.05,0.15,3675393.854882811,675393.8548828112,785,141,0.17961783439490445,0.012731462504952946,0.7659574468085106,0.19194680855622573
25,0.6,-0.015,0.06,0.15,3674684.9398828135,674684.9398828135,652,118,0.18098159509202455,0.014993504829295437,0.7372881355932204,0.19457660404030377
20,0.58,-0.02,0.06,0.12,3673455.4000000022,673455.4000000022,390,88,0.22564102564102564,0.01779228062904486,0.7159090909090909,0.06893413660582626
25,0.64,-0.02,0.04,0.15,3672612.0991845764,672612.0991845764,4675,276,0.05903743315508021,0.005963875360629751,0.8007246376811594,0.20153616091968998
15,0.56,-0.015,0.04,0.1,3672500.2413439956,672500.2413439956,2887,314,0.1087634222376169,0.004542940821019728,0.7070063694267515,0.14793781860483707
25,0.6,0.0,0.04,0.12,3670507.6052246103,670507.6052246103,12020,290,0.024126455906821963,0.005421092390518769,0.7551724137931034,0.17851818551733084
25,0.58,0.0,0.04,0.12,3670507.6052246103,670507.6052246103,13188,290,0.021989687594783137,0.005421092390518769,0.7551724137931034,0.17851818551733084
20,0.6,-0.01,0.04,0.15,3669522.3597729523,669522.3597729523,4598,294,0.06394084384515007,0.005366579089105677,0.7755102040816326,0.17736318522245598
15,0.64,-0.01,0.04,0.1,3669137.4404931646,669137.4404931646,340,80,0.23529411764705882,0.015949511761520242,0.7875,0.05742263514341257
20,0.58,0.0,0.04,0.15,3668380.0,668380.0,8176,287,0.0351027397260274,0.005801748588207815,0.759581881533101,0.22367125450774356
15,0.64,-0.01,0.04,0.12,3668131.7804931644,668131.7804931644,338,79,0.23372781065088757,0.016240448207079344,0.7974683544303798,0.04978614042057131
25,0.62,-0.015,0.05,0.08,3668022.481250001,668022.4812500011,1519,247,0.16260697827518103,0.005351179458552306,0.6437246963562753,0.1378770033588642
25,0.58,-0.015,0.05,0.12,3666461.165429996,666461.1654299959,5149,256,0.049718391920761315,0.004909358273333308,0.70703125,0.1875106014620055
25,0.64,0.0,0.05,0.12,3663565.5,663565.5,749,152,0.20293724966622162,0.008003123133196009,0.7171052631578947,0.12957911448003837
20,0.58,-0.005,0.04,0.12,3663400.148343507,663400.1483435072,8286,287,0.03463673666425296,0.005648592288588458,0.735191637630662,0.182023991387769
25,0.56,-0.01,0.04,0.12,3662209.9500073274,662209.9500073274,16110,293,0.018187461204220982,0.00448946667201387,0.7440273037542662,0.1933840741858165
20,0.62,0.0,0.04,0.15,3661728.009765625,661728.009765625,2312,276,0.11937716262975778,0.004951190073710773,0.7717391304347826,0.22729915022509858
20,0.58,-0.01,0.04,0.15,3661294.420617678,661294.4206176782,8165,299,0.036619718309859155,0.00642056275992273,0.7692307692307693,0.13575582701518676
15,0.64,-0.005,0.04,0.08,3657893.73049072,657893.7304907199,345,93,0.26956521739130435,0.013382619557732315,0.7526881720430108,0.035841935397437255
20,0.6,-0.015,0.05,0.1,3657123.2951171882,657123.2951171882,791,161,0.20353982300884957,0.0102935990656677,0.7018633540372671,0.1046120270300565
15,0.56,-0.01,0.05,0.15,3656871.250000001,656871.2500000009,544,129,0.23713235294117646,0.012601991696267136,0.7596899224806202,0.21868376096514072
20,0.58,-0.02,0.04,0.12,3656340.7336767637,656340.7336767637,8303,312,0.03757677947729736,0.005376264537428707,0.7467948717948718,0.19658120916441166
20,0.64,-0.005,0.04,0.08,3653326.3783435076,653326.3783435076,1206,270,0.22388059701492538,0.003800563313858713,0.6851851851851852,0.12314709308027313
15,0.56,0.0,0.04,0.08,3650717.6003417973,650717.6003417973,2793,370,0.13247404224847834,0.003613110806800326,0.6783783783783783,0.16802968140546545
25,0.56,-0.015,0.05,0.15,3650042.6190628065,650042.6190628065,8712,244,0.02800734618916437,0.006410872203310746,0.7459016393442623,0.18908580946551065
25,0.64,-0.015,0.06,0.12,3649413.6449999996,649413.6449999996,269,59,0.21933085501858737,0.023477725666016903,0.7457627118644068,0.051291856272009835
15,0.62,-0.01,0.04,0.08,3648940.480493167,648940.480493167,531,144,0.2711864406779661,0.009373849566772497,0.7291666666666666,0.06433137418768518
25,0.6,-0.005,0.04,0.08,3648931.323343508,648931.323343508,12071,398,0.03297158478999254,0.003480761589777911,0.6909547738693468,0.1433708846818767
15,0.6,0.0,0.05,0.08,3647638.5,647638.5,259,71,0.27413127413127414,0.018348219666501155,0.7464788732394366,0.043424059356627895
20,0.64,0.0,0.04,0.1,3646265.600341797,646265.6003417969,1173,244,0.20801364023870417,0.0049666625781428905,0.7295081967213115,0.1779253530082105
15,0.56,-0.015,0.04,0.08,3644438.291343997,644438.2913439972,2897,364,0.1256472212633759,0.0045043509821259264,0.6813186813186813,0.110909528860917
25,0.62,-0.005,0.06,0.08,3643521.850736083,643521.850736083,411,99,0.24087591240875914,0.01759826131471933,0.6868686868686869,0.04698931266410468
25,0.56,-0.005,0.05,0.08,3643230.529179384,643230.529179384,8803,318,0.036124048619788705,0.006157246269011021,0.6540880503144654,0.12194147617347595
15,0.58,-0.015,0.04,0.12,3642626.784346926,642626.784346926,1590,265,0.16666666666666666,0.0039819783825452764,0.7320754716981132,0.1908780440877578
25,0.64,-0.015,0.04,0.12,3642045.6011096197,642045.6011096197,4718,274,0.05807545570156846,0.0047608150577509965,0.7518248175182481,0.18989624047173456
20,0.6,-0.01,0.04,0.08,3640914.7600073284,640914.7600073284,4668,382,0.0818337617823479,0.003331624675715525,0.6832460732984293,0.15266608560416572
25,0.6,0.0,0.05,0.15,3640777.000732422,640777.0007324219,2650,240,0.09056603773584905,0.00609945217094532,0.7375,0.18914370028150088
20,0.6,0.0,0.06,0.08,3637901.0,637901.0,276,67,0.2427536231884058,0.02053849082514853,0.7164179104477612,0.03802848171524628
25,0.62,-0.015,0.06,0.1,3636262.7007434075,636262.7007434075,406,93,0.229064039408867,0.015400391077686645,0.6881720430107527,0.06929253751750727
15,0.6,-0.015,0.04,0.15,3635537.7251171866,635537.7251171866,860,184,0.21395348837209302,0.008186647861056537,0.7771739130434783,0.19017100030583595
15,0.56,-0.005,0.05,0.08,3635230.2275000005,635230.2275000005,550,153,0.2781818181818182,0.010710668974033227,0.6862745098039216,0.08197783232520389
25,0.6,-0.015,0.06,0.12,3632341.235000001,632341.2350000008,661,122,0.18456883509833585,0.013592189127157416,0.7131147540983607,0.13833064559000996
25,0.64,-0.015,0.04,0.1,3632246.931343995,632246.931343995,4793,274,0.05716670143959941,0.0050190951856879185,0.7335766423357665,0.1696811655643678
20,0.6,-0.015,0.06,0.12,3632239.544999999,632239.544999999,273,57,0.2087912087912088,0.022267805472961668,0.7368421052631579,0.052063553258122924
25,0.58,-0.015,0.05,0.15,3629651.531562807,629651.531562807,5216,244,0.04677914110429448,0.009462766803599759,0.7663934426229508,0.18873651624617763
25,0.56,-0.005,0.06,0.12,3629476.217280884,629476.2172808838,1918,224,0.11678832116788321,0.0055932560775686134,0.6651785714285714,0.1689304001769655
25,0.58,-0.01,0.04,0.1,3629286.7700073286,629286.7700073286,13322,312,0.02341990692088275,0.0038229059479849103,0.7243589743589743,0.19478790054934988
15,0.6,-0.01,0.05,0.15,3628860.175,628860.1749999998,261,60,0.22988505747126436,0.022638837676814568,0.8,0.07076717205994866
20,0.6,-0.005,0.04,0.1,3628726.435000003,628726.4350000028,4613,344,0.07457186212876653,0.003924920369146176,0.7180232558139535,0.214286080385634
15,0.64,0.0,0.04,0.08,3627520.0004882812,627520.0004882812,340,92,0.27058823529411763,0.011313658394215725,0.75,0.04098582965750028
20,0.6,-0.01,0.05,0.08,3627342.050000003,627342.0500000031,797,190,0.2383939774153074,0.007603411446467488,0.6631578947368421,0.16439451470086633
25,0.6,-0.015,0.05,0.1,3626329.814179995,626329.8141799951,2808,257,0.09152421652421652,0.004870075057636386,0.6848249027237354,0.1723080585621992
15,0.6,-0.01,0.05,0.12,3626306.7749999994,626306.7749999994,265,60,0.22641509433962265,0.02274220296739682,0.7833333333333333,0.05439920357655271
15,0.58,-0.015,0.05,0.1,3625857.1748168953,625857.1748168953,364,88,0.24175824175824176,0.01448741174483263,0.7386363636363636,0.06167431955430549
15,0.56,-0.005,0.06,0.12,3625791.2450000006,625791.2450000006,230,51,0.2217391304347826,0.025265906050789842,0.7450980392156863,0.04814100276589636
20,0.56,-0.005,0.06,0.08,3625592.004999998,625592.004999998,601,153,0.2545757071547421,0.010768686920475879,0.6339869281045751,0.08647085748965863
25,0.62,-0.015,0.04,0.15,3624490.8064611824,624490.8064611824,8854,276,0.031172351479557263,0.005783412067417043,0.7681159420289855,0.18098815274201108
20,0.6,-0.01,0.06,0.1,3623938.490000001,623938.4900000012,276,59,0.213768115942029,0.019705424579951385,0.7288135593220338,0.06114686807049911
25,0.6,-0.02,0.05,0.1,3621318.7658508355,621318.7658508355,2835,278,0.0980599647266314,0.004634612294310216,0.6834532374100719,0.17775482432853992
20,0.62,-0.01,0.04,0.12,3620188.7363452194,620188.7363452194,2320,294,0.1267241379310345,0.004876370737733339,0.7414965986394558,0.1518844607892982
25,0.56,-0.01,0.05,0.08,3619499.700431524,619499.7004315238,8959,309,0.034490456524165644,0.0035318476909571056,0.6343042071197411,0.17694232984797176
20,0.58,0.0,0.04,0.1,3618111.6748046875,618111.6748046875,8237,336,0.04079155032171907,0.004533628586701556,0.7261904761904762,0.20483550850308085
15,0.6,0.0,0.04,0.08,3617310.0,617310.0,821,233,0.2838002436053593,0.005662764440812717,0.6952789699570815,0.09432882277898533
25,0.58,-0.01,0.06,0.15,3616842.584882815,616842.5848828149,1074,166,0.15456238361266295,0.009021182893852335,0.6987951807228916,0.2329810864102533
20,0.6,-0.015,0.04,0.1,3616093.1763439956,616093.1763439956,4662,327,0.07014157014157014,0.004432757374393431,0.72782874617737,0.18357592233932396
25,0.6,0.0,0.05,0.1,3614599.500732422,614599.5007324219,2744,267,0.09730320699708454,0.006553123423624448,0.6891385767790262,0.16235367521127161
25,0.56,-0.02,0.06,0.1,3611112.0785229537,611112.0785229537,2019,259,0.12828132738979692,0.006873055697383577,0.6602316602316602,0.16997880673249594
20,0.6,0.0,0.05,0.15,3609805.0006103516,609805.0006103516,733,158,0.2155525238744884,0.008392629162872567,0.7341772151898734,0.15890286625035938
25,0.56,-0.02,0.06,0.08,3609230.458522956,609230.4585229559,2039,281,0.13781265326140266,0.005413078977091285,0.604982206405694,0.16014263862919995
20,0.64,0.0,0.04,0.08,3607386.600341797,607386.6003417969,1199,269,0.2243536280233528,0.003824088646570991,0.6914498141263941,0.14272339565835473
15,0.56,-0.005,0.06,0.15,3606999.785000001,606999.7850000011,228,50,0.21929824561403508,0.024638608517889536,0.76,0.06438551681175611
20,0.56,-0.02,0.05,0.12,3604615.440435796,604615.440435796,2617,264,0.10087886893389378,0.005272138057381373,0.7045454545454546,0.16647536602069304
20,0.64,-0.01,0.04,0.1,3604089.0563452193,604089.0563452193,1240,235,0.18951612903225806,0.006120709789532561,0.7276595744680852,0.13998655402757162
25,0.56,-0.01,0.05,0.12,3602234.922931522,602234.9229315221,8759,255,0.029112912432926134,0.00480522043012879,0.7058823529411765,0.2018646447430223
15,0.56,-0.02,0.05,0.08,3600660.8500000034,600660.8500000034,583,149,0.2555746140651801,0.00711694112788747,0.6577181208053692,0.1285049789742667
25,0.6,-0.01,0.04,0.1,3600081.1600073297,600081.1600073297,12131,309,0.02547193141538208,0.0031577351207111863,0.7216828478964401,0.20107486100452565
25,0.62,-0.02,0.06,0.12,3598454.5600000015,598454.5600000015,416,90,0.21634615384615385,0.015831563504820744,0.7111111111111111,0.08111368665547636
25,0.56,-0.005,0.05,0.1,3597785.079179383,597785.0791793829,8833,273,0.03090682667270463,0.00483140191893551,0.6776556776556777,0.18840813621818714
15,0.58,-0.015,0.04,0.08,3597387.7943469235,597387.7943469235,1629,307,0.18845917740945364,0.0037956568331813456,0.6807817589576547,0.14116995885368108
25,0.58,-0.01,0.06,0.12,3596919.8848828147,596919.8848828147,1067,165,0.15463917525773196,0.005764148974167128,0.6545454545454545,0.19658528556917743
25,0.6,0.0,0.05,0.08,3596889.000427246,596889.0004272461,2709,293,0.10815799187892211,0.005206654005010942,0.6450511945392492,0.15280980986669113
15,0.56,-0.01,0.06,0.12,3596310.93,596310.9300000002,228,50,0.21929824561403508,0.025030847844509624,0.76,0.05387885274943175
20,0.64,-0.015,0.04,0.1,3595886.024346924,595886.0243469239,1263,226,0.1789390340459224,0.006229976912730134,0.7389380530973452,0.1502650737164027
20,0.58,-0.015,0.05,0.1,3595377.0568008428,595377.0568008428,1440,236,0.1638888888888889,0.004375705092012553,0.673728813559322,0.16169312101528027
25,0.56,-0.005,0.05,0.15,3594355.216679384,594355.216679384,8729,237,0.027150876389048,0.006645790924204837,0.7510548523206751,0.22836366078708764
25,0.64,-0.015,0.04,0.08,3594005.3813439975,594005.3813439975,4761,335,0.07036336904011763,0.003775081137458304,0.6895522388059702,0.1484139474787844
15,0.6,0.0,0.04,0.1,3592932.9951171875,592932.9951171875,812,217,0.2672413793103448,0.006228848347465482,0.728110599078341,0.11768556061181498
25,0.64,-0.01,0.04,0.08,3592837.9700073297,592837.9700073297,4720,351,0.07436440677966101,0.0036460311414170596,0.6923076923076923,0.14149746612049252
25,0.64,0.0,0.04,0.1,3589542.6005859384,589542.6005859384,4660,311,0.0667381974248927,0.005058426685758821,0.7363344051446945,0.20998382145974903
25,0.58,-0.01,0.05,0.15,3588874.4097747835,588874.4097747835,5201,232,0.04460680638338781,0.0063280508057712535,0.7327586206896551,0.19426583568113695
25,0.64,-0.005,0.05,0.12,3588259.3899999997,588259.3899999997,767,148,0.19295958279009126,0.011293652734639007,0.7432432432432432,0.13932136224807412
15,0.6,-0.01,0.05,0.1,3587529.2250000006,587529.2250000006,267,62,0.23220973782771537,0.019142196464280243,0.7580645161290323,0.06205963879696668
15,0.6,-0.015,0.05,0.12,3587370.4625,587370.4624999999,265,59,0.22264150943396227,0.02083612530501737,0.7796610169491526,0.058204334243382165
15,0.56,-0.015,0.06,0.15,3586304.9250000003,586304.9250000003,225,52,0.2311111111111111,0.0239477985628204,0.7692307692307693,0.07442417934194895
15,0.62,-0.02,0.04,0.1,3585652.820000001,585652.8200000012,544,137,0.25183823529411764,0.00961482938918911,0.7591240875912408,0.09523749081771085
20,0.6,0.0,0.05,0.08,3584818.5,584818.5,749,189,0.2523364485981308,0.005687793613139083,0.6507936507936508,0.09115965991906393
20,0.62,-0.01,0.04,0.1,3583561.486345218,583561.486345218,2377,300,0.12620950778291964,0.004913965508499493,0.7233333333333334,0.1535505901900968
25,0.58,-0.015,0.04,0.1,3582972.476343996,582972.4763439959,13328,303,0.02273409363745498,0.004356267696030371,0.7194719471947195,0.14591302196118444
25,0.56,-0.015,0.04,0.1,3582972.476343996,582972.4763439959,16271,303,0.018622088378095997,0.004356267696030371,0.7194719471947195,0.14591302196118444
20,0.56,-0.02,0.04,0.1,3582904.91268067,582904.9126806702,11554,335,0.028994287692574,0.004060430756404966,0.7194029850746269,0.17819840471288692
20,0.56,-0.02,0.06,0.15,3581563.6400000043,581563.6400000043,621,118,0.19001610305958133,0.013054075973472214,0.6949152542372882,0.19851607178725336
20,0.58,-0.015,0.06,0.1,3573531.10074341,573531.1007434102,384,91,0.23697916666666666,0.014320076291855029,0.6813186813186813,0.06255342581153094
20,0.56,-0.005,0.04,0.08,3573528.1783435065,573528.1783435065,11598,406,0.0350060355233661,0.004115589933354509,0.6970443349753694,0.1639729284806092
20,0.62,0.0,0.06,0.12,3572205.0,572205.0,212,48,0.22641509433962265,0.024168473809671298,0.7708333333333334,0.08805181088946036
25,0.6,0.0,0.04,0.08,3571987.6003417973,571987.6003417973,12242,357,0.02916190165005718,0.0026742421291546525,0.6834733893557423,0.179946
25,0.58,0.0,0.04,0.08,3571987.6003417973,571987.6003417973,13404,357,0.026633840644583705,0.0026742421291546525,0.6834733893557423,0.179946
25,0.62,-0.005,0.04,0.08,3570634.3250000025,570634.3250000025,8813,379,0.04300465221831386,0.002486589638652363,0.6807387862796834,0.1337577565840094
15,0.6,-0.015,0.05,0.15,3569102.7625,569102.7625000002,261,59,0.2260536398467433,0.02073820534827888,0.7966101694915254,0.07465209157312293
15,0.56,-0.005,0.06,0.1,3569070.0550000006,569070.0550000006,232,53,0.22844827586206898,0.02186111836886861,0.7169811320754716,0.05469521883297018
15,0.6,-0.01,0.04,0.08,3567759.2200000025,567759.2200000025,868,222,0.2557603686635945,0.0075276732021863245,0.7117117117117117,0.10488325910028252
25,0.58,-0.015,0.06,0.15,3566722.574882813,566722.5748828128,1151,154,0.13379669852302345,0.01559782921360953,0.7402597402597403,0.22665739103728172
15,0.64,-0.01,0.04,0.15,3566266.840493165,566266.840493165,334,77,0.23053892215568864,0.013618165917978611,0.7922077922077922,0.06931839593186195
25,0.6,-0.005,0.04,0.1,3564918.638343507,564918.638343507,12104,324,0.026768010575016522,0.003611496351462042,0.7314814814814815,0.17346255651500225
20,0.58,-0.01,0.05,0.15,3564778.765548708,564778.7655487079,1392,210,0.15086206896551724,0.00576797620582679,0.719047619047619,0.1890588029086919
20,0.6,0.0,0.05,0.1,3564127.5,564127.5,750,169,0.22533333333333333,0.006894445229551471,0.6804733727810651,0.1357757882444531
15,0.58,-0.005,0.05,0.08,3563565.115613403,563565.1156134028,365,95,0.2602739726027397,0.016780133002200756,0.7263157894736842,0.0547949139506794
25,0.6,-0.02,0.05,0.08,3560442.4658508366,560442.4658508366,2889,310,0.10730356524749048,0.0043428835460476035,0.6451612903225806,0.14414543874769534
25,0.62,-0.02,0.04,0.12,3559993.659184576,559993.659184576,8831,295,0.03340505039066923,0.0047298131253172134,0.7559322033898305,0.18777599832902864
25,0.6,-0.015,0.05,0.15,3556353.4690628056,556353.4690628056,2767,224,0.08095410191543187,0.007732404442342448,0.75,0.1845027562042316
20,0.58,0.0,0.05,0.1,3553532.000427246,553532.0004272461,1346,238,0.17682020802377416,0.005161565118829124,0.680672268907563,0.1514914849427243
25,0.6,-0.005,0.05,0.1,3552623.5604293826,552623.5604293826,2750,265,0.09636363636363636,0.004515745579920527,0.690566037735849,0.1608825753871505
20,0.64,-0.005,0.05,0.08,3551850.9875000003,551850.9875000003,313,81,0.25878594249201275,0.018102437015968944,0.7530864197530864,0.04193336043433817
25,0.64,-0.02,0.04,0.1,3551680.8391845757,551680.8391845757,4777,306,0.06405693950177936,0.0030889347673871714,0.7222222222222222,0.1776573893252226
20,0.58,-0.01,0.04,0.1,3550252.9300073264,550252.9300073264,8272,326,0.0394100580270793,0.003423165166967093,0.7177914110429447,0.17305702032502834
25,0.62,-0.01,0.05,0.08,3549271.5975000025,549271.5975000025,1473,254,0.17243720298710116,0.003837949972322465,0.6377952755905512,0.17571910976221475
15,0.64,-0.015,0.04,0.12,3548091.0504956045,548091.0504956045,336,76,0.2261904761904762,0.01343130915482305,0.7894736842105263,0.06335645980601386
15,0.56,0.0,0.06,0.08,3547865.0,547865.0,230,59,0.2565217391304348,0.018371332768980276,0.6949152542372882,0.04178207993041828
15,0.56,-0.01,0.06,0.15,3546404.93,546404.9300000002,226,48,0.21238938053097345,0.023652926558136375,0.7708333333333334,0.0705521653488163
20,0.56,-0.015,0.05,0.12,3544412.510199282,544412.5101992819,2529,252,0.099644128113879,0.0054870865000189615,0.7023809523809523,0.18852245228728037
20,0.58,-0.005,0.04,0.1,3542964.8600000017,542964.8600000017,8177,350,0.04280298397945457,0.002881734221022827,0.7142857142857143,0.1740375520955501
20,0.62,0.0,0.06,0.15,3542895.0,542895.0,211,47,0.22274881516587677,0.023210016366865538,0.7872340425531915,0.10635270293402492
15,0.56,-0.01,0.05,0.08,3540921.700000002,540921.700000002,561,148,0.2638146167557932,0.008516574926263539,0.668918918918919,0.1370309502293187
25,0.58,-0.015,0.06,0.12,3540595.9550000015,540595.9550000015,1150,169,0.14695652173913043,0.010040787748566461,0.6923076923076923,0.19762426655728202
20,0.6,-0.02,0.05,0.15,3539952.19511719,539952.19511719,803,148,0.1843088418430884,0.00977878861867527,0.7297297297297297,0.16442005799188117
25,0.6,-0.01,0.05,0.12,3538693.735009158,538693.735009158,2763,241,0.08722403184943901,0.0037079442663487576,0.6970954356846473,0.2149668463581394
25,0.58,-0.005,0.05,0.15,3538126.2354293843,538126.2354293843,5186,224,0.04319321249517933,0.006793517946279007,0.7410714285714286,0.22678349144873444
20,0.64,-0.015,0.05,0.1,3537225.8826171868,537225.8826171868,315,72,0.22857142857142856,0.012754813420709806,0.7222222222222222,0.0653553211603539
20,0.62,0.0,0.06,0.1,3536419.0,536419.0,213,49,0.2300469483568075,0.021817719296125367,0.7551020408163265,0.08003153913211869
15,0.56,-0.005,0.04,0.08,3535578.5083435075,535578.5083435075,2795,398,0.14239713774597496,0.0032827094779093956,0.6809045226130653,0.14323942245143295
15,0.6,-0.015,0.04,0.1,3533858.6699999985,533858.6699999985,871,191,0.21928817451205512,0.005971960565743612,0.7225130890052356,0.14125339249571195
25,0.58,-0.015,0.04,0.12,3533507.811640626,533507.8116406258,13337,278,0.020844267826347754,0.004362970939476906,0.7446043165467626,0.11014313622513923
25,0.58,-0.02,0.06,0.1,3533119.820000003,533119.8200000031,1172,171,0.14590443686006827,0.006358594405229635,0.6549707602339181,0.15346597818485988
25,0.64,0.0,0.06,0.08,3532874.0,532874.0,268,67,0.25,0.017178711041903653,0.6716417910447762,0.04706876146791489
20,0.56,-0.02,0.06,0.12,3530458.8600000036,530458.8600000036,624,123,0.1971153846153846,0.010994814931346545,0.6666666666666666,0.15617114529624618
20,0.6,-0.005,0.04,0.12,3530395.043343507,530395.0433435072,4637,287,0.061893465602760406,0.0030043386600471693,0.7282229965156795,0.18539620491498218
15,0.64,-0.015,0.04,0.15,3530024.580495605,530024.5804956048,333,76,0.22822822822822822,0.012526739503616623,0.8026315789473685,0.07247192409133042
15,0.56,-0.01,0.04,0.12,3528528.460241704,528528.4602417038,2845,311,0.1093145869947276,0.0038657307117327716,0.729903536977492,0.1528302101961388
15,0.56,-0.005,0.04,0.12,3528159.460000001,528159.4600000009,2748,318,0.11572052401746726,0.003786514734871053,0.720125786163522,0.17766191623847227
20,0.56,-0.02,0.05,0.1,3525331.835552984,525331.8355529839,2642,284,0.10749432248296745,0.003637945193232997,0.6619718309859155,0.16991325859349612
15,0.58,0.0,0.04,0.1,3525218.595458985,525218.5954589848,1550,280,0.18064516129032257,0.003209922263500931,0.6964285714285714,0.20123878928539715
25,0.62,0.0,0.04,0.1,3521683.6003417973,521683.60034179734,8888,323,0.03634113411341134,0.0037062245559888653,0.7306501547987616,0.18418792109754062
25,0.6,0.0,0.04,0.1,3521683.6003417973,521683.60034179734,12195,323,0.026486264862648625,0.0037062245559888653,0.7306501547987616,0.18418792109754062
20,0.56,-0.01,0.04,0.12,3520871.8800073275,520871.88000732753,11523,316,0.027423414041482252,0.00262335402076723,0.7341772151898734,0.19987647854861237
15,0.56,-0.015,0.06,0.12,3520668.665,520668.66500000004,229,53,0.2314410480349345,0.021152128353098713,0.7358490566037735,0.057166847021292544
25,0.6,-0.01,0.05,0.08,3519409.4200091604,519409.4200091604,2779,300,0.10795250089960418,0.003189026536551116,0.6333333333333333,0.1582915850397661
20,0.58,-0.005,0.05,0.15,3519004.835429383,519004.835429383,1358,199,0.14653902798232696,0.006179956464888312,0.7236180904522613,0.16062017916759147
25,0.64,-0.02,0.05,0.1,3518713.600000003,518713.6000000029,840,156,0.18571428571428572,0.008531321241429265,0.7051282051282052,0.10124066883184085
25,0.64,0.0,0.05,0.08,3516747.5,516747.5,780,175,0.22435897435897437,0.005627990032556402,0.6457142857142857,0.10166992179089566
25,0.58,-0.01,0.06,0.1,3512725.04073975,512725.04073975,1107,188,0.16982836495031617,0.005812520809769067,0.6436170212765957,0.15645154408560155
15,0.56,-0.01,0.04,0.08,3511816.3400073266,511816.34000732657,2911,347,0.11920302301614566,0.003575024456987111,0.6829971181556196,0.1463281498303302
20,0.56,-0.02,0.04,0.08,3509055.992431647,509055.99243164714,11690,361,0.03088109495295124,0.0039283911968416236,0.6869806094182825,0.17250670283202912
20,0.58,-0.015,0.04,0.15,3507669.5488439966,507669.5488439966,8179,294,0.03594571463504096,0.004324459977270388,0.7517006802721088,0.1649704352823249
20,0.64,-0.02,0.04,0.08,3506544.6723486367,506544.67234863667,1326,240,0.18099547511312217,0.0032930303627224946,0.6791666666666667,0.14800098879391788
20,0.58,-0.02,0.04,0.08,3501457.0526806707,501457.05268067075,8413,365,0.04338523713300844,0.0032922731612709953,0.6794520547945205,0.15221064416192714
20,0.64,-0.02,0.04,0.15,3501007.9874658235,501007.98746582353,1285,205,0.15953307392996108,0.00608177187444917,0.7658536585365854,0.20489620415886986
15,0.56,-0.01,0.06,0.1,3500507.9100000006,500507.9100000006,232,52,0.22413793103448276,0.01837040425006494,0.7115384615384616,0.06044981091621079
20,0.6,-0.005,0.05,0.08,3498631.482500001,498631.48250000086,777,191,0.24581724581724582,0.0059700930745717855,0.643979057591623,0.09062910208340987
25,0.6,-0.01,0.06,0.08,3497991.5700000017,497991.5700000017,668,146,0.218562874251497,0.0069940397603286365,0.6164383561643836,0.11802788714352533
