symbol,status,rows,path,error
7389.T,ok,840.0,data\prices\7389_T.csv,
7399.T,ok,6535.0,data\prices\7399_T.csv,
7409.T,ok,654.0,data\prices\7409_T.csv,
7412.T,ok,6273.0,data\prices\7412_T.csv,
7413.T,ok,6535.0,data\prices\7413_T.csv,
7414.T,ok,5503.0,data\prices\7414_T.csv,
7416.T,ok,6273.0,data\prices\7416_T.csv,
7417.T,ok,2025.0,data\prices\7417_T.csv,
7419.T,skipped_exists,,data\prices\7419_T.csv,
7420.T,ok,6273.0,data\prices\7420_T.csv,
7421.T,ok,5532.0,data\prices\7421_T.csv,
7422.T,ok,6534.0,data\prices\7422_T.csv,
7425.T,ok,6535.0,data\prices\7425_T.csv,
7426.T,ok,6535.0,data\prices\7426_T.csv,
7427.T,ok,5503.0,data\prices\7427_T.csv,
7433.T,ok,6276.0,data\prices\7433_T.csv,
7434.T,ok,6534.0,data\prices\7434_T.csv,
7435.T,ok,6535.0,data\prices\7435_T.csv,
7438.T,ok,6273.0,data\prices\7438_T.csv,
7442.T,ok,5003.0,data\prices\7442_T.csv,
7443.T,ok,6535.0,data\prices\7443_T.csv,
7444.T,ok,6463.0,data\prices\7444_T.csv,
7445.T,ok,6265.0,data\prices\7445_T.csv,
7446.T,ok,6533.0,data\prices\7446_T.csv,
7447.T,ok,6117.0,data\prices\7447_T.csv,
7450.T,ok,6535.0,data\prices\7450_T.csv,
7453.T,ok,6276.0,data\prices\7453_T.csv,
7455.T,ok,6276.0,data\prices\7455_T.csv,
7456.T,ok,6273.0,data\prices\7456_T.csv,
7458.T,ok,3945.0,data\prices\7458_T.csv,
7459.T,ok,6276.0,data\prices\7459_T.csv,
7460.T,ok,6469.0,data\prices\7460_T.csv,
7461.T,ok,6527.0,data\prices\7461_T.csv,
7462.T,ok,6535.0,data\prices\7462_T.csv,
7463.T,ok,6273.0,data\prices\7463_T.csv,
7464.T,ok,6535.0,data\prices\7464_T.csv,
7466.T,ok,6273.0,data\prices\7466_T.csv,
7467.T,ok,6535.0,data\prices\7467_T.csv,
7472.T,ok,6535.0,data\prices\7472_T.csv,
7475.T,ok,2978.0,data\prices\7475_T.csv,
7476.T,ok,6273.0,data\prices\7476_T.csv,
7477.T,ok,6535.0,data\prices\7477_T.csv,
7480.T,ok,5235.0,data\prices\7480_T.csv,
7481.T,ok,6272.0,data\prices\7481_T.csv,
7482.T,ok,6235.0,data\prices\7482_T.csv,
7483.T,ok,6272.0,data\prices\7483_T.csv,
7486.T,ok,6526.0,data\prices\7486_T.csv,
7487.T,ok,6153.0,data\prices\7487_T.csv,
7490.T,ok,6262.0,data\prices\7490_T.csv,
7494.T,ok,6273.0,data\prices\7494_T.csv,
7500.T,ok,6535.0,data\prices\7500_T.csv,
7501.T,ok,6535.0,data\prices\7501_T.csv,
7502.T,ok,6535.0,data\prices\7502_T.csv,
7504.T,ok,6273.0,data\prices\7504_T.csv,
7505.T,ok,6273.0,data\prices\7505_T.csv,
7506.T,ok,4869.0,data\prices\7506_T.csv,
7508.T,skipped_exists,,data\prices\7508_T.csv,
7509.T,ok,6535.0,data\prices\7509_T.csv,
7510.T,ok,6465.0,data\prices\7510_T.csv,
7512.T,ok,6276.0,data\prices\7512_T.csv,
7513.T,ok,6276.0,data\prices\7513_T.csv,
7514.T,ok,6273.0,data\prices\7514_T.csv,
7515.T,ok,6462.0,data\prices\7515_T.csv,
7516.T,ok,6074.0,data\prices\7516_T.csv,
7520.T,ok,5429.0,data\prices\7520_T.csv,
7521.T,ok,6535.0,data\prices\7521_T.csv,
7522.T,ok,6273.0,data\prices\7522_T.csv,
7523.T,ok,6535.0,data\prices\7523_T.csv,
7524.T,ok,6273.0,data\prices\7524_T.csv,
7525.T,ok,4630.0,data\prices\7525_T.csv,
7527.T,ok,6535.0,data\prices\7527_T.csv,
7531.T,ok,6520.0,data\prices\7531_T.csv,
7532.T,ok,6276.0,data\prices\7532_T.csv,
7537.T,ok,6273.0,data\prices\7537_T.csv,
7538.T,ok,6470.0,data\prices\7538_T.csv,
7539.T,ok,6534.0,data\prices\7539_T.csv,
7544.T,ok,6272.0,data\prices\7544_T.csv,
7545.T,ok,6273.0,data\prices\7545_T.csv,
7550.T,ok,6272.0,data\prices\7550_T.csv,
75505.T,ok,94.0,data\prices\75505_T.csv,
7551.T,ok,6531.0,data\prices\7551_T.csv,
7552.T,skipped_exists,,data\prices\7552_T.csv,
7554.T,ok,5959.0,data\prices\7554_T.csv,
7555.T,ok,6535.0,data\prices\7555_T.csv,
7561.T,skipped_exists,,data\prices\7561_T.csv,
7562.T,ok,6273.0,data\prices\7562_T.csv,
7564.T,ok,6534.0,data\prices\7564_T.csv,
7565.T,ok,6468.0,data\prices\7565_T.csv,
7567.T,ok,6535.0,data\prices\7567_T.csv,
7570.T,ok,6526.0,data\prices\7570_T.csv,
7571.T,ok,6535.0,data\prices\7571_T.csv,
7575.T,ok,6535.0,data\prices\7575_T.csv,
7578.T,ok,6535.0,data\prices\7578_T.csv,
7581.T,skipped_exists,,data\prices\7581_T.csv,
7585.T,ok,6535.0,data\prices\7585_T.csv,
7590.T,ok,6534.0,data\prices\7590_T.csv,
7593.T,ok,5959.0,data\prices\7593_T.csv,
7595.T,ok,5452.0,data\prices\7595_T.csv,
7596.T,ok,5710.0,data\prices\7596_T.csv,
7599.T,ok,6273.0,data\prices\7599_T.csv,
7600.T,ok,6273.0,data\prices\7600_T.csv,
7601.T,ok,6273.0,data\prices\7601_T.csv,
7602.T,ok,6273.0,data\prices\7602_T.csv,
7603.T,ok,6535.0,data\prices\7603_T.csv,
7604.T,ok,5890.0,data\prices\7604_T.csv,
7606.T,ok,5960.0,data\prices\7606_T.csv,
7607.T,ok,5907.0,data\prices\7607_T.csv,
7608.T,ok,5708.0,data\prices\7608_T.csv,
7609.T,ok,6153.0,data\prices\7609_T.csv,
7610.T,ok,6535.0,data\prices\7610_T.csv,
7611.T,ok,5148.0,data\prices\7611_T.csv,
7613.T,ok,6273.0,data\prices\7613_T.csv,
7614.T,ok,6535.0,data\prices\7614_T.csv,
7615.T,ok,5038.0,data\prices\7615_T.csv,
7616.T,skipped_exists,,data\prices\7616_T.csv,
7619.T,ok,5727.0,data\prices\7619_T.csv,
7621.T,ok,6535.0,data\prices\7621_T.csv,
7624.T,ok,6535.0,data\prices\7624_T.csv,
7625.T,ok,6273.0,data\prices\7625_T.csv,
7628.T,ok,5764.0,data\prices\7628_T.csv,
7630.T,ok,5446.0,data\prices\7630_T.csv,
7634.T,ok,6501.0,data\prices\7634_T.csv,
7635.T,ok,6502.0,data\prices\7635_T.csv,
7636.T,ok,6493.0,data\prices\7636_T.csv,
7637.T,ok,5277.0,data\prices\7637_T.csv,
7638.T,ok,6483.0,data\prices\7638_T.csv,
7640.T,ok,6067.0,data\prices\7640_T.csv,
7643.T,ok,6455.0,data\prices\7643_T.csv,
7646.T,ok,3945.0,data\prices\7646_T.csv,
7649.T,skipped_exists,,data\prices\7649_T.csv,
7670.T,ok,1763.0,data\prices\7670_T.csv,
7673.T,ok,1705.0,data\prices\7673_T.csv,
7674.T,ok,1694.0,data\prices\7674_T.csv,
7677.T,ok,1635.0,data\prices\7677_T.csv,
7678.T,ok,1635.0,data\prices\7678_T.csv,
7679.T,skipped_exists,,data\prices\7679_T.csv,
7680.T,ok,1573.0,data\prices\7680_T.csv,
7681.T,ok,1570.0,data\prices\7681_T.csv,
7682.T,ok,1559.0,data\prices\7682_T.csv,
7683.T,ok,1550.0,data\prices\7683_T.csv,
7685.T,skipped_exists,,data\prices\7685_T.csv,
7686.T,ok,1515.0,data\prices\7686_T.csv,
7687.T,ok,1462.0,data\prices\7687_T.csv,
7689.T,ok,1394.0,data\prices\7689_T.csv,
7690.T,ok,1419.0,data\prices\7690_T.csv,
7691.T,ok,1416.0,data\prices\7691_T.csv,
7692.T,ok,1318.0,data\prices\7692_T.csv,
7693.T,ok,1298.0,data\prices\7693_T.csv,
7694.T,ok,1274.0,data\prices\7694_T.csv,
7695.T,ok,1273.0,data\prices\7695_T.csv,
7698.T,ok,1202.0,data\prices\7698_T.csv,
7699.T,ok,1148.0,data\prices\7699_T.csv,
7701.T,ok,6276.0,data\prices\7701_T.csv,
7702.T,ok,6273.0,data\prices\7702_T.csv,
7707.T,ok,5960.0,data\prices\7707_T.csv,
7709.T,ok,6237.0,data\prices\7709_T.csv,
7711.T,ok,6535.0,data\prices\7711_T.csv,
7713.T,ok,6535.0,data\prices\7713_T.csv,
7715.T,ok,5195.0,data\prices\7715_T.csv,
7716.T,ok,6392.0,data\prices\7716_T.csv,
7717.T,skipped_exists,,data\prices\7717_T.csv,
7718.T,ok,6273.0,data\prices\7718_T.csv,
7719.T,ok,6272.0,data\prices\7719_T.csv,
7721.T,ok,6276.0,data\prices\7721_T.csv,
7722.T,ok,6243.0,data\prices\7722_T.csv,
7723.T,ok,6273.0,data\prices\7723_T.csv,
7725.T,ok,6243.0,data\prices\7725_T.csv,
7726.T,ok,6276.0,data\prices\7726_T.csv,
7727.T,ok,6272.0,data\prices\7727_T.csv,
7729.T,ok,6276.0,data\prices\7729_T.csv,
7730.T,ok,3945.0,data\prices\7730_T.csv,
7731.T,ok,6535.0,data\prices\7731_T.csv,
7732.T,error,,,No price data from stooq: 7732.T
7733.T,ok,6535.0,data\prices\7733_T.csv,
7734.T,ok,6273.0,data\prices\7734_T.csv,
7735.T,ok,6276.0,data\prices\7735_T.csv,
7739.T,ok,6276.0,data\prices\7739_T.csv,
7740.T,ok,4746.0,data\prices\7740_T.csv,
7741.T,ok,6276.0,data\prices\7741_T.csv,
7743.T,ok,6535.0,data\prices\7743_T.csv,
7744.T,ok,6273.0,data\prices\7744_T.csv,
7745.T,ok,5192.0,data\prices\7745_T.csv,
7746.T,ok,5501.0,data\prices\7746_T.csv,
7747.T,ok,5112.0,data\prices\7747_T.csv,
7749.T,ok,5105.0,data\prices\7749_T.csv,
7751.T,skipped_exists,,data\prices\7751_T.csv,
7752.T,skipped_exists,,data\prices\7752_T.csv,
7760.T,ok,5089.0,data\prices\7760_T.csv,
7762.T,ok,6535.0,data\prices\7762_T.csv,
7769.T,ok,6276.0,data\prices\7769_T.csv,
7771.T,ok,6535.0,data\prices\7771_T.csv,
7774.T,ok,4467.0,data\prices\7774_T.csv,
7775.T,ok,4175.0,data\prices\7775_T.csv,
7776.T,ok,3929.0,data\prices\7776_T.csv,
7777.T,ok,3537.0,data\prices\7777_T.csv,
7779.T,ok,2943.0,data\prices\7779_T.csv,
7780.T,ok,2636.0,data\prices\7780_T.csv,
7781.T,ok,2625.0,data\prices\7781_T.csv,
7782.T,ok,2273.0,data\prices\7782_T.csv,
7791.T,ok,1152.0,data\prices\7791_T.csv,
7792.T,ok,1141.0,data\prices\7792_T.csv,
7793.T,ok,983.0,data\prices\7793_T.csv,
7794.T,ok,906.0,data\prices\7794_T.csv,
7795.T,ok,840.0,data\prices\7795_T.csv,
7800.T,ok,1578.0,data\prices\7800_T.csv,
7803.T,skipped_exists,,data\prices\7803_T.csv,
7804.T,ok,1617.0,data\prices\7804_T.csv,
7805.T,ok,1803.0,data\prices\7805_T.csv,
7806.T,skipped_exists,,data\prices\7806_T.csv,
7807.T,ok,2034.0,data\prices\7807_T.csv,
7808.T,ok,2044.0,data\prices\7808_T.csv,
7809.T,ok,2080.0,data\prices\7809_T.csv,
7810.T,ok,2127.0,data\prices\7810_T.csv,
7811.T,ok,2468.0,data\prices\7811_T.csv,
7812.T,ok,2627.0,data\prices\7812_T.csv,
7813.T,ok,2697.0,data\prices\7813_T.csv,
7814.T,ok,6535.0,data\prices\7814_T.csv,
7815.T,ok,2757.0,data\prices\7815_T.csv,
7817.T,ok,6254.0,data\prices\7817_T.csv,
7818.T,skipped_exists,,data\prices\7818_T.csv,
7819.T,ok,3945.0,data\prices\7819_T.csv,
7820.T,ok,4440.0,data\prices\7820_T.csv,
7821.T,ok,4566.0,data\prices\7821_T.csv,
7822.T,ok,4674.0,data\prices\7822_T.csv,
7823.T,ok,4684.0,data\prices\7823_T.csv,
7826.T,ok,4779.0,data\prices\7826_T.csv,
7827.T,ok,4795.0,data\prices\7827_T.csv,
7831.T,ok,5024.0,data\prices\7831_T.csv,
7832.T,ok,6276.0,data\prices\7832_T.csv,
7833.T,ok,5044.0,data\prices\7833_T.csv,
7836.T,ok,5153.0,data\prices\7836_T.csv,
7837.T,ok,5194.0,data\prices\7837_T.csv,
7839.T,ok,4544.0,data\prices\7839_T.csv,
7840.T,ok,5430.0,data\prices\7840_T.csv,
7841.T,ok,5704.0,data\prices\7841_T.csv,
7844.T,ok,5184.0,data\prices\7844_T.csv,
7846.T,ok,6012.0,data\prices\7846_T.csv,
7847.T,ok,6024.0,data\prices\7847_T.csv,
7849.T,ok,6124.0,data\prices\7849_T.csv,
7850.T,ok,6139.0,data\prices\7850_T.csv,
7851.T,ok,6222.0,data\prices\7851_T.csv,
7856.T,ok,6183.0,data\prices\7856_T.csv,
7857.T,ok,6493.0,data\prices\7857_T.csv,
7859.T,ok,5327.0,data\prices\7859_T.csv,
7860.T,ok,6273.0,data\prices\7860_T.csv,
7863.T,ok,6322.0,data\prices\7863_T.csv,
7864.T,ok,5498.0,data\prices\7864_T.csv,
7865.T,ok,6535.0,data\prices\7865_T.csv,
7867.T,ok,6273.0,data\prices\7867_T.csv,
7868.T,ok,6273.0,data\prices\7868_T.csv,
7871.T,ok,6469.0,data\prices\7871_T.csv,
7872.T,ok,6535.0,data\prices\7872_T.csv,
7874.T,skipped_exists,,data\prices\7874_T.csv,
7875.T,ok,1992.0,data\prices\7875_T.csv,
7877.T,ok,6535.0,data\prices\7877_T.csv,
7878.T,ok,6525.0,data\prices\7878_T.csv,
7879.T,ok,6273.0,data\prices\7879_T.csv,
7883.T,ok,6526.0,data\prices\7883_T.csv,
7885.T,ok,6273.0,data\prices\7885_T.csv,
7886.T,ok,6534.0,data\prices\7886_T.csv,
7887.T,ok,6470.0,data\prices\7887_T.csv,
7888.T,ok,6530.0,data\prices\7888_T.csv,
7893.T,ok,6272.0,data\prices\7893_T.csv,
7896.T,ok,6272.0,data\prices\7896_T.csv,
7897.T,ok,6276.0,data\prices\7897_T.csv,
7898.T,ok,6276.0,data\prices\7898_T.csv,
7901.T,ok,6533.0,data\prices\7901_T.csv,
7902.T,ok,6535.0,data\prices\7902_T.csv,
7906.T,ok,6273.0,data\prices\7906_T.csv,
7908.T,ok,5179.0,data\prices\7908_T.csv,
7911.T,ok,6535.0,data\prices\7911_T.csv,
7912.T,ok,6535.0,data\prices\7912_T.csv,
7914.T,skipped_exists,,data\prices\7914_T.csv,
7915.T,skipped_exists,,data\prices\7915_T.csv,
7916.T,ok,6273.0,data\prices\7916_T.csv,
7917.T,ok,5760.0,data\prices\7917_T.csv,
7918.T,ok,6532.0,data\prices\7918_T.csv,
7919.T,ok,6272.0,data\prices\7919_T.csv,
7921.T,ok,6273.0,data\prices\7921_T.csv,
7922.T,ok,6535.0,data\prices\7922_T.csv,
7923.T,ok,6535.0,data\prices\7923_T.csv,
7925.T,ok,6273.0,data\prices\7925_T.csv,
7927.T,ok,6535.0,data\prices\7927_T.csv,
7928.T,ok,6535.0,data\prices\7928_T.csv,
7931.T,ok,1760.0,data\prices\7931_T.csv,
7932.T,ok,6535.0,data\prices\7932_T.csv,
7936.T,skipped_exists,,data\prices\7936_T.csv,
7937.T,ok,6276.0,data\prices\7937_T.csv,
7938.T,ok,6535.0,data\prices\7938_T.csv,
7939.T,ok,6533.0,data\prices\7939_T.csv,
7940.T,ok,2197.0,data\prices\7940_T.csv,
7942.T,ok,6270.0,data\prices\7942_T.csv,
7943.T,ok,6276.0,data\prices\7943_T.csv,
7944.T,ok,6273.0,data\prices\7944_T.csv,
7946.T,ok,6465.0,data\prices\7946_T.csv,
7947.T,ok,6273.0,data\prices\7947_T.csv,
7949.T,ok,6273.0,data\prices\7949_T.csv,
7951.T,ok,6535.0,data\prices\7951_T.csv,
7952.T,ok,6276.0,data\prices\7952_T.csv,
7953.T,ok,2763.0,data\prices\7953_T.csv,
7955.T,ok,6276.0,data\prices\7955_T.csv,
7956.T,ok,6273.0,data\prices\7956_T.csv,
7957.T,ok,6470.0,data\prices\7957_T.csv,
7962.T,ok,6222.0,data\prices\7962_T.csv,
7963.T,ok,6535.0,data\prices\7963_T.csv,
7965.T,ok,6470.0,data\prices\7965_T.csv,
7966.T,ok,6276.0,data\prices\7966_T.csv,
7970.T,ok,6276.0,data\prices\7970_T.csv,
7971.T,ok,6276.0,data\prices\7971_T.csv,
7972.T,ok,6276.0,data\prices\7972_T.csv,
7974.T,ok,6273.0,data\prices\7974_T.csv,
7975.T,ok,6470.0,data\prices\7975_T.csv,
7976.T,ok,6276.0,data\prices\7976_T.csv,
7979.T,ok,5038.0,data\prices\7979_T.csv,
7980.T,ok,6535.0,data\prices\7980_T.csv,
7981.T,ok,6276.0,data\prices\7981_T.csv,
7983.T,ok,6468.0,data\prices\7983_T.csv,
7984.T,skipped_exists,,data\prices\7984_T.csv,
7985.T,ok,6273.0,data\prices\7985_T.csv,
7986.T,ok,6535.0,data\prices\7986_T.csv,
7987.T,ok,6276.0,data\prices\7987_T.csv,
7988.T,ok,6276.0,data\prices\7988_T.csv,
7989.T,ok,6276.0,data\prices\7989_T.csv,
7990.T,ok,6276.0,data\prices\7990_T.csv,
7991.T,ok,6276.0,data\prices\7991_T.csv,
7992.T,ok,6273.0,data\prices\7992_T.csv,
7994.T,ok,6276.0,data\prices\7994_T.csv,
7995.T,ok,6276.0,data\prices\7995_T.csv,
7997.T,ok,6467.0,data\prices\7997_T.csv,
7999.T,ok,6276.0,data\prices\7999_T.csv,
8001.T,ok,6535.0,data\prices\8001_T.csv,
8002.T,ok,6535.0,data\prices\8002_T.csv,
8005.T,ok,6276.0,data\prices\8005_T.csv,
8006.T,ok,6276.0,data\prices\8006_T.csv,
8007.T,ok,6276.0,data\prices\8007_T.csv,
8008.T,skipped_exists,,data\prices\8008_T.csv,
8011.T,ok,6276.0,data\prices\8011_T.csv,
8012.T,ok,6276.0,data\prices\8012_T.csv,
8013.T,ok,6276.0,data\prices\8013_T.csv,
8014.T,ok,6276.0,data\prices\8014_T.csv,
8015.T,ok,6535.0,data\prices\8015_T.csv,
8016.T,ok,6276.0,data\prices\8016_T.csv,
8018.T,ok,6276.0,data\prices\8018_T.csv,
8020.T,skipped_exists,,data\prices\8020_T.csv,
8022.T,ok,6276.0,data\prices\8022_T.csv,
8023.T,ok,6273.0,data\prices\8023_T.csv,
8025.T,ok,6276.0,data\prices\8025_T.csv,
8029.T,ok,6276.0,data\prices\8029_T.csv,
8030.T,ok,6276.0,data\prices\8030_T.csv,
8031.T,ok,6535.0,data\prices\8031_T.csv,
8032.T,ok,6276.0,data\prices\8032_T.csv,
8035.T,skipped_exists,,data\prices\8035_T.csv,
8037.T,ok,6276.0,data\prices\8037_T.csv,
8039.T,ok,6273.0,data\prices\8039_T.csv,
8040.T,ok,6273.0,data\prices\8040_T.csv,
8041.T,ok,6470.0,data\prices\8041_T.csv,
8043.T,ok,6276.0,data\prices\8043_T.csv,
8045.T,ok,6529.0,data\prices\8045_T.csv,
8046.T,ok,6276.0,data\prices\8046_T.csv,
8050.T,ok,6276.0,data\prices\8050_T.csv,
8051.T,ok,6276.0,data\prices\8051_T.csv,
8052.T,ok,6273.0,data\prices\8052_T.csv,
8053.T,ok,6535.0,data\prices\8053_T.csv,
8056.T,ok,6276.0,data\prices\8056_T.csv,
8057.T,ok,6276.0,data\prices\8057_T.csv,
8058.T,ok,6535.0,data\prices\8058_T.csv,
8059.T,ok,6276.0,data\prices\8059_T.csv,
8060.T,ok,6273.0,data\prices\8060_T.csv,
8061.T,ok,6276.0,data\prices\8061_T.csv,
8065.T,ok,6276.0,data\prices\8065_T.csv,
8066.T,ok,6272.0,data\prices\8066_T.csv,
8070.T,ok,6276.0,data\prices\8070_T.csv,
8074.T,ok,6276.0,data\prices\8074_T.csv,
8075.T,ok,6276.0,data\prices\8075_T.csv,
8076.T,ok,786.0,data\prices\8076_T.csv,
8077.T,ok,6469.0,data\prices\8077_T.csv,
8078.T,ok,6276.0,data\prices\8078_T.csv,
8079.T,ok,6273.0,data\prices\8079_T.csv,
8081.T,ok,6276.0,data\prices\8081_T.csv,
8084.T,ok,6276.0,data\prices\8084_T.csv,
8085.T,ok,6273.0,data\prices\8085_T.csv,
8086.T,skipped_exists,,data\prices\8086_T.csv,
8088.T,ok,6276.0,data\prices\8088_T.csv,
8089.T,ok,6276.0,data\prices\8089_T.csv,
8091.T,ok,6276.0,data\prices\8091_T.csv,
8093.T,ok,6276.0,data\prices\8093_T.csv,
8095.T,ok,6276.0,data\prices\8095_T.csv,
8097.T,ok,6276.0,data\prices\8097_T.csv,
8098.T,ok,6276.0,data\prices\8098_T.csv,
8101.T,ok,6276.0,data\prices\8101_T.csv,
8103.T,ok,6276.0,data\prices\8103_T.csv,
8104.T,ok,1955.0,data\prices\8104_T.csv,
8105.T,ok,6273.0,data\prices\8105_T.csv,
8107.T,ok,6470.0,data\prices\8107_T.csv,
8111.T,ok,6276.0,data\prices\8111_T.csv,
8113.T,skipped_exists,,data\prices\8113_T.csv,
8115.T,ok,6470.0,data\prices\8115_T.csv,
8117.T,ok,6470.0,data\prices\8117_T.csv,
8118.T,ok,6470.0,data\prices\8118_T.csv,
8119.T,ok,6535.0,data\prices\8119_T.csv,
8123.T,ok,6534.0,data\prices\8123_T.csv,
8125.T,ok,6470.0,data\prices\8125_T.csv,
8127.T,ok,4918.0,data\prices\8127_T.csv,
8129.T,ok,5769.0,data\prices\8129_T.csv,
8130.T,ok,6276.0,data\prices\8130_T.csv,
8131.T,ok,6273.0,data\prices\8131_T.csv,
8132.T,ok,6276.0,data\prices\8132_T.csv,
8133.T,ok,6276.0,data\prices\8133_T.csv,
8135.T,ok,6470.0,data\prices\8135_T.csv,
8136.T,skipped_exists,,data\prices\8136_T.csv,
8137.T,ok,5671.0,data\prices\8137_T.csv,
8138.T,ok,6469.0,data\prices\8138_T.csv,
8139.T,ok,6272.0,data\prices\8139_T.csv,
8141.T,ok,6276.0,data\prices\8141_T.csv,
8142.T,ok,6535.0,data\prices\8142_T.csv,
8143.T,ok,6276.0,data\prices\8143_T.csv,
8144.T,ok,6470.0,data\prices\8144_T.csv,
8147.T,ok,6535.0,data\prices\8147_T.csv,
8150.T,ok,6276.0,data\prices\8150_T.csv,
8151.T,ok,6276.0,data\prices\8151_T.csv,
8152.T,ok,6272.0,data\prices\8152_T.csv,
8153.T,ok,6276.0,data\prices\8153_T.csv,
8154.T,ok,6276.0,data\prices\8154_T.csv,
8157.T,ok,6276.0,data\prices\8157_T.csv,
8158.T,ok,6276.0,data\prices\8158_T.csv,
8159.T,ok,5448.0,data\prices\8159_T.csv,
8160.T,ok,6273.0,data\prices\8160_T.csv,
8163.T,ok,6470.0,data\prices\8163_T.csv,
8165.T,ok,6276.0,data\prices\8165_T.csv,
8166.T,ok,6276.0,data\prices\8166_T.csv,
8167.T,ok,6267.0,data\prices\8167_T.csv,
8173.T,ok,6273.0,data\prices\8173_T.csv,
8174.T,ok,6276.0,data\prices\8174_T.csv,
8179.T,ok,6276.0,data\prices\8179_T.csv,
8181.T,ok,6276.0,data\prices\8181_T.csv,
8185.T,ok,6276.0,data\prices\8185_T.csv,
8194.T,ok,6276.0,data\prices\8194_T.csv,
8198.T,ok,5342.0,data\prices\8198_T.csv,
8200.T,ok,6273.0,data\prices\8200_T.csv,
8202.T,ok,6273.0,data\prices\8202_T.csv,
8203.T,ok,6276.0,data\prices\8203_T.csv,
8207.T,ok,6273.0,data\prices\8207_T.csv,
8209.T,ok,6469.0,data\prices\8209_T.csv,
8214.T,ok,6276.0,data\prices\8214_T.csv,
8217.T,ok,6229.0,data\prices\8217_T.csv,
8218.T,ok,6276.0,data\prices\8218_T.csv,
8219.T,ok,6273.0,data\prices\8219_T.csv,
8225.T,ok,6535.0,data\prices\8225_T.csv,
8226.T,ok,6273.0,data\prices\8226_T.csv,
8227.T,ok,6276.0,data\prices\8227_T.csv,
8228.T,error,,,No price data from stooq: 8228.T
8230.T,ok,5038.0,data\prices\8230_T.csv,
8233.T,ok,6535.0,data\prices\8233_T.csv,
8237.T,ok,6273.0,data\prices\8237_T.csv,
8242.T,ok,6276.0,data\prices\8242_T.csv,
8244.T,ok,6470.0,data\prices\8244_T.csv,
8247.T,ok,6262.0,data\prices\8247_T.csv,
8252.T,ok,6535.0,data\prices\8252_T.csv,
8253.T,ok,6535.0,data\prices\8253_T.csv,
8254.T,ok,6272.0,data\prices\8254_T.csv,
8255.T,ok,6270.0,data\prices\8255_T.csv,
8260.T,ok,6276.0,data\prices\8260_T.csv,
8267.T,ok,6535.0,data\prices\8267_T.csv,
8273.T,ok,6276.0,data\prices\8273_T.csv,
8275.T,ok,5275.0,data\prices\8275_T.csv,
8276.T,ok,6276.0,data\prices\8276_T.csv,
8278.T,ok,6273.0,data\prices\8278_T.csv,
8281.T,ok,6276.0,data\prices\8281_T.csv,
8282.T,ok,5038.0,data\prices\8282_T.csv,
8283.T,ok,3927.0,data\prices\8283_T.csv,
8285.T,ok,2969.0,data\prices\8285_T.csv,
8289.T,ok,6276.0,data\prices\8289_T.csv,
8291.T,ok,6276.0,data\prices\8291_T.csv,
8301.T,ok,6535.0,data\prices\8301_T.csv,
8304.T,ok,4745.0,data\prices\8304_T.csv,
8306.T,skipped_exists,,data\prices\8306_T.csv,
8308.T,skipped_exists,,data\prices\8308_T.csv,
8309.T,skipped_exists,,data\prices\8309_T.csv,
8316.T,skipped_exists,,data\prices\8316_T.csv,
8331.T,skipped_exists,,data\prices\8331_T.csv,
8334.T,ok,6276.0,data\prices\8334_T.csv,
8336.T,ok,6276.0,data\prices\8336_T.csv,
8337.T,ok,6276.0,data\prices\8337_T.csv,
8338.T,skipped_exists,,data\prices\8338_T.csv,
8341.T,skipped_exists,,data\prices\8341_T.csv,
8343.T,ok,6276.0,data\prices\8343_T.csv,
8344.T,ok,6276.0,data\prices\8344_T.csv,
8345.T,ok,6276.0,data\prices\8345_T.csv,
8346.T,skipped_exists,,data\prices\8346_T.csv,
8349.T,ok,6273.0,data\prices\8349_T.csv,
8354.T,ok,6276.0,data\prices\8354_T.csv,
8358.T,ok,6276.0,data\prices\8358_T.csv,
8359.T,ok,6276.0,data\prices\8359_T.csv,
8360.T,ok,6276.0,data\prices\8360_T.csv,
8361.T,skipped_exists,,data\prices\8361_T.csv,
8362.T,ok,6276.0,data\prices\8362_T.csv,
8364.T,ok,6276.0,data\prices\8364_T.csv,
8365.T,skipped_exists,,data\prices\8365_T.csv,
8366.T,ok,6276.0,data\prices\8366_T.csv,
8367.T,ok,6269.0,data\prices\8367_T.csv,
8368.T,ok,6276.0,data\prices\8368_T.csv,
8370.T,ok,3037.0,data\prices\8370_T.csv,
8377.T,skipped_exists,,data\prices\8377_T.csv,
8381.T,ok,6276.0,data\prices\8381_T.csv,
8383.T,ok,6273.0,data\prices\8383_T.csv,
8386.T,ok,6276.0,data\prices\8386_T.csv,
8387.T,ok,6276.0,data\prices\8387_T.csv,
8388.T,ok,6276.0,data\prices\8388_T.csv,
8392.T,ok,6276.0,data\prices\8392_T.csv,
8393.T,ok,6276.0,data\prices\8393_T.csv,
8395.T,ok,6276.0,data\prices\8395_T.csv,
8399.T,ok,6276.0,data\prices\8399_T.csv,
8410.T,ok,3945.0,data\prices\8410_T.csv,
8411.T,ok,5704.0,data\prices\8411_T.csv,
8416.T,ok,4929.0,data\prices\8416_T.csv,
8418.T,ok,6276.0,data\prices\8418_T.csv,
8421.T,ok,5038.0,data\prices\8421_T.csv,
8424.T,ok,5250.0,data\prices\8424_T.csv,
