condition_name,final_capital,total_return_pct,win_rate_pct,avg_roundtrip_return_pct,num_roundtrips,max_drawdown_pct,promising_score_min,trend_r2_min,sector_per_score_min,entry_limit_pct,entry_mode,take_profit_pct,stop_loss_pct,run_dir
return_refined_0003,3006440.0,0.2146666666666741,45.94594594594595,0.4678990245910564,37,-10.520687569126608,0.66,0.5,0.45,1.25,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0003
return_refined_0039,3006440.0,0.2146666666666741,45.94594594594595,0.4678990245910564,37,-10.520687569126608,0.66,0.5,0.5,1.25,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0039
return_refined_0111,3006440.0,0.2146666666666741,45.94594594594595,0.4678990245910564,37,-10.520687569126608,0.66,0.55,0.45,1.25,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0111
return_refined_0075,2992895.0,-0.23683333333333056,45.94594594594595,0.4678990245910564,37,-10.567185746131836,0.66,0.5,0.55,1.25,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0075
return_refined_0098,2989207.4999999995,-0.3597500000000142,52.94117647058824,0.8110799765314937,34,-9.041451445171166,0.66,0.5,0.55,1.75,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0098
return_refined_0026,2981942.2499999995,-0.6019250000000143,51.515151515151516,0.5923416155104215,33,-9.062027668628936,0.66,0.5,0.45,1.75,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0026
return_refined_0062,2981942.2499999995,-0.6019250000000143,51.515151515151516,0.5923416155104215,33,-9.062027668628936,0.66,0.5,0.5,1.75,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0062
return_refined_0134,2981942.2499999995,-0.6019250000000143,51.515151515151516,0.5923416155104215,33,-9.062027668628936,0.66,0.55,0.45,1.75,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0134
return_refined_0099,2977667.9999999995,-0.7444000000000117,43.333333333333336,0.34135080771234516,30,-8.584738064743181,0.66,0.5,0.55,1.75,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0099
return_refined_0100,2972467.9999999995,-0.9177333333333482,43.333333333333336,0.29112905937738925,30,-8.598838528777852,0.66,0.5,0.55,1.75,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0100
return_refined_0029,2949551.9999999995,-1.6816000000000164,48.275862068965516,0.9338475696380876,29,-11.498729399172126,0.66,0.5,0.45,1.75,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0029
return_refined_0065,2949551.9999999995,-1.6816000000000164,48.275862068965516,0.9338475696380876,29,-11.498729399172126,0.66,0.5,0.5,1.75,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0065
return_refined_0137,2949551.9999999995,-1.6816000000000164,48.275862068965516,0.9338475696380876,29,-11.498729399172126,0.66,0.55,0.45,1.75,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0137
return_refined_0000,2948083.75,-1.7305416666666629,48.717948717948715,0.4416007155981457,39,-10.649134460148046,0.66,0.5,0.45,1.25,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0000
return_refined_0036,2948083.75,-1.7305416666666629,48.717948717948715,0.4416007155981457,39,-10.649134460148046,0.66,0.5,0.5,1.25,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0036
return_refined_0108,2948083.75,-1.7305416666666629,48.717948717948715,0.4416007155981457,39,-10.649134460148046,0.66,0.55,0.45,1.25,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0108
return_refined_0072,2937623.75,-2.0792083333333378,48.717948717948715,0.4416007155981457,39,-10.683923013229201,0.66,0.5,0.55,1.25,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0072
return_refined_0101,2901467.9999999995,-3.2844000000000206,43.333333333333336,-0.019304000761840592,30,-10.070774536833705,0.66,0.5,0.55,1.75,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization_refined\run_0101
