condition_name,final_capital,total_return_pct,win_rate_pct,avg_roundtrip_return_pct,num_roundtrips,max_drawdown_pct,promising_score_min,trend_r2_min,sector_per_score_min,entry_limit_pct,entry_mode,take_profit_pct,stop_loss_pct,run_dir
return_opt_0057,3004957.5,0.16525000000000567,50.0,0.16636243179283117,16,-9.668256324020541,0.68,0.55,0.45,2.5,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0057
return_opt_0072,3003251.0,0.1083666666666705,50.0,1.825254082616759,36,-10.013921853064467,0.68,0.55,0.55,1.0,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0072
return_opt_0040,3003216.0,0.10719999999999619,42.10526315789473,1.3672946633136973,19,-8.34315335471939,0.68,0.55,0.45,2.0,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0040
return_opt_0106,2984486.0,-0.5171333333333306,42.10526315789473,1.18809684076538,19,-9.34351355521883,0.68,0.55,0.55,2.0,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0106
return_opt_0042,2982116.0,-0.5961333333333374,42.10526315789473,1.18809684076538,19,-9.350520964196729,0.68,0.55,0.45,2.0,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0042
return_opt_0107,2976886.0,-0.7704666666666693,42.10526315789473,1.0051025044400894,19,-9.58383188847206,0.68,0.55,0.55,2.0,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0107
return_opt_0004,2976632.0,-0.7789333333333315,54.285714285714285,2.0178901493815715,35,-12.435221265669838,0.68,0.55,0.45,1.0,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0004
return_opt_0043,2974516.0,-0.849466666666665,42.10526315789473,1.0051025044400894,19,-9.59101953038225,0.68,0.55,0.45,2.0,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0043
return_opt_0126,2972647.5,-0.9117500000000001,52.94117647058824,0.7172167921125793,17,-11.896727961018216,0.68,0.55,0.55,2.5,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0126
return_opt_0125,2971847.5,-0.9384166666666638,52.94117647058824,0.6711675971820197,17,-11.921470445875038,0.68,0.55,0.55,2.5,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0125
return_opt_0062,2968560.0,-1.0480000000000045,52.94117647058824,0.7172167921125793,17,-11.911786678970993,0.68,0.55,0.45,2.5,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0062
return_opt_0061,2967760.0,-1.0746666666666682,52.94117647058824,0.6711675971820197,17,-11.936560482531755,0.68,0.55,0.45,2.5,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0061
return_opt_0127,2965047.5,-1.1650833333333388,52.94117647058824,0.5136913839068901,17,-12.131781567158061,0.68,0.55,0.55,2.5,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0127
return_opt_0063,2960960.0,-1.3013333333333321,52.94117647058824,0.5136913839068901,17,-12.147137812798302,0.68,0.55,0.45,2.5,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0063
return_opt_0119,2958217.5,-1.3927499999999982,57.89473684210527,0.6463499352377365,19,-13.595225770635944,0.68,0.55,0.55,2.5,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0119
return_opt_0120,2956050.0,-1.4650000000000052,50.0,0.0740887186608572,16,-9.722829654461018,0.68,0.55,0.55,2.5,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0120
return_opt_0055,2955930.0,-1.468999999999998,57.89473684210527,0.6463499352377365,19,-13.60456430756527,0.68,0.55,0.45,2.5,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0055
return_opt_0056,2953762.5,-1.5412500000000051,50.0,0.0740887186608572,16,-9.72984524733299,0.68,0.55,0.45,2.5,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0056
return_opt_0008,2947447.0,-1.7517666666666654,45.714285714285715,1.1571951163807896,35,-11.611272150337227,0.68,0.55,0.45,1.0,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0008
return_opt_0115,2937917.5,-2.069416666666668,57.89473684210527,0.18192384084555147,19,-13.67854959354503,0.68,0.55,0.55,2.5,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0115
return_opt_0051,2936230.0,-2.12566666666667,57.89473684210527,0.18192384084555147,19,-13.685522147417862,0.68,0.55,0.45,2.5,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0051
return_opt_0123,2935245.0,-2.1584999999999965,50.0,-0.41144056581387445,16,-11.916472017045121,0.68,0.55,0.55,2.5,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0123
return_opt_0059,2932957.5,-2.2347499999999965,50.0,-0.41144056581387445,16,-11.925016024561064,0.68,0.55,0.45,2.5,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0059
return_opt_0132,2896692.0,-3.443600000000002,43.24324324324324,0.5632074785691975,37,-11.989359327906723,0.68,0.55,0.65,1.0,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0132
return_opt_0068,2886879.0,-3.7707000000000046,47.5,1.3267341178253296,40,-12.882400976978769,0.68,0.55,0.55,1.0,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0068
return_opt_0064,2843287.0,-5.223766666666663,46.51162790697674,0.5632053292455285,43,-11.124197019195082,0.68,0.55,0.55,1.0,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0064
return_opt_0096,2805314.0,-6.4895333333333305,40.74074074074074,-0.3474042578808606,27,-16.517388657541865,0.68,0.55,0.55,2.0,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0096
return_opt_0032,2803544.0,-6.548533333333328,40.74074074074074,-0.3474042578808606,27,-16.52626567365757,0.68,0.55,0.45,2.0,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0032
return_opt_0097,2800114.0,-6.662866666666667,40.74074074074074,-0.403069431008113,27,-16.543495216100702,0.68,0.55,0.55,2.0,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0097
return_opt_0033,2798344.0,-6.721866666666665,40.74074074074074,-0.403069431008113,27,-16.552400323092343,0.68,0.55,0.45,2.0,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0033
return_opt_0098,2790714.0,-6.976199999999999,40.74074074074074,-0.6183758552189276,27,-16.82921002287542,0.68,0.55,0.55,2.0,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0098
return_opt_0034,2788944.0,-7.035199999999997,40.74074074074074,-0.6183758552189276,27,-16.83826892571796,0.68,0.55,0.45,2.0,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0034
return_opt_0128,2780585.0,-7.3138333333333305,48.64864864864865,0.9211654374069104,37,-14.148943839211592,0.68,0.55,0.65,1.0,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0128
return_opt_0099,2776514.0,-7.449533333333336,40.74074074074074,-0.5326287262950008,27,-17.488785693834096,0.68,0.55,0.55,2.0,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0099
return_opt_0035,2774744.0,-7.508533333333334,40.74074074074074,-0.5326287262950008,27,-17.498199636034528,0.68,0.55,0.45,2.0,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0035
return_opt_0000,2752799.0,-8.24003333333333,46.34146341463415,0.6886636355342685,41,-14.26737067767676,0.68,0.55,0.45,1.0,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0000
