step,cum_log_rl,cum_log_bnh,action
733,1.2772068089008148,0.31098384,2
734,1.2772068089008148,0.2844384,2
735,1.2772068089008148,0.25688687,0
736,1.2772068089008148,0.1748906,0
737,1.2772068089008148,0.23145336,2
738,1.2772068089008148,0.20802613,2
739,1.3440731640815553,0.2758925,1
740,1.3430731640815554,0.25065988,2
741,1.3430731640815554,0.2622338,2
742,1.3430731640815554,0.27006152,2
743,1.3430731640815554,0.25857848,2
744,1.3430731640815554,0.27200902,2
745,1.3534038729429065,0.28333974,1
746,1.3398472109272896,0.26978308,1
747,1.3387323179211288,0.26866817,1
748,1.356969936650601,0.2869058,1
749,1.3607961855757802,0.29073206,1
750,1.3807805892009108,0.31071645,1
751,1.3842505164373486,0.31418636,1
752,1.3895654332753091,0.31950128,1
753,1.4016836331154972,0.33161947,1
754,1.4006836331154973,0.3410018,2
755,1.3989052032068194,0.34022337,1
756,1.4058900717593552,0.34720823,1
757,1.4171693008340718,0.35848746,0
758,1.4230150571040632,0.3643332,0
759,1.4368569692544462,0.37817514,1
760,1.4358569692544463,0.37667444,2
761,1.4358569692544463,0.3676223,2
762,1.4338461433969263,0.36661145,1
763,1.4267413032673124,0.3595066,1
764,1.426995857213746,0.35976115,1
765,1.4221470975923642,0.3549124,1
766,1.4134111186164722,0.34617642,1
767,1.417274610665749,0.3500399,1
768,1.428013728526543,0.36077902,1
769,1.434098895234178,0.36686417,1
770,1.4335932267155789,0.36635852,1
771,1.4516387955542944,0.3844041,1
772,1.4414028479975007,0.37416816,1
773,1.4404028479975008,0.3589971,2
774,1.4404028479975008,0.3592519,2
775,1.4470151602100874,0.3668642,1
776,1.4460151602100875,0.36154163,2
777,1.4493261355269995,0.3658526,1
778,1.4591461339328733,0.37567258,1
779,1.4613987268708941,0.37792516,1
780,1.4671321749516126,0.38365862,1
781,1.4603981674477753,0.3769246,1
782,1.4513483988881406,0.36787483,1
783,1.464892573730677,0.381419,1
784,1.4708537995644209,0.38738024,1
785,1.478747351636767,0.3952738,1
786,1.4777473516367672,0.38638923,2
787,1.4747622210379987,0.3844041,1
788,1.4727731418643444,0.38241503,1
789,1.4717731418643445,0.3928138,2
790,1.4751968565728815,0.3972375,1
791,1.4914929415431173,0.4135336,1
792,1.5065776356827767,0.42861828,1
793,1.5146249723952563,0.43666562,1
794,1.5136249723952564,0.4238541,2
795,1.5136249723952564,0.41858718,2
796,1.5136249723952564,0.4181069,2
797,1.5136249723952564,0.42074516,2
798,1.5136249723952564,0.39699224,2
799,1.5136249723952564,0.41880175,2
800,1.5153088827036623,0.42148566,1
801,1.511402627581388,0.4175794,1
802,1.5089534468833659,0.41513023,1
803,1.50649825286831,0.41267502,1
804,1.5114026278142187,0.4175794,1
805,1.5109132712940987,0.41709006,1
806,1.5172563030618544,0.4234331,1
807,1.5162563030618545,0.4217293,2
808,1.5130614479325084,0.41953444,1
809,1.549734222634819,0.45620722,1
810,1.5644523947752385,0.4709254,1
811,1.5544301689855127,0.46090317,1
812,1.544779629378703,0.45125264,1
813,1.5355126037515072,0.4419856,1
814,1.534796185781837,0.4412692,1
815,1.5466699898146397,0.453143,1
816,1.5402756519519096,0.44674867,1
817,1.5273629901834136,0.433836,1
818,1.533122545564205,0.43959558,1
819,1.539324855422259,0.4457979,1
820,1.5450161206439441,0.45148915,1
821,1.5635243221089548,0.46999735,1
822,1.5851095463052696,0.49158257,1
823,1.5984235196277803,0.5048965,1
824,1.5839730533674663,0.49044606,1
825,1.6002152333870834,0.50668824,1
826,1.6082384544328159,0.51471144,1
827,1.607238454432816,0.510485,2
828,1.607238454432816,0.49521065,2
829,1.601018880346448,0.48999107,1
830,1.6000188803464481,0.48885277,2
831,1.603564342664213,0.49339822,1
832,1.602564342664213,0.4847441,2
833,1.602564342664213,0.48771316,2
834,1.602564342664213,0.49475783,2
835,1.602564342664213,0.4929446,2
836,1.602564342664213,0.4792395,2
837,1.602564342664213,0.48245418,2
838,1.602564342664213,0.47301036,2
839,1.602564342664213,0.4890805,2
840,1.602564342664213,0.49905112,2
841,1.602564342664213,0.5138231,2
842,1.602564342664213,0.5091466,2
843,1.6102320268243862,0.5178143,1
844,1.6223293920472575,0.52991164,1
845,1.6306028985843373,0.5381851,1
846,1.6342821582645488,0.5418644,1
847,1.631686439780177,0.5392687,1
848,1.6439565327443493,0.55153877,1
849,1.6429565327443494,0.5440224,2
850,1.6531034860737934,0.55516934,1
851,1.656508469160305,0.5585743,1
852,1.6588426876325473,0.56090856,1
853,1.6505421187240943,0.552608,1
854,1.648402622805567,0.5504685,1
855,1.6471167246556222,0.5491826,1
856,1.6461167246556223,0.54099995,2
857,1.6461167246556223,0.5498257,2
858,1.6461167246556223,0.5676682,2
859,1.692803525016302,0.615355,1
860,1.691598463570358,0.6141499,1
861,1.6905984635703581,0.61012256,2
862,1.6905984635703581,0.6273264,2
863,1.6905984635703581,0.615957,2
864,1.6905984635703581,0.59056205,2
865,1.6905984635703581,0.60850704,2
866,1.6905984635703581,0.6209595,2
867,1.6905984635703581,0.6066865,2
868,1.6905984635703581,0.6389602,2
869,1.6905984635703581,0.6415055,2
870,1.6905984635703581,0.641701,2
871,1.6905984635703581,0.6281194,2
872,1.6905984635703581,0.6666081,2
873,1.6905984635703581,0.6601034,2
874,1.6905984635703581,0.6830624,2
875,1.6905984635703581,0.6815606,2
876,1.6905984635703581,0.70311874,2
877,1.6905984635703581,0.68736744,2
878,1.6905984635703581,0.660679,2
879,1.6905984635703581,0.6719333,2
880,1.6905984635703581,0.66240394,2
881,1.6905984635703581,0.67477447,2
882,1.6905984635703581,0.67288125,2
883,1.6905984635703581,0.6772303,2
884,1.6905984635703581,0.6817484,2
885,1.6905984635703581,0.66374356,2
886,1.6905984635703581,0.6635523,2
887,1.6905984635703581,0.6320751,2
888,1.6905984635703581,0.6277229,2
889,1.6905984635703581,0.6518158,2
890,1.6905984635703581,0.6297035,2
891,1.6905984635703581,0.6287137,2
892,1.6905984635703581,0.6471601,2
893,1.6905984635703581,0.65875894,2
894,1.6905984635703581,0.66048723,2
895,1.6905984635703581,0.6424827,2
896,1.6905984635703581,0.641701,2
897,1.6905984635703581,0.65355617,2
898,1.7117621527068634,0.67571986,1
899,1.7016965468429346,0.66565424,1
900,1.7030317878598664,0.6669895,1
901,1.7049361875761617,0.66889393,1
902,1.7034129580498059,0.6673707,1
903,1.6951856087908466,0.6591433,1
904,1.7091131448760946,0.67307085,1
905,1.6955697812155206,0.6595275,0
906,1.6808664785713274,0.6448242,0
907,1.6828135197066088,0.64677125,0
908,1.6730401814930458,0.63699794,0
909,1.6822298049010653,0.64618754,0
910,1.6992120734431166,0.6631698,1
911,1.6999771844494473,0.6639349,1
912,1.6988292982933428,0.662787,1
913,1.6999771844494473,0.6639349,0
914,1.7060770888711643,0.67003477,0
915,1.7018874048154187,0.6658451,0
916,1.7003595206552502,0.6643172,0
917,1.7299257453197,0.6938834,1
918,1.7415484200829026,0.7055061,1
919,1.7310385053643342,0.6949962,1
920,1.715157741833603,0.6791154,1
921,1.7308531311937925,0.6948108,1
922,1.7618831807413455,0.72584087,1
923,1.777044445429122,0.74100214,1
924,1.7724312363789734,0.7363889,1
925,1.7694033597727623,0.73336107,1
926,1.7627814117950704,0.7267391,1
927,1.7515859179330375,0.7155436,1
928,1.7466710087974873,0.71062875,1
929,1.7642169044484701,0.7281746,1
930,1.7676179638729748,0.73157567,1
931,1.7499502959327158,0.713908,1
932,1.7564767875374612,0.7204345,1
933,1.757560406964397,0.7215181,1
934,1.7582821681063008,0.72223985,1
935,1.7573798852755074,0.72133756,1
936,1.74575818188175,0.70971584,1
937,1.7833970323918704,0.7473547,1
938,1.7759817442639116,0.7399394,1
939,1.7690465338310544,0.73300415,1
940,1.7752726501567606,0.7392303,1
941,1.8126910938663725,0.7766487,1
942,1.83532337236836,0.799281,1
943,1.8358242489412744,0.79978186,1
944,1.8348242489412745,0.78786,2
945,1.8348242489412745,0.78600013,2
946,1.8348242489412745,0.77920777,2
947,1.8348242489412745,0.79106426,2
948,1.8348242489412745,0.7964379,2
949,1.8348242489412745,0.78583086,2
950,1.8348242489412745,0.79358673,2
951,1.8348242489412745,0.8161715,2
952,1.8348242489412745,0.8194502,2
953,1.8348242489412745,0.8197775,2
954,1.8348242489412745,0.8061046,2
955,1.8348242489412745,0.77511,2
956,1.8348242489412745,0.7390528,2
957,1.8348242489412745,0.7576792,2
958,1.8348242489412745,0.76444596,2
959,1.8348242489412745,0.7106285,2
960,1.8617162946179828,0.73852056,1
