step,cum_log_rl,cum_log_bnh,action
1469,6.662459574605283,0.82618076,2
1470,6.662459574605283,0.8296503,2
1471,6.662459574605283,0.827669,2
1472,6.675735044422503,0.8419445,1
1473,6.688845345879849,0.8550548,1
1474,6.693657626061644,0.8598671,1
1475,6.700356125961002,0.8665656,1
1476,6.6993561259610015,0.8684712,2
1477,6.707358899052198,0.87747395,1
1478,6.706358899052198,0.8665655,2
1479,6.708216146652529,0.8694228,1
1480,6.707216146652529,0.8632218,2
1481,6.707216146652529,0.85505474,2
1482,6.707216146652529,0.8540893,2
1483,6.707216146652529,0.85118794,2
1484,6.718249976118037,0.86322176,1
1485,6.717249976118037,0.8646562,2
1486,6.717249976118037,0.86322176,2
1487,6.717249976118037,0.8613061,2
1488,6.722462663703539,0.8675188,1
1489,6.7238908372092405,0.86894697,1
1490,6.727215585924626,0.8722717,1
1491,6.730056381246016,0.87511253,1
1492,6.729056381246016,0.87179744,2
1493,6.729056381246016,0.8565008,2
1494,6.737644086381361,0.8660885,1
1495,6.736644086381361,0.8627431,2
1496,6.739466493600919,0.86656547,1
1497,6.738466493600919,0.8637003,2
1498,6.738466493600919,0.84779215,2
1499,6.738466493600919,0.8394977,2
1500,6.738466493600919,0.81016433,2
1501,6.738466493600919,0.7647489,2
1502,6.738466493600919,0.72379476,2
1503,6.7662028278949995,0.7525311,1
1504,6.765202827894999,0.7626349,2
1505,6.794429026851369,0.79286104,1
1506,6.793429026851369,0.77994436,2
1507,6.793429026851369,0.7444813,2
1508,6.793429026851369,0.73853695,2
1509,6.793429026851369,0.74286366,2
1510,6.793429026851369,0.7210408,2
1511,6.793429026851369,0.72434455,2
1512,6.793429026851369,0.69929457,2
1513,6.863674212882233,0.77053976,1
1514,6.862674212882233,0.74878246,2
1515,6.862674212882233,0.7466342,2
1516,6.862674212882233,0.73091996,2
1517,6.862674212882233,0.732557,2
1518,6.871980782629859,0.7428636,1
1519,6.884316637212348,0.75519943,1
1520,6.8833166372123475,0.7390788,2
1521,6.8833166372123475,0.7105054,2
1522,6.896705319533061,0.7248941,1
1523,6.895705319533061,0.7210407,2
1524,6.895705319533061,0.67821705,2
1525,6.91747254667611,0.7009843,1
1526,6.939732627699088,0.72324437,1
1527,6.938732627699087,0.72269386,2
1528,6.953575693154643,0.73853695,1
1529,6.95952007788227,0.7444813,1
1530,6.972368190614442,0.75732946,1
1531,6.971368190614442,0.74609643,2
1532,6.98531773401604,0.761046,1
1533,6.98431773401604,0.7535993,2
1534,6.98431773401604,0.7331022,2
1535,6.9919992241020585,0.7417837,1
1536,7.003814791602948,0.7535992,1
1537,7.0028147916029475,0.7471715,2
1538,7.0028147916029475,0.74985486,2
1539,7.0198714916090745,0.76791155,1
1540,7.018871491609074,0.76263475,2
1541,7.038814451543547,0.78357774,1
1542,7.043466813860394,0.7882301,1
1543,7.042466813860393,0.77994436,2
1544,7.048720574797994,0.7871981,1
1545,7.049752603727325,0.7882302,1
1546,7.057970243948444,0.7964478,1
1547,7.056970243948443,0.77577525,2
1548,7.068425147633,0.7882302,1
1549,7.078176429334028,0.79798144,1
1550,7.085807918409748,0.8056129,1
1551,7.10488479661469,0.8246898,1
1552,7.106375648129663,0.82618064,1
1553,7.10835973285318,0.8281647,1
1554,7.10835973285318,0.8281647,1
1555,7.10735973285318,0.82220036,2
1556,7.10735973285318,0.8116767,2
1557,7.120366893293267,0.82568383,1
1558,7.120863673094591,0.82618064,1
1559,7.130745190013131,0.83606213,1
1560,7.12974519001313,0.83606213,2
1561,7.12974519001313,0.8394976,2
1562,7.12974519001313,0.83557016,2
1563,7.12974519001313,0.8399874,2
1564,7.12974519001313,0.837045,2
1565,7.12974519001313,0.83063936,2
1566,7.140050253976066,0.84194446,1
1567,7.139050253976066,0.84047717,2
1568,7.139050253976066,0.84047717,2
1569,7.139050253976066,0.8192049,2
1570,7.14701008843996,0.82816476,1
1571,7.14601008843996,0.818705,2
1572,7.14601008843996,0.8086496,2
1573,7.14601008843996,0.7944,2
1574,7.14601008843996,0.80358344,2
1575,7.14601008843996,0.78668183,2
1576,7.14601008843996,0.77158904,2
1577,7.1678209871611775,0.7943999,1
1578,7.1845938347838105,0.8111728,1
1579,7.18359383478381,0.7938874,2
1580,7.18359383478381,0.7897761,2
1581,7.18359383478381,0.7871981,2
1582,7.18359383478381,0.78202206,2
1583,7.18359383478381,0.7789037,2
1584,7.190888215985077,0.7871981,1
1585,7.196037624694335,0.79234755,1
1586,7.198602478450092,0.7949124,1
1587,7.197602478450092,0.76527673,2
1588,7.197602478450092,0.75998545,2
1589,7.197602478450092,0.75039065,2
1590,7.197602478450092,0.72654134,2
1591,7.197602478450092,0.7243446,2
1592,7.197602478450092,0.69703734,2
1593,7.223359864031823,0.7237947,1
1594,7.222359864031823,0.69703734,2
1595,7.222359864031823,0.6908031,2
1596,7.222359864031823,0.6793679,2
1597,7.222359864031823,0.6856736,2
1598,7.222359864031823,0.6490094,2
1599,7.222359864031823,0.6237981,2
1600,7.277504641717226,0.67994285,1
1601,7.276504641717226,0.6879565,2
1602,7.276504641717226,0.66430396,2
1603,7.301435225194246,0.69023454,1
1604,7.300435225194246,0.6851019,2
1605,7.3292880960460005,0.7149548,1
1606,7.345799165656715,0.7314659,1
1607,7.344799165656715,0.7248941,2
1608,7.344799165656715,0.6942084,2
1609,7.344799165656715,0.6845299,2
1610,7.344799165656715,0.6718642,2
1611,7.353600294535904,0.68166536,1
1612,7.352600294535904,0.6280443,2
1613,7.352600294535904,0.60167056,2
1614,7.352600294535904,0.55393636,2
1615,7.420245436554699,0.6225815,1
1616,7.419245436554698,0.6244058,2
1617,7.419245436554698,0.6115655,2
1618,7.43955521837428,0.63287526,1
1619,7.43855521837428,0.6201441,2
1620,7.444849925374535,0.62743884,1
1621,7.4438499253745345,0.6244058,2
1622,7.4438499253745345,0.61463773,2
1623,7.459881879975941,0.6316697,1
1624,7.461087469016124,0.63287526,1
1625,7.460087469016123,0.6256201,2
1626,7.460087469016123,0.6262268,2
1627,7.498914353881884,0.66605365,1
1628,7.511653438542891,0.6787927,1
1629,7.5145260832336875,0.68166536,1
1630,7.513526083233687,0.6776414,2
1631,7.513526083233687,0.6683819,2
1632,7.513526083233687,0.661966,2
1633,7.52416083631936,0.6736008,1
1634,7.529352777133616,0.6787927,1
1635,7.545334967280659,0.6947749,1
1636,7.544334967280658,0.6885265,2
1637,7.544334967280658,0.6810916,2
1638,7.544334967280658,0.67821705,2
1639,7.544334967280658,0.66547066,2
1640,7.5612493909997065,0.6833851,1
1641,7.5612493909997065,0.6833851,1
1642,7.560249390999706,0.67591166,2
1643,7.564429312630476,0.6810916,1
1644,7.5707240031686736,0.6873863,1
1645,7.578112634050579,0.6947749,1
1646,7.577112634050579,0.6828123,2
1647,7.577112634050579,0.6753345,2
1648,7.577112634050579,0.6394799,2
1649,7.577112634050579,0.63528204,2
1650,7.577112634050579,0.6115655,2
1651,7.575497179597069,0.61095,1
1652,7.577342549294618,0.61279535,1
1653,7.583470239725348,0.61892307,1
1654,7.582470239725348,0.6146377,2
1655,7.591238327142235,0.62440574,1
1656,7.6188013756688795,0.6519688,1
1657,7.650217564594384,0.68338495,1
1658,7.649217564594384,0.6793677,2
1659,7.649217564594384,0.6460412,2
1660,7.6844152194973185,0.6822389,1
1661,7.686133987066719,0.68395764,1
1662,7.711007998121354,0.70883167,1
1663,7.723216990736696,0.72104067,1
1664,7.722216990736696,0.7155095,2
1665,7.722216990736696,0.70883167,2
1666,7.722216990736696,0.7082732,2
1667,7.722216990736696,0.6695439,2
1668,7.722216990736696,0.63768303,2
1669,7.722216990736696,0.6358828,2
1670,7.728994479527148,0.6436603,1
1671,7.750804787625941,0.6654706,1
1672,7.749804787625941,0.6643039,2
1673,7.749804787625941,0.66896313,2
1674,7.749804787625941,0.65491956,2
1675,7.749804787625941,0.6566859,2
1676,7.7616628003170804,0.6695439,1
1677,7.761082024299921,0.66896313,1
1678,7.761082024299921,0.66896313,1
1679,7.766298036077441,0.67417914,1
1680,7.765298036077441,0.66896313,2
1681,7.765298036077441,0.6590361,2
1682,7.78117355642599,0.6759116,1
1683,7.780173556425989,0.67533445,2
1684,7.780173556425989,0.6799427,2
1685,7.792872368068815,0.69364154,1
1686,7.801901775123,0.70267093,1
1687,7.800901775123,0.6856735,2
1688,7.800901775123,0.66371995,2
1689,7.804563687687188,0.66838187,1
1690,7.803563687687188,0.6648875,2
1691,7.807800678902685,0.6701245,1
1692,7.816468860389112,0.67879266,1
1693,7.815468860389112,0.66896313,2
1694,7.815468860389112,0.6648875,2
1695,7.815468860389112,0.6322726,2
1696,7.815468860389112,0.620754,2
1697,7.819334944938688,0.62562007,1
1698,7.818334944938687,0.5935581,2
1699,7.829169612934259,0.60539275,1
1700,7.850003600676922,0.6262267,1
1701,7.862059149516193,0.6382823,1
1702,7.861059149516192,0.63287526,2
1703,7.869651480530766,0.6424676,1
1704,7.868651480530765,0.5610816,2
1705,7.892580877338912,0.586011,1
1706,7.895102819941383,0.5885329,1
1707,7.909482718958896,0.60291284,1
1708,7.9119626605430655,0.6053928,1
1709,7.916287388700437,0.60971755,1
1710,7.923046349130016,0.61647654,1
1711,7.9220463491300155,0.60848385,2
1712,7.9220463491300155,0.5739435,2
1713,7.9220463491300155,0.56753325,2
1714,7.9220463491300155,0.57464105,2
1715,7.958666357121806,0.61226106,1
1716,7.98155615190361,0.63515085,1
1717,7.990082515313666,0.64367723,1
1718,8.00093901893441,0.65453374,1
1719,8.00751607530136,0.6611108,1
1720,8.021129706318867,0.67472446,1
1721,8.020129706318867,0.67060083,2
1722,8.02736005909313,0.67883116,1
1723,8.02636005909313,0.6670525,2
1724,8.027135734779208,0.6688282,1
1725,8.026135734779208,0.6545337,2
1726,8.041792778027624,0.67119074,1
1727,8.040792778027624,0.66051453,2
1728,8.040792778027624,0.66527367,2
1729,8.04334728798029,0.6688282,1
1730,8.04234728798029,0.6545337,2
1731,8.04234728798029,0.6357623,2
1732,8.051079758827957,0.64549476,1
1733,8.05168492606693,0.6460999,1
1734,8.075004326913888,0.66941935,1
1735,8.082071568619842,0.6764866,1
1736,8.081071568619842,0.67354804,2
1737,8.091774377171333,0.6852509,1
1738,8.090774377171334,0.6817544,2
1739,8.090774377171334,0.6676447,2
1740,8.098616310853895,0.6764866,1
1741,8.097616310853896,0.6611108,2
1742,8.099591598701117,0.6640861,1
1743,8.102558060404299,0.66705257,1
1744,8.1015580604043,0.65991807,2
1745,8.1015580604043,0.6652737,2
1746,8.1015580604043,0.6652737,2
1747,8.1015580604043,0.65393364,2
1748,8.122523964565634,0.67589957,1
1749,8.121523964565634,0.67707324,2
1750,8.128119641960055,0.6846689,1
1751,8.13044518329987,0.68699443,1
1752,8.12944518329987,0.68699443,2
1753,8.134235681407542,0.6927849,1
1754,8.133235681407543,0.69566745,2
1755,8.133235681407543,0.6927849,2
1756,8.133235681407543,0.68989396,2
1757,8.133235681407543,0.6904727,2
1758,8.133235681407543,0.67178065,2
1759,8.133235681407543,0.67531216,2
1760,8.133235681407543,0.6688281,2
1761,8.133235681407543,0.6563317,2
1762,8.139395624168607,0.66349167,1
1763,8.138395624168608,0.6605145,2
1764,8.157467248015497,0.6805861,1
1765,8.156467248015497,0.6764865,2
1766,8.156467248015497,0.6628969,2
1767,8.164351007394885,0.67178065,1
1768,8.163351007394885,0.6658671,2
1769,8.176485399537182,0.6800015,1
1770,8.175485399537182,0.6658671,2
1771,8.182754643410838,0.67413634,1
1772,8.189204438273258,0.68058616,1
1773,8.196773514300979,0.68815523,1
1774,8.20082557914818,0.6922073,1
1775,8.19982557914818,0.6904727,2
1776,8.208042201597639,0.6996893,1
1777,8.20704220159764,0.68989396,2
1778,8.20704220159764,0.68466884,2
1779,8.21242450491006,0.6910511,1
1780,8.211424504910061,0.693362,2
1781,8.211424504910061,0.69624305,2
1782,8.211424504910061,0.6979676,2
1783,8.2235487957638,0.7110919,1
1784,8.222548795763801,0.7099575,2
1785,8.222548795763801,0.7122252,2
1786,8.2300067060333,0.7206831,1
1787,8.229006706033301,0.7201213,2
1788,8.229006706033301,0.71787155,2
1789,8.23474074613343,0.72460556,1
1790,8.23374074613343,0.72348636,2
1791,8.233859920662297,0.72460556,1
1792,8.232859920662298,0.7071157,2
1793,8.232859920662298,0.6927848,2
1794,8.248464936506405,0.7093898,1
1795,8.247464936506406,0.7082533,2
1796,8.247464936506406,0.6575285,2
1797,8.306244800310985,0.7173084,1
1798,8.305244800310986,0.7201213,2
1799,8.32095848659839,0.736835,1
1800,8.31995848659839,0.736835,2
1801,8.331039630044657,0.74891615,1
1802,8.329947288199733,0.74782383,1
1803,8.336483451589416,0.75436,1
1804,8.342976987879197,0.7608535,1
1805,8.346207951014335,0.7640845,1
1806,8.35583873447537,0.7737153,1
1807,8.359028533618371,0.7769051,1
1808,8.358028533618372,0.77477974,2
1809,8.358028533618372,0.77211684,2
1810,8.358028533618372,0.77158326,2
1811,8.3686997256311,0.78325444,1
1812,8.3676997256311,0.77849627,2
1813,8.3676997256311,0.77104956,2
1814,8.3676997256311,0.77531165,2
1815,8.3676997256311,0.7821991,2
1816,8.380854687895102,0.79635406,1
1817,8.394811907093448,0.81031126,1
1818,8.401973109002633,0.81747246,1
1819,8.407056971229089,0.8225563,1
1820,8.40605697122909,0.822049,2
1821,8.40605697122909,0.8235701,2
1822,8.411117602243497,0.82963073,1
1823,8.410117602243497,0.830134,2
1824,8.41363693537511,0.8346533,1
1825,8.411630838842541,0.8326472,1
1826,8.410630838842541,0.8306372,2
1827,8.409127617723254,0.830134,1
1828,8.409127617723254,0.830134,1
1829,8.411640854089466,0.8326472,1
1830,8.410640854089467,0.817982,2
1831,8.407090557138382,0.8154317,1
1832,8.43230616427487,0.84064734,1
1833,8.43130616427487,0.8376546,2
1834,8.43130616427487,0.83415234,2
1835,8.43130616427487,0.82761467,2
1836,8.432322258089616,0.82963073,1
1837,8.431322258089617,0.8184913,2
1838,8.437930837561325,0.8260999,1
1839,8.436930837561325,0.8169626,2
1840,8.436930837561325,0.8020638,2
1841,8.436930837561325,0.8061961,2
1842,8.436930837561325,0.81543165,2
1843,8.436930837561325,0.81798196,2
1844,8.436930837561325,0.8061961,2
1845,8.436930837561325,0.8005097,2
1846,8.44727137187584,0.81185025,1
1847,8.465555063133078,0.8301339,1
1848,8.468570030909913,0.8331489,1
1849,8.467570030909913,0.8296307,2
1850,8.467570030909913,0.8133866,2
1851,8.471674654179203,0.8184912,1
1852,8.470674654179204,0.80671114,2
1853,8.470674654179204,0.8061961,2
1854,8.470674654179204,0.8087699,2
1855,8.470674654179204,0.8061961,2
1856,8.470674654179204,0.8097978,2
1857,8.470674654179204,0.80568045,2
1858,8.493624906861175,0.82963073,1
1859,8.498647486665238,0.8346533,1
1860,8.497647486665239,0.82357013,2
1861,8.50572460071831,0.83264726,1
1862,8.50472460071831,0.82761467,2
1863,8.50472460071831,0.8230633,2
1864,8.50472460071831,0.82357013,2
1865,8.509785231732717,0.8296308,1
1866,8.508785231732718,0.8296308,2
1867,8.508785231732718,0.83013403,2
1868,8.508785231732718,0.8266051,2
1869,8.508785231732718,0.8195092,2
1870,8.508785231732718,0.8179821,2
1871,8.521948205233507,0.83214504,1
1872,8.529453991373025,0.8396508,1
1873,8.528453991373025,0.83565474,2
1874,8.528453991373025,0.83114004,2
1875,8.528453991373025,0.8286231,2
1876,8.528453991373025,0.82458264,2
1877,8.528453991373025,0.8276146,2
1878,8.541979493361854,0.8421401,1
1879,8.540979493361855,0.84313416,2
1880,8.540979493361855,0.8421401,2
1881,8.540979493361855,0.8411451,2
1882,8.540979493361855,0.8411451,2
1883,8.540979493361855,0.8376545,2
1884,8.540979493361855,0.8346532,2
1885,8.540979493361855,0.813898,2
1886,8.542533814790616,0.8164523,1
1887,8.550157748977611,0.82407624,1
1888,8.549157748977612,0.81031114,2
1889,8.557864285285543,0.8200177,1
1890,8.566469572695862,0.828623,1
1891,8.565469572695863,0.8200177,2
1892,8.565469572695863,0.8133865,2
1893,8.568045531705913,0.8169625,1
1894,8.567045531705913,0.80722636,2
1895,8.56964354769416,0.8108244,1
1896,8.56864354769416,0.7968744,2
1897,8.571797166283204,0.801028,1
1898,8.578510185967161,0.80774105,1
1899,8.577510185967162,0.8036154,2
1900,8.577510185967162,0.79374766,2
1901,8.577510185967162,0.7879901,2
1902,8.577510185967162,0.7811426,2
1903,8.577510185967162,0.7837817,2
1904,8.577510185967162,0.786414,2
1905,8.577510185967162,0.7879901,2
1906,8.577510185967162,0.7879901,2
1907,8.586434383536652,0.79791427,1
1908,8.599344544704035,0.81082445,1
1909,8.610061564142779,0.8215415,1
1910,8.620162937450186,0.83164287,1
1911,8.618654033178426,0.830134,1
1912,8.616638954738118,0.8281189,1
1913,8.621669000955261,0.83314896,1
1914,8.628669301522859,0.8401493,1
1915,8.651817072657831,0.86329705,1
1916,8.649380011260472,0.86086,1
1917,8.65327679366801,0.86475676,1
1918,8.655704717393927,0.8671847,1
1919,8.654704717393928,0.8628103,2
1920,8.654704717393928,0.8618357,2
1921,8.65711151260134,0.86524254,1
1922,8.65611151260134,0.8593948,2
1923,8.65611151260134,0.8466057,2
1924,8.65611151260134,0.84907794,2
1925,8.659546114005114,0.8535125,1
1926,8.658546114005114,0.85006493,2
1927,8.663448856040802,0.8559677,1
1928,8.662448856040802,0.8589061,2
1929,8.662448856040802,0.854004,2
1930,8.662448856040802,0.8530206,2
1931,8.662448856040802,0.8530206,2
1932,8.662448856040802,0.85154396,2
1933,8.67125268296149,0.8613478,1
1934,8.688661376170781,0.87875646,1
1935,8.687661376170782,0.87731737,2
1936,8.687661376170782,0.8681541,2
1937,8.687661376170782,0.8676694,2
1938,8.687661376170782,0.86524254,2
1939,8.687661376170782,0.8700902,2
1940,8.687661376170782,0.8647568,2
1941,8.687661376170782,0.8642705,2
1942,8.687661376170782,0.863784,2
1943,8.687661376170782,0.8613478,2
1944,8.687661376170782,0.86669934,2
1945,8.687661376170782,0.8729872,2
1946,8.693867648970304,0.8801935,1
1947,8.692867648970305,0.8753951,2
1948,8.692867648970305,0.8744326,2
1949,8.692867648970305,0.8753951,2
1950,8.692867648970305,0.8763568,2
1951,8.692867648970305,0.8797148,2
1952,8.692867648970305,0.87731737,2
1953,8.692867648970305,0.88067216,2
1954,8.692867648970305,0.8720225,2
1955,8.692867648970305,0.87250507,2
1956,8.692867648970305,0.87153965,2
1957,8.692867648970305,0.8598836,2
1958,8.692867648970305,0.85645795,2
1959,8.692867648970305,0.8535125,2
1960,8.713375962685763,0.87502086,1
1961,8.71775846497339,0.87940335,1
1962,8.71675846497339,0.8755086,2
1963,8.71675846497339,0.8755086,2
1964,8.71675846497339,0.8769711,2
1965,8.71675846497339,0.8701284,2
1966,8.71675846497339,0.87159836,2
1967,8.72161790144068,0.8774578,1
1968,8.720617901440681,0.87550855,2
1969,8.720617901440681,0.8691469,2
1970,8.720617901440681,0.868656,2
1971,8.720617901440681,0.8730667,2
1972,8.720617901440681,0.8735554,2
1973,8.720617901440681,0.8676731,2
1974,8.720617901440681,0.8666892,2
1975,8.722566383495899,0.86963767,1
1976,8.727949403297128,0.8750207,1
1977,8.726949403297128,0.8715983,2
1978,8.726949403297128,0.8676731,2
1979,8.731342980571064,0.87306666,1
1980,8.730342980571065,0.86963767,2
1981,8.730342980571065,0.85729486,2
1982,8.730342980571065,0.8563008,2
1983,8.730342980571065,0.8497101,2
1984,8.743484547622476,0.86385167,1
1985,8.754953045658741,0.87532014,1
1986,8.759405253715787,0.87977237,1
1987,8.757429027259324,0.8777961,1
1988,8.761870140004877,0.88223726,1
1989,8.760870140004878,0.88095987,2
1990,8.760870140004878,0.8813858,2
1991,8.760870140004878,0.8839379,2
1992,8.760870140004878,0.88181186,2
1993,8.760870140004878,0.8835131,2
1994,8.760870140004878,0.87754524,2
1995,8.760724958504525,0.8784,1
1996,8.759724958504526,0.8534253,2
1997,8.759724958504526,0.8042279,2
1998,8.759724958504526,0.8055776,2
1999,8.770792109760432,0.8176447,1
2000,8.769792109760433,0.7938181,2
2001,8.785403223904758,0.8104292,1
2002,8.791174507430732,0.8162005,1
2003,8.790174507430732,0.80686086,2
2004,8.790174507430732,0.80909234,2
2005,8.790174507430732,0.80327976,2
2006,8.790174507430732,0.7938181,2
2007,8.790174507430732,0.789281,2
2008,8.802780074126066,0.8028866,1
2009,8.80452237738108,0.8046289,1
2010,8.804087158875053,0.8041937,1
2011,8.80016135249797,0.8002679,1
2012,8.809297610191141,0.80940413,1
2013,8.808297610191142,0.8059337,2
2014,8.811633856014794,0.81026995,1
2015,8.81896310157839,0.8175992,1
2016,8.81796310157839,0.8154227,2
2017,8.831669439402855,0.830129,1
2018,8.830669439402856,0.8327019,2
2019,8.830669439402856,0.83654875,2
2020,8.838588680309691,0.845468,1
2021,8.837588680309691,0.8395309,2
2022,8.841679852021375,0.8446221,1
2023,8.845481292608643,0.84842354,1
2024,8.848007675524318,0.85094994,1
2025,8.847007675524319,0.8420797,2
2026,8.847007675524319,0.8458909,2
2027,8.847007675524319,0.83868,2
2028,8.847007675524319,0.8219374,2
2029,8.858056232925023,0.8339859,1
2030,8.863175735935087,0.8391054,1
2031,8.862175735935088,0.83184516,2
2032,8.862175735935088,0.8245317,2
2033,8.862175735935088,0.8240997,2
2034,8.862175735935088,0.8206381,2
2035,8.862175735935088,0.82107127,2
2036,8.862175735935088,0.82237035,2
2037,8.862175735935088,0.80049735,2
2038,8.862175735935088,0.8009394,2
2039,8.862175735935088,0.7821974,2
2040,8.862175735935088,0.774056,2
2041,8.8724652291159,0.7853455,1
2042,8.898581056378301,0.8114613,1
2043,8.906989974423762,0.81987023,1
2044,8.905989974423763,0.80656034,2
2045,8.917418046704945,0.8189884,1
2046,8.935341887957868,0.8369122,1
2047,8.934341887957869,0.8191891,2
2048,8.952381706974922,0.8382289,1
2049,8.947545455015717,0.8333926,0
2050,8.947104730501525,0.8329519,0
2051,8.949746651433163,0.8355938,1
2052,8.948746651433163,0.8316281,2
2053,8.949951827712113,0.8338333,1
2054,8.954785858001316,0.83866733,1
2055,8.957850285758951,0.8417318,1
2056,8.965686466498056,0.84956795,1
2057,8.975611065467575,0.85949254,1
2058,8.975181508849829,0.85906297,1
2059,8.977327072800591,0.86120856,1
2060,8.97904004649584,0.86292154,1
2061,8.977327072800591,0.86120856,1
2062,8.971308119868382,0.8551896,1
2063,8.971308119868382,0.8551896,1
2064,8.966553205431893,0.8504347,0
2065,8.9613405096284,0.845222,0
2066,8.9603405096284,0.8373514,2
2067,8.963283571550146,0.84129447,1
2068,8.975452381321684,0.8534633,1
2069,8.971990757524491,0.8500017,0
2070,8.981910981140555,0.85992193,1
2071,8.994280458330632,0.8722914,1
2072,8.993280458330632,0.8564319,2
2073,8.993280458330632,0.86703277,2
2074,8.993280458330632,0.8652738,2
2075,9.009732770964028,0.8827261,1
2076,9.008732770964029,0.8727282,2
2077,9.008732770964029,0.87316513,2
2078,9.008732770964029,0.8528733,2
2079,9.008732770964029,0.85420907,2
2080,9.008732770964029,0.8524274,2
2081,9.008732770964029,0.8475112,2
2082,9.008732770964029,0.8528733,2
2083,9.008732770964029,0.8421205,2
2084,9.008732770964029,0.8398656,2
2085,9.008732770964029,0.8452686,2
2086,9.008732770964029,0.836158,2
2087,9.008200273941728,0.83662546,1
2088,9.012397177610072,0.84082234,1
2089,9.010534004517357,0.83895916,1
2090,9.012397177610072,0.84082234,1
2091,9.011397177610073,0.83522266,2
2092,9.011397177610073,0.8158503,2
2093,9.034903765145216,0.8403569,1
2094,9.047854855145786,0.85330796,1
2095,9.04739518930576,0.8528483,1
2096,9.04639518930576,0.84175247,2
2097,9.064276866024354,0.86063415,1
2098,9.065644247448997,0.86200154,1
2099,9.070189923505293,0.8665472,1
2100,9.072907225220458,0.86926454,1
2101,9.071096445076162,0.86745375,0
2102,9.076518978565925,0.8728763,1
2103,9.07245483772456,0.86881214,0
2104,9.07831997528299,0.8746773,1
2105,9.068828249458218,0.86518556,0
2106,9.080566668990993,0.876924,1
2107,9.090836842652404,0.88719416,1
2108,9.084597943924361,0.8809553,0
2109,9.080566669456655,0.876924,0
2110,9.07245483772456,0.86881214,0
2111,9.071454837724561,0.84870183,2
2112,9.075520587589587,0.8537676,1
2113,9.094629307713355,0.8728763,1
2114,9.093629307713355,0.86017764,2
2115,9.096273969924074,0.8638223,1
2116,9.102168459510427,0.86971676,1
2117,9.10712892661802,0.87467724,1
2118,9.106678981486471,0.8742273,0
2119,9.108477450011993,0.87602574,1
2120,9.107477450011993,0.8728762,2
2121,9.107477450011993,0.84500134,2
2122,9.12983558083954,0.86835945,1
2123,9.132548068315486,0.87107193,1
2124,9.131548068315487,0.85789275,2
2125,9.138294870958429,0.86563957,1
2126,9.152268546626669,0.8796132,1
2127,9.154057461295974,0.88140213,1
2128,9.160737435792338,0.8880821,1
2129,9.162068209371295,0.8894129,0
2130,9.1651661547299,0.89251083,1
2131,9.163839694338616,0.8911844,1
2132,9.162839694338617,0.8916268,2
2133,9.162839694338617,0.8867498,2
2134,9.164059457690222,0.88896954,1
2135,9.171129672643495,0.8960398,1
2136,9.185122168478323,0.9100323,1
2137,9.186857531983172,0.91176766,1
2138,9.189887095680227,0.91479725,1
2139,9.180770347332349,0.9056805,0
2140,9.185990226892521,0.91090035,1
2141,9.18729061758588,0.91220075,0
2142,9.18902232029452,0.91393244,0
2143,9.186423878390109,0.911334,0
2144,9.191182716488605,0.9160928,1
2145,9.18902232029452,0.91393244,0
2146,9.18802232029452,0.8995563,2
2147,9.18802232029452,0.884525,2
2148,9.18802232029452,0.8764749,2
2149,9.18802232029452,0.8737771,2
2150,9.18802232029452,0.86518544,2
2151,9.18802232029452,0.860634,2
2152,9.18802232029452,0.86518544,2
2153,9.18802232029452,0.8597211,2
2154,9.196565607862315,0.8692644,1
2155,9.199275545842713,0.87197435,1
2156,9.196565607862315,0.8692644,1
2157,9.19701789026428,0.8697167,1
2158,9.196017890264281,0.8629123,2
2159,9.19410704054637,0.8620014,1
2160,9.197291042439176,0.86518544,1
2161,9.200917630472688,0.868812,1
2162,9.199917630472688,0.8565195,2
2163,9.199917630472688,0.8523882,2
2164,9.199917630472688,0.83709246,2
2165,9.199917630472688,0.82723564,2
2166,9.199917630472688,0.8277071,2
2167,9.216211772867947,0.8450013,1
2168,9.215211772867947,0.8450013,2
2169,9.215211772867947,0.8514679,2
2170,9.225200927556962,0.86245704,1
2171,9.224200927556963,0.8674536,2
2172,9.224200927556963,0.8633673,2
2173,9.224200927556963,0.8569775,2
2174,9.227769345579208,0.8615459,1
2175,9.229590745361993,0.8633673,1
2176,9.228590745361993,0.8574353,2
2177,9.24212979343767,0.87197435,1
2178,9.247528032912413,0.87737256,1
2179,9.23851487557451,0.8683594,1
2180,9.239419855806517,0.86926436,1
2181,9.234432298853534,0.8642768,1
2182,9.232156878035056,0.8620014,1
2183,9.243031608569908,0.87287617,1
2184,9.239419855340856,0.8692644,1
2185,9.262666294514673,0.8925109,1
2186,9.26133983412339,0.89118445,1
2187,9.255570801138418,0.88541543,1
2188,9.254570801138419,0.8715234,2
2189,9.254923680357177,0.8728763,1
2190,9.265836708738941,0.8837893,1
2191,9.264928136046517,0.88288075,1
2192,9.265836708738941,0.8837893,1
2193,9.269915588225711,0.88786817,1
2194,9.271723172653008,0.88967574,1
2195,9.265382623325575,0.8833352,0
2196,9.26219725774369,0.8801498,0
2197,9.26119725774369,0.85942596,2
2198,9.279552642376636,0.8787813,1
2199,9.277725239754197,0.8769539,0
2200,9.287281599365649,0.88651025,1
2201,9.290446995063228,0.8896757,0
2202,9.29450198333199,0.89373064,0
2203,9.28863941063593,0.88786805,0
2204,9.286375398984653,0.885604,0
