rule_name,use_early_exit,dd_threshold,nk_threshold,ma_window,early_take_profit_buffer_pct,early_stop_buffer_pct,initial_capital,final_capital,total_return_pct,num_buys,num_roundtrips,win_rate_pct,avg_roundtrip_return_pct,max_drawdown_pct
early_dd5.0_nk-0.015_ma7_tpb0.5_slb2.0,True,5.0,-0.015,7.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma7_tpb1.0_slb1.5,True,5.0,-0.015,7.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma7_tpb1.0_slb2.0,True,5.0,-0.015,7.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb0.0_slb1.5,True,5.0,-0.015,10.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb0.0_slb2.0,True,5.0,-0.015,10.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb0.5_slb1.5,True,5.0,-0.015,10.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb0.5_slb2.0,True,5.0,-0.015,10.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb1.0_slb1.5,True,5.0,-0.015,10.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.015_ma10_tpb1.0_slb2.0,True,5.0,-0.015,10.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb0.0_slb1.5,True,5.0,-0.01,5.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb0.0_slb2.0,True,5.0,-0.01,5.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb0.5_slb1.5,True,5.0,-0.01,5.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb0.5_slb2.0,True,5.0,-0.01,5.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb1.0_slb1.5,True,5.0,-0.01,5.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma5_tpb1.0_slb2.0,True,5.0,-0.01,5.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb0.0_slb1.5,True,5.0,-0.01,7.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb0.0_slb2.0,True,5.0,-0.01,7.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb0.5_slb1.5,True,5.0,-0.01,7.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb0.5_slb2.0,True,5.0,-0.01,7.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb1.0_slb1.5,True,5.0,-0.01,7.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma7_tpb1.0_slb2.0,True,5.0,-0.01,7.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb0.0_slb1.5,True,5.0,-0.01,10.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb0.0_slb2.0,True,5.0,-0.01,10.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb0.5_slb1.5,True,5.0,-0.01,10.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb0.5_slb2.0,True,5.0,-0.01,10.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb1.0_slb1.5,True,5.0,-0.01,10.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.01_ma10_tpb1.0_slb2.0,True,5.0,-0.01,10.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb0.0_slb1.5,True,5.0,-0.005,5.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb0.0_slb2.0,True,5.0,-0.005,5.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb0.5_slb1.5,True,5.0,-0.005,5.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb0.5_slb2.0,True,5.0,-0.005,5.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb1.0_slb1.5,True,5.0,-0.005,5.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma5_tpb1.0_slb2.0,True,5.0,-0.005,5.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb0.0_slb1.5,True,5.0,-0.005,7.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb0.0_slb2.0,True,5.0,-0.005,7.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb0.5_slb1.5,True,5.0,-0.005,7.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb0.5_slb2.0,True,5.0,-0.005,7.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb1.0_slb1.5,True,5.0,-0.005,7.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma7_tpb1.0_slb2.0,True,5.0,-0.005,7.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb0.0_slb1.5,True,5.0,-0.005,10.0,0.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb0.0_slb2.0,True,5.0,-0.005,10.0,0.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb0.5_slb1.5,True,5.0,-0.005,10.0,0.5,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb0.5_slb2.0,True,5.0,-0.005,10.0,0.5,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb1.0_slb1.5,True,5.0,-0.005,10.0,1.0,1.5,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd5.0_nk-0.005_ma10_tpb1.0_slb2.0,True,5.0,-0.005,10.0,1.0,2.0,3000000.0,2951831.4850000003,-1.6056171666666508,30,30,50.0,0.7886743033880875,-11.891532880746091
early_dd2.0_nk0.0_ma5_tpb0.0_slb0.5,True,2.0,0.0,5.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd2.0_nk0.0_ma7_tpb0.0_slb0.5,True,2.0,0.0,7.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd2.0_nk0.0_ma10_tpb0.0_slb0.5,True,2.0,0.0,10.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd3.0_nk0.0_ma5_tpb0.0_slb0.5,True,3.0,0.0,5.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd3.0_nk0.0_ma7_tpb0.0_slb0.5,True,3.0,0.0,7.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd3.0_nk0.0_ma10_tpb0.0_slb0.5,True,3.0,0.0,10.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd4.0_nk0.0_ma5_tpb0.0_slb0.5,True,4.0,0.0,5.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd4.0_nk0.0_ma7_tpb0.0_slb0.5,True,4.0,0.0,7.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd4.0_nk0.0_ma10_tpb0.0_slb0.5,True,4.0,0.0,10.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd5.0_nk0.0_ma5_tpb0.0_slb0.5,True,5.0,0.0,5.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd5.0_nk0.0_ma7_tpb0.0_slb0.5,True,5.0,0.0,7.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd5.0_nk0.0_ma10_tpb0.0_slb0.5,True,5.0,0.0,10.0,0.0,0.5,3000000.0,2945783.0000000037,-1.8072333333332136,45,45,64.44444444444444,0.2727760488338706,-7.529538818525216
early_dd5.0_nk-0.015_ma5_tpb0.0_slb0.5,True,5.0,-0.015,5.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma5_tpb0.5_slb0.5,True,5.0,-0.015,5.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma5_tpb1.0_slb0.5,True,5.0,-0.015,5.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma7_tpb0.0_slb0.5,True,5.0,-0.015,7.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma7_tpb0.5_slb0.5,True,5.0,-0.015,7.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma7_tpb1.0_slb0.5,True,5.0,-0.015,7.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma10_tpb0.0_slb0.5,True,5.0,-0.015,10.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma10_tpb0.5_slb0.5,True,5.0,-0.015,10.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma10_tpb1.0_slb0.5,True,5.0,-0.015,10.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma5_tpb0.0_slb0.5,True,5.0,-0.01,5.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma5_tpb0.5_slb0.5,True,5.0,-0.01,5.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma5_tpb1.0_slb0.5,True,5.0,-0.01,5.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma7_tpb0.0_slb0.5,True,5.0,-0.01,7.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma7_tpb0.5_slb0.5,True,5.0,-0.01,7.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma7_tpb1.0_slb0.5,True,5.0,-0.01,7.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma10_tpb0.0_slb0.5,True,5.0,-0.01,10.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma10_tpb0.5_slb0.5,True,5.0,-0.01,10.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.01_ma10_tpb1.0_slb0.5,True,5.0,-0.01,10.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma5_tpb0.0_slb0.5,True,5.0,-0.005,5.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma5_tpb0.5_slb0.5,True,5.0,-0.005,5.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma5_tpb1.0_slb0.5,True,5.0,-0.005,5.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma7_tpb0.0_slb0.5,True,5.0,-0.005,7.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma7_tpb0.5_slb0.5,True,5.0,-0.005,7.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma7_tpb1.0_slb0.5,True,5.0,-0.005,7.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma10_tpb0.0_slb0.5,True,5.0,-0.005,10.0,0.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma10_tpb0.5_slb0.5,True,5.0,-0.005,10.0,0.5,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.005_ma10_tpb1.0_slb0.5,True,5.0,-0.005,10.0,1.0,0.5,3000000.0,2943286.460000001,-1.8904513333332984,30,30,50.0,1.0915039513001374,-12.159908590338663
early_dd5.0_nk-0.015_ma5_tpb0.0_slb1.0,True,5.0,-0.015,5.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma5_tpb0.5_slb1.0,True,5.0,-0.015,5.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma5_tpb1.0_slb1.0,True,5.0,-0.015,5.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma7_tpb0.0_slb1.0,True,5.0,-0.015,7.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma7_tpb0.5_slb1.0,True,5.0,-0.015,7.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma7_tpb1.0_slb1.0,True,5.0,-0.015,7.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma10_tpb0.0_slb1.0,True,5.0,-0.015,10.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma10_tpb0.5_slb1.0,True,5.0,-0.015,10.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.015_ma10_tpb1.0_slb1.0,True,5.0,-0.015,10.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma5_tpb0.0_slb1.0,True,5.0,-0.01,5.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma5_tpb0.5_slb1.0,True,5.0,-0.01,5.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma5_tpb1.0_slb1.0,True,5.0,-0.01,5.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma7_tpb0.0_slb1.0,True,5.0,-0.01,7.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma7_tpb0.5_slb1.0,True,5.0,-0.01,7.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma7_tpb1.0_slb1.0,True,5.0,-0.01,7.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma10_tpb0.0_slb1.0,True,5.0,-0.01,10.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma10_tpb0.5_slb1.0,True,5.0,-0.01,10.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.01_ma10_tpb1.0_slb1.0,True,5.0,-0.01,10.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma5_tpb0.0_slb1.0,True,5.0,-0.005,5.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma5_tpb0.5_slb1.0,True,5.0,-0.005,5.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma5_tpb1.0_slb1.0,True,5.0,-0.005,5.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma7_tpb0.0_slb1.0,True,5.0,-0.005,7.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma7_tpb0.5_slb1.0,True,5.0,-0.005,7.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma7_tpb1.0_slb1.0,True,5.0,-0.005,7.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma10_tpb0.0_slb1.0,True,5.0,-0.005,10.0,0.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma10_tpb0.5_slb1.0,True,5.0,-0.005,10.0,0.5,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd5.0_nk-0.005_ma10_tpb1.0_slb1.0,True,5.0,-0.005,10.0,1.0,1.0,3000000.0,2939703.960000001,-2.0098679999999702,30,30,50.0,1.050269109796799,-12.272425052211544
early_dd3.0_nk-0.015_ma7_tpb0.5_slb2.0,True,3.0,-0.015,7.0,0.5,2.0,3000000.0,2934917.665000001,-2.169411166666635,32,32,53.125,0.8287135111483319,-12.234095538176348
early_dd3.0_nk-0.01_ma7_tpb0.5_slb2.0,True,3.0,-0.01,7.0,0.5,2.0,3000000.0,2934917.665000001,-2.169411166666635,32,32,53.125,0.8287135111483319,-12.234095538176348
early_dd3.0_nk-0.005_ma7_tpb0.5_slb2.0,True,3.0,-0.005,7.0,0.5,2.0,3000000.0,2934917.665000001,-2.169411166666635,32,32,53.125,0.8287135111483319,-12.234095538176348
early_dd4.0_nk-0.015_ma5_tpb0.0_slb1.5,True,4.0,-0.015,5.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma5_tpb0.5_slb1.5,True,4.0,-0.015,5.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma5_tpb1.0_slb1.5,True,4.0,-0.015,5.0,1.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma7_tpb0.0_slb1.5,True,4.0,-0.015,7.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma7_tpb0.5_slb1.5,True,4.0,-0.015,7.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma7_tpb1.0_slb1.5,True,4.0,-0.015,7.0,1.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma10_tpb0.0_slb1.5,True,4.0,-0.015,10.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma10_tpb0.5_slb1.5,True,4.0,-0.015,10.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.015_ma10_tpb1.0_slb1.5,True,4.0,-0.015,10.0,1.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma5_tpb0.0_slb1.5,True,4.0,-0.01,5.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma5_tpb0.5_slb1.5,True,4.0,-0.01,5.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma5_tpb1.0_slb1.5,True,4.0,-0.01,5.0,1.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma7_tpb0.0_slb1.5,True,4.0,-0.01,7.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma7_tpb0.5_slb1.5,True,4.0,-0.01,7.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma7_tpb1.0_slb1.5,True,4.0,-0.01,7.0,1.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma10_tpb0.0_slb1.5,True,4.0,-0.01,10.0,0.0,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
early_dd4.0_nk-0.01_ma10_tpb0.5_slb1.5,True,4.0,-0.01,10.0,0.5,1.5,3000000.0,2934021.215000001,-2.1992928333333106,31,31,48.38709677419355,0.6266388115350133,-12.720523078651125
