trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,15.0,5.0,45.0,60.0,0.3,20.0,138,-7.399449843576039,-8.833816232770847,20.28985507246377,-8.295634099074531
0.65,15.0,5.0,50.0,60.0,0.3,20.0,138,-7.399449843576039,-8.833816232770847,20.28985507246377,-8.295634099074531
0.65,15.0,5.0,60.0,55.0,0.35,22.0,117,-7.481806254750699,-8.697944122298363,18.803418803418804,-8.299561685052256
0.7,15.0,5.0,60.0,55.0,0.4,22.0,101,-7.6322397993126065,-7.964601769911505,16.831683168316832,-8.302528067077436
0.7,15.0,5.0,60.0,60.0,0.35,22.0,98,-7.571851899130156,-8.056906336892627,18.367346938775512,-8.311771868844785
0.7,15.0,5.0,45.0,60.0,0.4,22.0,114,-7.566852120909498,-7.7742500240988885,19.298245614035086,-8.31699905305939
0.7,15.0,5.0,50.0,60.0,0.4,22.0,114,-7.566852120909498,-7.7742500240988885,19.298245614035086,-8.31699905305939
0.7,15.0,5.0,55.0,55.0,0.45,20.0,110,-7.55007581388302,-8.056906336892627,19.090909090909093,-8.319144146040953
0.7,20.0,18.0,45.0,50.0,0.3,20.0,59,-7.435532362456583,-9.479409479409483,18.64406779661017,-8.31920612748628
0.7,20.0,18.0,50.0,50.0,0.3,20.0,59,-7.435532362456583,-9.479409479409483,18.64406779661017,-8.31920612748628
0.7,20.0,18.0,55.0,50.0,0.3,20.0,59,-7.435532362456583,-9.479409479409483,18.64406779661017,-8.31920612748628
0.7,15.0,5.0,55.0,65.0,0.4,22.0,103,-7.660847216785083,-7.550751099092967,17.475728155339805,-8.320621584666993
0.7,15.0,5.0,45.0,50.0,0.4,20.0,126,-7.555793628369584,-8.423577513086055,18.253968253968253,-8.324612210913152
0.7,15.0,5.0,50.0,50.0,0.4,20.0,126,-7.555793628369584,-8.423577513086055,18.253968253968253,-8.324612210913152
0.7,15.0,5.0,45.0,65.0,0.35,22.0,109,-7.6776492192377725,-7.459867799811137,17.431192660550458,-8.327821183441495
0.7,15.0,5.0,50.0,65.0,0.35,22.0,109,-7.6776492192377725,-7.459867799811137,17.431192660550458,-8.327821183441495
0.7,20.0,15.0,55.0,65.0,0.3,20.0,65,-7.390099604451162,-9.402695143153906,20.0,-8.330369118766553
0.65,15.0,18.0,45.0,65.0,0.3,20.0,58,-7.436109549022057,-9.441052311281695,18.96551724137931,-8.331381750953941
