period,signal_date,first_label,starts_with_transition,entry_date,exit_date,entry_price,exit_price,hold_days,return_pct,is_false,ssa_40,price_to_ssa_gap,ssa_slope_3,ssa_slope_5,ssa_slope_20,ssa_curvature,ret_1,ret_5,ret_20,vol_20,volume_z20,range_pos_20,slope_5_to_20_ratio,gap_z_40,days_since_downtrend,vix_close,vix_ret_1,vix_ret_5,vix_z_20,dji_close,dji_ret_1,dji_ret_5,dji_z_20,usdjpy_close,usdjpy_ret_1,usdjpy_ret_5,usdjpy_z_20,sp500_close,sp500_ret_1,sp500_ret_5,sp500_z_20
2002_2005,2004-11-16,transition_to_uptrend,True,2004-11-17,2004-12-08,11132.05,10941.37,16,-1.7129,1,10829.251531056445,0.03070373497097245,0.005422249809607482,0.0015583576466757787,-0.019553639623722363,0.013033439549828163,-0.005862382569692737,0.017955514357063773,0.017885890694415485,0.01102845848577695,0.12624407307002136,0.8842047754362937,-0.07969655146887274,1.7125121805892223,1,13.210000038146973,-0.01270553623616677,-0.02939012701106336,-1.1319068805833072,10487.650390625,-0.00593255152106098,0.009751267506816541,1.1894413954996361,105.41999816894533,9.481554395907033e-05,-0.003120584690824324,-1.142837219512256,1175.4300537109375,-0.007078842439273703,0.009750273249887309,1.1248239178417343
2002_2005,2005-02-15,transition_to_uptrend,True,2005-02-16,2005-03-28,11629.69,11792.3,29,1.3982,0,11433.814705858631,0.018600575047573065,0.0032305945773944966,0.0015154046232408458,-0.01224542235154491,0.009953464340027307,0.0012284897803134243,0.012750579427043052,0.01387561964465922,0.0054453726877981825,-1.3435280458542964,1.0,-0.12375274447350189,0.8110690412915424,1,11.270000457763672,-0.021701388026553192,-0.028448268349474448,-1.1160938708056884,10837.3203125,0.004280407166729505,0.010507628787087553,1.671252965531985,104.5500030517578,-0.0052330678434664435,-0.010973380406407052,0.4509165153680536,1210.1199951171875,0.0032997665448568636,0.006504155345152363,1.5338469885227204
2002_2005,2005-05-24,transition_to_uptrend,True,2005-05-25,2005-10-19,11127.31,13129.49,103,17.9934,0,10822.10606559239,0.02878777228243301,0.008805481554997385,0.004266393930495882,-0.05359415750498786,0.02513904918828813,-0.00224041430861599,0.028475717937043843,0.004064570231937292,0.008359630713103899,-0.2077071506169268,0.8404507126254384,-0.07960557883755931,1.670559359459657,1,12.6899995803833,-0.020077238047201962,-0.1290322686217188,-1.5701585439776164,10503.6796875,-0.00188908350636241,0.01662812640449829,1.4323220610731076,107.58999633789062,-0.0015776335836086286,0.001489304963793625,1.1445598239819987,1194.0699462890625,0.00017586730443786003,0.017268611874036166,1.5955949393360678
2002_2005,2005-11-07,transition_to_uptrend,True,2005-11-08,2005-12-30,14067.78,16111.43,38,14.5272,0,13569.852600783883,0.03623819823678187,0.004899996397353501,0.0042815175579822284,-0.0037879433882230806,0.016619741097637863,-0.0010202040644013977,0.053576400192085094,0.052553563421655625,0.010765995974506061,1.3436340429700298,0.9851921595480613,-1.1303013585930815,1.7215381692263947,1,13.100000381469728,-0.005315086895877452,-0.14490857425437853,-1.5216966702435917,10586.23046875,0.005267492978623389,0.013999920678216204,1.9986299272854409,117.62000274658205,-0.0058320921836718664,0.010133976987587223,1.634417206805674,1222.81005859375,0.00218830946715709,0.013090238440684576,1.7944935676354345
2006_2008,2006-02-17,transition_to_uptrend,True,2006-02-20,2006-02-24,15620.58,16101.91,6,3.0814,0,16276.463466650139,-0.03459063896105141,0.003987477851457255,0.0011313046838301588,-0.008080751345839632,0.001677885040416327,-0.02058255549824395,-0.03348416610313609,0.0010677260725804327,0.01672889515969065,-0.6953899272122401,0.25434173472261334,-0.13999993755687212,0.0,1,12.010000228881836,0.0461673090400021,-0.06682204074004827,-1.2440445180580522,11115.3203125,-0.00048192872653496366,0.017975053811755792,1.845111995439267,118.13999938964844,0.005789207478937186,0.0026308881759862235,0.5306520519968614,1287.239990234375,-0.0016597237744756521,0.015982762418078833,1.5016252831966685
2006_2008,2006-03-15,transition_to_uptrend,True,2006-03-16,2006-04-25,16354.71,16970.29,29,3.7639,0,15826.021837831866,0.031152377159753497,0.006426688891896015,0.004453253264073753,-0.02546944007181884,0.029133140265202306,0.004968462686704589,0.044252134816013644,0.024239884505373954,0.014492522297366944,-1.5688720813062154,0.9540161946230806,-0.17484692445206687,1.3989171153567612,1,11.350000381469728,0.05679707852433746,-0.07873371244984695,-1.0716683228519606,11209.76953125,0.005239701086928061,0.018538443805691696,2.2691139285677675,117.5199966430664,-0.0013596504222844752,-0.0025462829106677187,0.039092561603370456,1303.02001953125,0.004269845505052494,0.01920267928907493,2.2136083925764978
2006_2008,2006-06-30,transition_to_uptrend,True,2006-07-03,2006-07-20,15573.35,14946.84,14,-4.023,1,14481.612340607193,0.07068048245033265,0.003997693027014471,0.0027409429058729007,-0.0745646276342179,0.010141210122538658,0.025396830727448805,0.025200915063243068,-0.017995079616826892,0.019236679618913736,-0.1595327121349188,0.8874741243365625,-0.036759291809499696,2.4492786759151564,1,13.079999923706056,0.003837313258598485,-0.17684080295174487,-1.5818467766996236,11150.2197265625,-0.0036261999886730845,0.014662714119508369,1.5543413356253013,114.48999786376952,-0.005731686090868715,-0.017590552905896617,-0.3411105081662729,1270.199951171875,-0.002097656442177853,0.020650824565588533,1.5895581642211487
2006_2008,2006-08-10,transition_to_uptrend,True,2006-08-11,2006-09-11,15622.24,15794.38,23,1.1019,0,15163.367723600471,0.030833680299254373,0.0021942789219271397,0.0006915095430051199,-0.0018398443414401333,0.002948325923594841,-0.0016401839580827415,0.010377259098936609,0.025023400120804506,0.01460477723469429,0.27917731763581466,0.9789398485040213,-0.37585219979199036,0.42369558212572694,29,14.460000038146973,-0.04868419607920638,0.0,-0.796121252994155,11124.3701171875,0.004350816892388032,-0.010515346393092928,0.3770755976937177,115.16000366210938,-0.0017336767266299402,0.0010431393048244697,-0.6227412892569784,1271.81005859375,0.0046290198253495785,-0.0066079505170303365,0.5467089095428829
2006_2008,2006-10-06,transition_to_uptrend,True,2006-10-10,2006-11-01,16325.48,16375.26,18,0.3049,0,15925.77267290591,0.03204163995366005,0.001038578781621391,0.001226796649984152,-0.028594857646270677,0.005084805189777053,-0.0008066912869385545,0.01912751121096057,0.026457627958002217,0.010765926904905309,-0.27994183404215006,0.9851218403893637,-0.04290270177806428,1.576561140327305,1,11.5600004196167,-0.035058358820373337,-0.035058358820373337,-0.827276974719817,11850.2099609375,-0.0013888007652723688,0.014653533531203244,1.7199335941884488,119.01000213623048,0.009843051990909624,0.008901348422408084,2.505891087506881,1349.5899658203125,-0.0026824943182935934,0.010285578834066555,1.552602855074565
2006_2008,2006-12-05,transition_to_uptrend,True,2006-12-06,2007-01-30,16309.8,17490.19,37,7.2373,0,15873.338115302806,0.024722062081187435,0.002451028076097428,0.0015473939619932153,-0.056223623465116,0.026384426517815474,-0.0023203526638951866,0.025890461970858647,-0.00604958468183292,0.009573855038599484,1.1960511873649058,0.8087547861048239,-0.027522131563670872,1.2053594946546184,1,11.270000457763672,0.0035619694708712846,-0.030120432981275425,0.7438686052317753,12331.599609375,0.0038872178932862766,0.01607961231842503,1.2521753736288979,114.9499969482422,-0.003640511297051896,-0.009478725330364646,-1.7606442585228401,1414.760009765625,0.00400250842226435,0.020220404735559194,1.9025423113652349
2006_2008,2007-04-04,transition_to_uptrend,True,2007-04-05,2007-04-24,17507.46,17451.77,15,-0.3181,1,16966.402943655892,0.03404887305886595,0.009360017006247334,0.0077574019207182765,-0.042903052044676815,0.021930230341855927,0.017399569643244295,0.016769857722440662,0.04153224160705271,0.01221537025546049,-0.014600286513435572,1.0,-0.18081235602166848,1.4037562164834614,1,13.239999771118164,-0.01634474490381177,-0.11615486143455545,-0.7771922339227937,12530.0498046875,0.0015786991765456282,0.01867339220641795,1.4879581642028687,118.7699966430664,-0.000841306479388626,0.01625732738797181,1.6708312254498838,1439.3699951171875,0.0011128174632957233,0.015622033793777579,1.2409229524559848
2006_2008,2007-05-23,transition_to_uptrend,True,2007-05-24,2007-07-02,17680.45,18146.3,29,2.6348,0,17559.379924701785,0.008299792848504683,0.0017844575022794018,0.00012721378331814748,-0.005013967694114441,0.0034629892936327566,0.001417889557284946,0.01004730107963936,0.014467742518499582,0.007469295252458289,-0.24568791205294122,0.9160088965867169,-0.025371879333701167,0.13412370284305142,1,13.239999771118164,0.013782492015168568,-0.019259276213469345,-0.04204467963948124,13525.650390625,-0.00105611944514028,0.002826323012047327,1.2631680068181583,121.5199966430664,-0.0009865401774430405,0.006626867248789248,1.6592655036270962,1522.280029296875,-0.001207231600010017,0.005375998632680901,1.3234839600179258
2006_2008,2007-09-04,transition_to_uptrend,True,2007-09-05,2007-09-06,16506.11,16257.0,3,-1.5092,1,15809.60954818938,0.03863859844695394,0.0035693951352790965,0.0010279217000599417,-0.08766817610278221,0.020661568715202527,-0.006321296752870076,0.00816457703651241,-0.02962449211941076,0.019539831537906713,-1.1165151037644179,0.6045542578789835,-0.011725140703906121,1.7430900783225989,1,22.780000686645508,-0.025662895451593393,0.002640905594383236,-0.8024353761907185,13448.8603515625,0.006821521873363823,0.009512778351868478,1.1146646554408963,116.23999786376952,0.003973044475060972,0.016617120751553305,0.050403014025083695,1489.4200439453125,0.01046822150297233,0.015428250997175041,1.4436721171649713
2006_2008,2007-09-14,transition_to_uptrend,True,2007-09-18,2007-10-23,16037.49,16450.58,25,2.5758,0,15756.78715744173,0.023522102617107743,0.004892900325585536,0.0005204114858123887,-0.039958474298335545,0.002261483662932884,0.019355654275728718,0.0003262444718341584,0.0558961724903595,0.014408743546640896,2.759564691367929,0.47207151261602825,-0.013023807714151545,0.9276505617662362,1,24.920000076293945,0.006462029318782925,-0.04994279408327795,0.11027124048947358,13442.51953125,0.001313952049588396,0.025099528220706713,1.4232284243005595,115.26000213623048,0.0058469833297158935,-0.0011265902947011908,0.13880239778993983,1484.25,0.0002021960564695391,0.02112067018031194,1.2735483029912085
2006_2008,2007-12-07,transition_to_uptrend,True,2007-12-10,2008-01-04,16007.33,14691.41,16,-8.2207,1,14869.38822027073,0.07310199187851851,0.006062485987657906,0.0015499255450726057,-0.0964561071120752,0.02346434335908898,0.005183924905097337,0.01758216942809887,0.011717273614855861,0.014434496153213135,0.08654671965823472,1.0,-0.016068713443636095,2.25236001011856,1,20.850000381469727,-0.005248029952654831,-0.0883253337839135,-1.6654277736276113,13625.580078125,0.00041780292163773325,0.01898486931775989,1.8386644567932031,111.66000366210938,0.002693992906910303,-0.0008947608465433854,1.3641351229063023,1504.6600341796875,-0.0017779211733210953,0.015879673291274043,1.7034938392986305
2006_2008,2008-02-15,transition_to_uptrend,True,2008-02-18,2008-03-04,13627.31,12992.28,13,-4.66,1,12743.86301042164,0.06895056539545985,0.00950740661554672,0.0022975874961519427,-0.11466559121631859,0.021536249194114565,-0.0002855200690007331,0.031453354236230746,-0.011672739605843807,0.028379733200361242,-0.3210356666578505,0.8146848216817091,-0.020037288185411305,1.6594706214585564,1,25.020000457763672,-0.020360236457451775,-0.1067475811026628,-1.334956045162978,12348.2099609375,-0.0023245175093505877,0.0136330904137969,-0.021523633991585304,107.8000030517578,9.279280216634156e-05,0.0005569443955637521,1.3223061724425944,1349.989990234375,0.0008377480947496796,0.014046489212105495,0.07310470586970806
2006_2008,2008-04-04,transition_to_uptrend,True,2008-04-07,2008-05-23,13240.56,14012.2,33,5.8279,0,12275.116553590773,0.08294040781827916,0.014984834892834531,0.006829362519769289,-0.0864450614410257,0.038467030999584484,-0.00722041697413911,0.03687462394771068,0.0058870474905394765,0.022014366923866442,-0.6390826975750284,0.9396647343324915,-0.07900234444773223,1.4541019498200505,1,22.450000762939453,-0.032744435653236925,-0.12679885016028847,-1.5391540333556137,12609.419921875,-0.0013155640532119817,0.03217146775506863,1.2141284509334527,101.5199966430664,-0.007527659258668051,0.019993950448871756,0.7258712706797734,1370.4000244140625,0.0007959963585104646,0.04195499987841411,1.4375577182266948
2006_2008,2008-06-20,transition_to_uptrend,True,2008-06-23,2008-06-24,13769.44,13849.56,3,0.5819,0,14238.346370995787,-0.020807633495578903,0.0011153942832375918,0.0008054725911861293,-0.0052571347093164356,0.007784164547286143,-0.013311223063129374,-0.0022649922077558893,-0.005004218909957947,0.016910297690962826,-0.29715107529524964,0.3151575207225524,-0.15321513252432176,-0.9759915796886056,1,22.8700008392334,0.05977761446190999,0.07775690759992182,0.9483778568902547,11842.6904296875,-0.018270560604063735,-0.03775460959795529,-2.103654244352385,107.30999755859376,-0.005652340814504386,-0.007767026864850646,0.7078026954841128,1317.9300537109375,-0.01854285587797533,-0.030955180899720935,-1.9945076458463935
2006_2008,2008-07-29,transition_to_uptrend,True,2008-07-30,2008-08-20,13267.37,12851.69,17,-3.1331,1,12762.558406646836,0.031098136911088314,0.0012498830472391642,0.0016739093656563675,-0.0903966647639115,0.035547547763081555,-0.01455243939512385,-0.0019347624642453987,-0.023879579857432165,0.013458305320024483,-1.0270369169864373,0.4770434462444772,-0.01851737970674148,1.395748363212325,1,22.030000686645508,-0.09079648770755899,0.04013221762145158,-1.2037245444977531,11397.5595703125,0.023940128928835014,-0.017663471638655448,0.5096765679181688,108.08000183105467,0.005769614292427505,0.007926871654491352,1.1464269113002319,1263.199951171875,0.023356008464828548,-0.010806616153582582,0.4371617467094399
2006_2008,2008-11-11,transition_to_uptrend,True,2008-11-12,2008-12-03,8694.91,8004.1,16,-7.945,1,7680.970755185332,0.1468992768577393,0.027619672502513293,0.02031685426028096,-0.25578502444407236,0.11246255936181226,-0.029965533200908778,-0.033495690186267524,0.06438405656877633,0.06975298126581737,-1.2703367029721495,0.6904389570069123,-0.0794294126657257,1.4013812057634258,1,61.43999862670898,0.024341432070944746,0.28724071267464923,-0.2171868825600841,8693.9599609375,-0.019906350385366367,-0.09675773442879654,-0.6273271922587932,97.29100036621094,-0.006930701704928599,-0.02448538899790731,-0.52074642630778,898.9500122070312,-0.02204067545102073,-0.10618939875015532,-0.8748231528378048
2009_2012,2009-03-17,transition_to_uptrend,True,2009-03-18,2009-04-21,8006.86,8711.33,25,8.7983,0,7172.044220069054,0.1083492570457078,0.0101263575968317,0.0015773704306567,-0.0542003655121382,0.0300430129277056,0.031798444159844674,0.1267402465803087,0.039712213638468885,0.024729568607001727,0.843257232945746,1.0,-0.029102579212375367,2.693530817020462,1,40.79999923706055,-0.06721541674868325,-0.08045976517386788,-1.6584682511293516,7395.7001953125,0.024765237370820925,0.06774137334502983,1.07528725865677,98.78099822998048,0.005916510181201984,1.0117945899557057e-05,0.8728026670783763,778.1199951171875,0.032139940837456527,0.08132298709932528,1.1575128636464838
2009_2012,2009-07-24,transition_to_uptrend,True,2009-07-27,2009-08-28,10020.87,10534.14,26,5.122,0,9489.173580828414,0.0479890287579007,0.007519564280874,0.0036365087885625,-0.0533640441094881,0.0378010838942165,0.015481496705564757,0.0642529278606081,0.015156034391147877,0.01428305719714117,2.4563803924396677,0.984703813830445,-0.06814529987834882,2.2763725356323437,1,23.09000015258789,-0.014511316609448932,-0.05135579261149248,-1.304016886898944,9093.240234375,0.0026408015632253257,0.039947642312561316,1.8127359041681004,94.87000274658205,-0.0006320189444944946,0.007005664669602618,0.3264653634162582,979.260009765625,0.003042161453180592,0.04134499317396445,1.817900213140196
2009_2012,2009-10-20,transition_to_uptrend,True,2009-10-21,2009-11-11,10292.39,9871.68,16,-4.0876,1,9958.485353690625,0.0379931763337038,0.0044412655593393,0.0013975145883564,-0.0382705924964461,0.0142212501704868,0.009801199864226895,0.025830271892039125,0.006432849291279741,0.014229919366882605,-0.6939219651261382,0.7615581802441717,-0.036516669776831295,2.235121423108311,1,20.899999618530277,-0.027454637453315778,-0.09090909845129747,-1.5500554900574208,10041.48046875,-0.005024673413645653,0.017264701648650238,1.3631322145467657,90.7979965209961,0.0002753450449113348,0.01088840825534132,1.1106637138325328,1091.06005859375,-0.006239104637617676,0.016651402047324515,1.2377603811018234
2009_2012,2009-12-04,transition_to_uptrend,True,2009-12-07,2010-01-25,10131.9,10512.69,33,3.7583,0,9428.319550146009,0.0630303513201129,0.0068410971878749,0.0004135357905354,-0.062037994683111,0.0375025011669464,0.004502045289804357,0.10362476337376436,0.0314022418012716,0.015409522867353124,0.8390452239702274,1.0,-0.006665847157822132,2.2369866173310107,1,21.25,-0.053873514416532986,-0.14106708987089167,-1.0000794083654538,10388.900390625,0.002194643058678336,0.007660628729271091,0.4066785982430057,90.5199966430664,0.02561771477947805,0.04671592425197213,1.3439008754607962,1105.97998046875,0.0055094336691066115,0.01327542200479881,0.6453584249579624
2009_2012,2010-02-26,transition_to_uptrend,True,2010-03-01,2010-04-16,10128.73,11102.18,35,9.6108,0,9955.879002703685,0.0170905322059065,0.0010568393121508,0.0001552315886048,-0.0843227559395375,0.025485228880349,0.0023827368741389243,0.00024202854065369372,-0.027679252694497558,0.01474931613216737,-0.8563644886554203,0.4096684785310641,-0.0018409216690700517,1.0471139369576647,1,19.5,-0.029850764680724562,-0.025974048245439363,-1.3150996872356444,10325.259765625,0.00040979360349191474,-0.007410810696126147,0.7710168562651516,88.9209976196289,-0.003909477277488027,-0.028610479240821052,-1.545588272198694,1104.489990234375,0.0014053791778985136,-0.004219419498826871,0.924842586268421
2009_2012,2010-06-17,transition_to_uptrend,True,2010-06-18,2010-06-30,10027.98,9382.64,10,-6.4354,1,9360.201294298373,0.0682890331339334,0.0079895820659705,0.0048122340973955,-0.0962100147571243,0.0233082524383373,-0.006729809069217052,0.04786406095823503,-0.003081577838732308,0.01748199420562277,-1.333972927908498,0.89212135725315,-0.05001801641485723,2.0360578545549046,1,25.049999237060547,-0.033564847093850436,-0.18056920225283024,-1.4808207778240152,10434.169921875,0.0023737985476890433,0.025720213300391315,1.7086453852515577,90.83999633789062,-0.006083497774565072,-0.00513642444598128,-0.514829359776127,1116.0400390625,0.0012830081640498037,0.02686694836451675,1.5892108434028744
2009_2012,2010-07-30,transition_to_uptrend,True,2010-08-02,2010-08-12,9574.64,9212.59,10,-3.7813,1,9313.701566724862,0.0240074514263468,0.0068437643763326,0.0023961129120919,-0.0453446564465787,0.031153048906334,-0.01636957578838938,0.011275611834898447,0.01648365087491732,0.01600015445976197,0.8189431623095171,0.5726920637796702,-0.052842233238988165,0.24598668374139387,1,23.5,-0.026108544661324617,0.0012782568182028164,-0.8858938618478985,10465.9404296875,-0.00011652889076807504,0.003963723573185529,0.9190397583656407,86.44000244140625,-0.002803274224293939,-0.012339970784787657,-1.4943451528598406,1101.5999755859375,6.349921218862242e-05,-0.0009613648458191015,0.7562794039818714
2009_2012,2010-09-13,transition_to_uptrend,True,2010-09-14,2010-10-19,9319.5,9539.45,23,2.3601,0,8934.712919003363,0.0433262262599722,0.0057520218305908,0.0022349897732527,-0.053678912552441,0.0235473111637031,0.00894565110544332,0.0022039881770816727,0.01360822903161063,0.015553493756009935,-0.34877287477645275,0.9241406444056445,-0.04163627143283226,1.5411235932784972,1,21.209999084472656,-0.03547070008022313,-0.004692650585446878,-1.7503758326550807,10544.1298828125,0.007776177361022318,0.009207584487058273,1.6421968801551692,84.30699920654297,0.004491825330589672,-0.001456841148741228,-0.5436696176691425,1121.9000244140625,0.011130616053760978,0.015744551425231235,1.8620874441332287
2009_2012,2010-11-10,transition_to_uptrend,True,2010-11-11,2010-12-22,9878.11,10346.48,30,4.7415,0,9425.420622802332,0.0429793984437827,0.0046420154376283,0.0034238577740519,-0.0253560167832989,0.0179974808989596,0.014031609046617266,0.0732031105074511,0.047065378942948266,0.011760554628865192,1.6311272257973373,1.0,-0.13503137355182193,1.307987018601175,1,18.46999931335449,-0.031970682012092855,-0.05572598069267787,-1.1573711963032653,11357.0400390625,0.0009068710478772335,0.012653456333794333,1.2407223087251755,81.58300018310547,0.006079712263897141,0.0113427991748285,0.9957501889209323,1218.7099609375,0.004376080778473401,0.017321113122813703,1.4669294909349657
2009_2012,2011-04-13,transition_to_uptrend,True,2011-04-14,2011-05-16,9579.79,9558.3,20,-0.2243,1,9138.940255871305,0.0549559814997184,0.0111370033153559,0.0031164166198893,-0.1171508807574871,0.0280866992806251,0.008991898073152926,0.005927313909823262,0.12039641956795033,0.01975527603513001,-1.0106903969800716,0.8424400417101147,-0.026601734444835833,1.0896500673166776,1,16.920000076293945,-0.009947341999771875,0.0011834590659838273,-0.7053220934433657,12270.990234375,0.0006042408662718657,-0.012534231848633004,0.21353382251533004,83.5999984741211,-0.012170611044835855,-0.018318519503333297,0.48720599325588554,1314.4100341796875,0.00019023558280406583,-0.01582131891578853,-0.026704236092038102
2009_2012,2011-06-23,transition_to_uptrend,True,2011-06-24,2011-08-01,9626.43,9965.01,27,3.5172,0,9445.776186238008,0.0159821750124609,0.0056113109879407,0.0030460389295909,-0.0229098844227246,0.005147419169646,-0.0033947444641954094,0.019706135143052084,0.00362792815307178,0.010057057341737606,-0.16265577138007772,0.6663042008025525,-0.13295741145553297,1.350491556276458,1,19.290000915527344,0.04157669755568949,-0.15134178160966805,0.31578759021795616,12050.0,-0.004927460637652259,0.00739709269535882,-0.4845110037377195,80.38300323486328,0.002019453286804307,-0.006144832287734547,-0.32116718116261284,1283.5,-0.002827986549257977,0.012511426878522025,-0.39767406157639434
2009_2012,2011-09-07,transition_to_uptrend,True,2011-09-08,2011-09-14,8863.24,8518.57,6,-3.8888,1,8489.692660696259,0.0322411548324874,0.0034868672676704,0.0010643017594871,-0.1195704154340325,0.0329863247434264,0.020119717022571093,-0.021416611005847797,-0.03046111194543455,0.013222652448203144,-0.4416097204478053,0.3344040025393754,-0.008901045928658497,1.2218298541322945,1,33.380001068115234,-0.0978378089698585,0.014898196642138428,-0.6712182870766469,11414.8603515625,0.024737690133722845,-0.012551078620462675,0.6401589295724044,77.61799621582031,0.009310496275731994,0.011955513747502922,2.9430905962485157,1198.6199951171875,0.028646463529026667,-0.01178977039707474,0.7597997339065428
2009_2012,2011-09-16,transition_to_uptrend,True,2011-09-20,2011-09-29,8763.61,8701.23,8,-0.7118,1,8538.287204736078,0.0381660798822935,0.0030335139165476,0.001289536744256,-0.0583682608003651,-0.0066414712929852,0.02252889039241457,0.014477560094794395,0.01662070524260395,0.014358905693211323,0.2955268218377999,0.6373497729822798,-0.02209311578884553,1.181638464779773,1,30.979999542236328,-0.03096652462875149,-0.19574249288482715,-1.3118599382623615,11509.08984375,0.0066394614905767035,0.047030008419553626,1.0760918427539468,76.73400115966797,0.0007433676994546001,-0.009986092311653927,-0.835839948725429,1216.010009765625,0.0057066970727697175,0.05352488701756397,1.2841221095297681
2009_2012,2011-12-08,transition_to_uptrend,True,2011-12-09,2012-01-04,8521.33,8560.11,17,0.4551,0,8347.255652185011,0.0380154195776818,0.0020735108389495,0.0033803395451987,-0.0609911692974682,0.0277167719098013,-0.0066026968364335525,0.007816357568058985,-0.010377587774387131,0.013305226419706401,0.8382931923726646,0.8975561624036744,-0.05542342578664123,1.3381452072599067,1,30.59000015258789,0.06696895958090754,0.11601606431515599,-0.1555548116663743,11997.7001953125,-0.016289266393697655,-0.0018577389255288734,0.5140904728038251,77.6729965209961,-0.0009903984437801272,0.001160000743438916,0.5991911153290705,1234.3499755859375,-0.02114181011508598,-0.008219624957788163,0.252640861906586
2009_2012,2012-06-14,transition_to_uptrend,True,2012-06-15,2012-07-17,8608.43,8755.0,23,1.7026,0,8280.019669672787,0.0348875957170435,0.0015802030630331,0.0001458292699612,-0.078752020810656,0.0193948469048428,-0.0022066311968185204,-0.00819819165050406,-0.03466423488397985,0.01362948509530409,-1.14317947973405,0.6301242152102831,-0.0018517527354862202,1.6607317466878264,1,21.68000030517578,-0.10671611469868691,-0.001841575020405939,-0.877293471072352,12651.91015625,0.01244602636091563,0.015323875199911408,1.4545231188083358,79.37200164794922,-0.0019490082420331456,0.0012868047079921396,0.23639912041908973,1329.0999755859375,0.010814652782245693,0.010730108560786489,1.1619243562248487
2009_2012,2012-08-10,transition_to_uptrend,True,2012-08-13,2012-09-04,8871.68,8775.51,18,-1.084,1,8582.786818349565,0.0359619337949823,0.0050658448438241,0.0009319380498777,-0.0477134067932525,0.0236458425666421,-0.00970743584517264,0.039313353575102905,0.019659457806835645,0.01070798204462496,-0.4112224715819123,0.8577455674493628,-0.01953199556501784,1.0031965279006456,1,14.739999771118164,-0.03534031225719303,-0.05754479235602006,-1.4353839403985924,13207.9501953125,0.0032479412928640983,0.008535340798441426,1.4005088722447576,78.61000061035156,0.0026785596987946025,0.004985929219663676,0.3934982602208568,1405.8699951171875,0.002188441817939202,0.010697420533058777,1.4558783668337512
2009_2012,2012-10-05,transition_to_uptrend,True,2012-10-09,2012-10-10,8822.39,8596.23,3,-2.5635,1,8939.931947814202,-0.0085718933403557,0.0035630817970131,0.0026078347206341,-0.0172817414676772,0.0081445777786585,0.004386601714403415,-0.0007734191312955829,0.021050401714317157,0.011000140610570346,-0.45016675400814843,0.23989311613157663,-0.1509011534232038,-0.36112111674879793,1,14.329999923706056,-0.015120293068373813,-0.08900188552270194,-0.7598293899512346,13610.150390625,0.002562734112505183,0.012876299427142746,1.117511657145044,78.48400115966797,0.0008799367893261856,0.011261442371382158,1.0984904926035823,1460.9300537109375,-0.00032158936312698394,0.01406290763854745,0.8972319613109498
2009_2012,2012-10-26,transition_to_uptrend,True,2012-10-29,2012-11-15,8958.79,8829.72,15,-1.4407,1,8753.616446768896,0.0204993130136332,0.0014814350374017,0.0011125268298259,-0.0198154013253145,0.0140884839677812,-0.013488451096114629,-0.007733266050125698,-0.0018783006518403589,0.010117379965300821,0.4770588721266684,0.7656010465042187,-0.056144551985663226,1.0552807905463042,1,17.809999465942383,-0.017108242766733284,0.04396248672206915,1.276305137833016,13107.2099609375,0.0002694108465477463,-0.0177089692920408,-1.6203984196641397,80.23500061035156,0.004972609366157732,0.011688631270744265,2.012563517557663,1411.93994140625,-0.0007289817322603254,-0.014827064707940596,-1.5534490282471292
2013_2016,2013-07-02,transition_to_uptrend,True,2013-07-03,2013-07-30,14149.99,13869.82,20,-1.98,1,12635.24207401261,0.115826681577587,0.021519477566722,0.0140047568702357,-0.1465887078651774,0.0552431871489975,0.017775869653492204,0.08708233450827985,0.041746009869705114,0.02622933589280366,-0.19464962873695163,1.0,-0.0955377605423492,2.0443443291590735,1,16.440000534057617,0.00427609598262535,-0.10990789684702951,-0.6109447460907038,14932.41015625,-0.0028413968917774257,0.01165968675099105,-0.4301493329169752,99.65699768066406,0.0027872855192354606,0.02179819225955648,1.3137195675387914,1614.0799560546875,-0.0005449081736377259,0.016403925793107677,-0.12148933217784898
2013_2016,2013-09-06,transition_to_uptrend,True,2013-09-09,2013-10-04,14141.67,14024.31,19,-0.8299,1,13455.140537246596,0.0301497432853212,0.0110308030656651,0.0075918484915269,-0.0633802095874558,0.012385277962396,-0.014505037224413542,0.03524939437395225,0.018040081179432788,0.015120155348782824,0.3280319547364339,0.7191328770235805,-0.11978263468900673,1.1067106474129274,1,15.850000381469728,0.005072918286864958,-0.05710881112266808,0.5458471946456036,14922.5,-0.0010028778803319316,0.005494918021708539,-0.4850140341616699,100.11599731445312,0.003890587404032031,0.018556927328332806,1.8791163288876043,1655.1700439453125,5.443114110303959e-05,0.010377433077129128,-0.08260766127242998
