ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,trailing_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,end_to_trailing_high_pct,quarter_end_close,price_rows,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason
1904.T,大成温調,東証スタンダード,大幅強気/増額,大幅強気/増額,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。 / 【QAあり】大成温調、4期連続増収増益を継続 日本セグメントの物件大型化・上期竣工物件増加に加え利益率向上施策が奏功 / 【QAあり】大成温調、4期連続増収増益を継続 日本セグメントの物件大型化・上期竣工物件増加に加え利益率向上施策が奏功2025/11/28 08:00 ログミーファイナンス / 【QAあり】大成温調、国内の建設需要に伴う受注増加や利益率・生産性向上が奏功し3期連続の増収増益で着地 中計目標も全項目達成 / 【QAあり】大成温調、国内の建設需要に伴う受注増加や利益率・生産性向上が奏功し3期連続の増収増益で着地 中計目標も全項目達成2025/05/28 17:00 ログミーファイナンス / 【QAあり】大成温調、上期の営業利益は前年比＋27.7％の大幅増 国内の活況な建設需要に加え利益率・生産性の向上が寄与 / 【QAあり】大成温調、上期の営業利益は前年比＋27.7％の大幅増 国内の活況な建設需要に加え利益率・生産性の向上が寄与2024/11/28 11:00 ログミーファイナンス,13,0,13,3.0,4.0,3.0,3.0,4.0,4.0,7.52,1.17,3.25,,,,4.854368932038833,7.692307692307687,92.3076923076923,92.32424677187947,,34.955185659411,37.06111833550065,15.443592552026297,6.294483191089534,9.97876857749469,0.8250594552481755,19.029374201787995,84.61538461538461,100.0,97.95539033457248,5270.0,6535,建設業,0.9230769230769231,0.6057839572677639,0.7971540312876053,0.7784864290508958,0.726440984933319,True,score=0.726 | annual=35.0 | quarter=15.4 | trend_r2=0.825 | per_score=0.923
6042.T,ニッキ,東証スタンダード,会社比強気/前号並み,会社比強気/前号並み,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,3,1,2,4.0,4.0,5.0,3.0,4.0,5.0,12.0,0.62,2.44,,,,11.111111111111116,11.111111111111116,10.294117647058831,10.30219780219781,100009.09090909091,68.3149486496767,70.38891028109357,18.791946308724828,13.852601933625113,38.888888888888886,0.8473477904181279,17.619047619047624,53.84615384615385,85.0,84.28571428571429,4425.0,6273,輸送用機器,0.6224489795918368,0.6630952895180732,0.8035499398315283,0.6596933977863031,0.725619503812774,True,score=0.726 | annual=68.3 | quarter=18.8 | trend_r2=0.847 | per_score=0.622
7456.T,松田産業,東証プライム,増額/卸売,増額/卸売,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,5.0,2.0,3.0,4.0,5.0,11.28,1.65,1.63,,,,7.692307692307687,10.000000000000009,8.843537414965997,8.843178621659643,110020.0,110.09817671809259,142.39482200647248,40.262172284644194,26.25141435335215,50.34246575342465,0.8242509014884034,19.582753824756605,69.23076923076923,90.0,84.53724604966139,7490.0,6273,卸売業,0.7037037037037037,0.6426818638408347,0.8696510228640192,0.5435558115510899,0.7249927749433187,True,score=0.725 | annual=110.1 | quarter=40.3 | trend_r2=0.824 | per_score=0.704
6480.T,日本トムソン,東証プライム,会社比強気/増額,会社比強気/増額,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,4.0,4.0,4.0,4.0,3.0,5.0,14.63,0.79,3.27,,,,14.19249592169658,51.515151515151516,43.75,43.572984749455344,10757.142857142857,78.37837837837837,83.69781312127236,12.95843520782396,14.834742869188434,21.2218649517685,0.914187945238223,28.49162011173184,76.92307692307693,65.0,81.6976127320955,924.0,6276,機械,0.4375,0.734592122915952,0.7842238267148016,0.5724097067921495,0.7244899064006738,True,score=0.724 | annual=78.4 | quarter=13.0 | trend_r2=0.914 | per_score=0.438
6599.T,エブレン,東証スタンダード,前号並み/電気機器,前号並み/電気機器,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。 / 【QAあり】エブレン、産業用コンピュータの受託設計・受託生産を軸に受託範囲拡大 半導体製造装置需要を取り込み通期増益見通し / 【QAあり】エブレン、産業用コンピュータの受託設計・受託生産を軸に受託範囲拡大 半導体製造装置需要を取り込み通期増益見通し2025/11/27 08:00 ログミーファイナンス / 【QAあり】エブレン、ボードコンピュータ事業強化が進み、新製品開発案件は売上の約20％に到達 上場以来の安定増配を継続 / 【QAあり】エブレン、ボードコンピュータ事業強化が進み、新製品開発案件は売上の約20％に到達 上場以来の安定増配を継続2025/05/29 15:00 ログミーファイナンス / 【QAあり】エブレン、既存事業の強化・受託範囲の拡大など、より高価値なソリューション提供を通した企業価値の拡大を目指す / 【QAあり】エブレン、既存事業の強化・受託範囲の拡大など、より高価値なソリューション提供を通した企業価値の拡大を目指す2024/11/29 15:00 ログミーファイナンス / 【QAあり】エブレン、1Qの売上高は前年とほぼ同水準 計測・制御（半導体製造装置）の回復を見込み、通期での計画達成を目指す / 【QAあり】エブレン、1Qの売上高は前年とほぼ同水準 計測・制御（半導体製造装置）の回復を見込み、通期での計画達成を目指す2024/08/27 19:00 ログミーファイナンス,13,0,13,4.0,4.0,5.0,5.0,4.0,4.0,11.05,0.89,1.89,,,,7.317073170731714,21.153846153846146,20.58823529411764,20.594762538837095,16.666666666666675,32.375055285272005,34.21524663677129,11.887850467289729,14.182961530827065,22.996645546030557,0.735027129498349,26.014598540145982,76.92307692307693,70.0,87.38686131386861,2993.0,1391,電気機器,0.7536231884057971,0.8087680932116506,0.6851263537906138,0.6619710041827123,0.7237698926663962,True,score=0.724 | annual=32.4 | quarter=11.9 | trend_r2=0.735 | per_score=0.754
3489.T,フェイスネットワーク,東証スタンダード,前号並み/不動産,前号並み/不動産,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,1,0,1,4.0,5.0,4.0,2.0,5.0,4.0,6.46,2.58,5.07,,,,16.85714285714286,17.85714285714286,20.58823529411764,20.575414123801217,11270.0,47.9408706597646,51.70546331382422,15.880893300248133,9.353875462798095,18.10344827586208,0.717132640501561,18.568470473911702,61.53846153846154,80.0,97.39311783107404,934.0,1955,不動産業,0.8793103448275862,0.6967853444125947,0.7440734055354995,0.7234613905739615,0.7234001811501752,True,score=0.723 | annual=47.9 | quarter=15.9 | trend_r2=0.717 | per_score=0.879
5204.T,石塚硝子,東証スタンダード,会社比強気/増額,会社比強気/増額,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,5,0,5,3.0,1.0,3.0,2.0,5.0,4.0,4.77,0.39,2.19,,,,93.75,54.83870967741935,54.871794871794876,54.87333619579218,,41.51298456906285,48.26498422712935,18.23899371069182,10.69625155415655,14.330218068535828,0.8348665182763455,22.35604064734663,61.53846153846154,75.0,90.9310761789601,3760.0,6276,ガラス・土石製品,1.0,0.6026267262997327,0.7495848375451264,0.8746898584507888,0.7231705027903711,True,score=0.723 | annual=41.5 | quarter=18.2 | trend_r2=0.835 | per_score=1.0
6822.T,大井電気,東証スタンダード,増額/電気機器,増額/電気機器,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,3.0,1.0,2.0,2.0,5.0,5.0,5.91,0.92,1.84,,,,12.12121212121211,19.999999999999996,32.35294117647059,32.32786885245902,,76.10921501706484,112.60815822002472,36.50793650793651,13.111277288454199,30.31088082901554,0.7912954954605209,23.851203501094087,76.92307692307693,100.0,95.02762430939227,5160.0,6535,電気機器,0.9565217391304348,0.5426272046336352,0.8460228640192539,0.7611881881079179,0.7228674480520202,True,score=0.723 | annual=76.1 | quarter=36.5 | trend_r2=0.791 | per_score=0.957
8537.T,大光銀行,東証スタンダード,前号並み/銀行,前号並み/銀行,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。 / 株価の上昇余地がある｢信用好取組の地方銀行銘柄｣TOP20 / 株価の上昇余地がある｢信用好取組の地方銀行銘柄｣TOP202021/11/08 07:00 本日のランキング,4,0,4,4.0,2.0,5.0,,5.0,5.0,8.67,0.29,2.78,,,,4.602510460251041,3.571428571428581,7.692307692307687,7.6979472140762395,0.0,72.61356155365372,84.77801268498943,25.75539568345324,17.885374287638236,29.81993851559068,0.8479523256937223,25.378040762656152,61.53846153846154,75.0,88.70094722598105,2622.0,4432,銀行業,0.8780487804878049,0.5626523054158179,0.7915884476534296,0.846081130706146,0.7223593344808088,True,score=0.722 | annual=72.6 | quarter=25.8 | trend_r2=0.848 | per_score=0.878
8354.T,ふくおかフィナンシャルグループ,東証プライム,前号並み/225,前号並み/225,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,5,0,5,5.0,5.0,5.0,,4.0,5.0,12.28,1.1,3.25,,,,4.166666666666674,17.948717948717952,12.588235294117656,12.583370386838588,11.111111111111116,45.32644434006576,52.039312039312044,21.309547147618126,15.829617524765666,32.526201662450305,0.7818335020686439,29.473931423203382,69.23076923076923,65.0,84.37414780474502,6188.0,6276,銀行業,0.7428571428571429,0.7437764025548229,0.719849578820698,0.6891270076073329,0.7220794528849688,True,score=0.722 | annual=45.3 | quarter=21.3 | trend_r2=0.782 | per_score=0.743
