Date,close,ret1,ret5,ret20,dd20,vol10
2021-05-11,28608.58984375,-0.030819822687034426,-0.01532943169544454,-0.03774535604793117,-0.03895015939312574,0.014951856486266886
2021-05-12,28147.509765625,-0.016116840453977543,-0.02308435828009725,-0.052558878779683016,-0.0544392463425073,0.013249290358189987
2021-05-13,27448.009765625,-0.024851221505010734,-0.06420973279394171,-0.07793758607809453,-0.07742773106286793,0.01487927886433661
2021-05-14,28084.470703125,0.02318787201457062,-0.04337343834865126,-0.04923230425097347,-0.05603524336656163,0.017294990906003213
2021-05-17,27824.830078125,-0.009244989081140464,-0.057371443468341665,-0.06476218723461913,-0.06267528807495326,0.017389868908293
2021-05-18,28406.83984375,0.02091692074995133,-0.00705207775363581,-0.04098952739317896,-0.04306934135864615,0.01905602759916846
2021-05-19,28044.44921875,-0.012757160845532467,-0.003661444573006656,-0.05391684303485189,-0.055277059688955354,0.01926823957770468
2021-05-20,28098.25,0.0019184110492007633,0.023689886440850128,-0.0534009172986899,-0.05346469276182919,0.017992660468400805
2021-05-21,28317.830078125,0.007814724337814605,0.008309196120047657,-0.04606778025975422,-0.04066996219908303,0.018337380104480383
2021-05-24,28364.609375,0.0016519379043500315,0.019399194724978974,-0.025283912534703634,-0.03908520854685815,0.018170170948169504
2021-05-25,28553.98046875,0.006676315941685607,0.005179760431267111,0.0015935460153195802,-0.032669837806077906,0.015679900010663998
2021-05-26,28642.189453125,0.003089200977479667,0.021314030085331837,-0.018705539614555122,-0.02968156052348281,0.014639084819155828
2021-05-27,28549.009765625,-0.0032532320077169885,0.01604227187191376,-0.016251235062233138,-0.03283823152846577,0.011525763131378524
2021-05-28,29149.41015625,0.021030515438329678,0.029365953388052146,0.0007958354763712983,-0.012498321025263048,0.011140454544899536
2021-05-31,28860.080078125,-0.009925760987069765,0.017467919144400268,-0.004546462615354185,-0.02230002666509634,0.011230635442917754
2021-06-01,28814.33984375,-0.001584896308367112,0.009118146427428586,-0.00824778347247479,-0.023849579743525418,0.009526265615494415
2021-06-02,28946.140625,0.004574138500646141,0.01061200898668857,0.004633723531759948,-0.01938453252380834,0.008124532558267655
2021-06-03,29058.109375,0.0038681754314182637,0.017832478728841528,-0.009316297657804395,-0.015591339864848286,0.008113770632349648
2021-06-04,28941.51953125,-0.004012299707644051,-0.0071318981717174434,-0.014180234663836666,-0.01954108244411079,0.008258495519493009
2021-06-07,29019.240234375,0.002685439616986196,0.005514889626749175,-0.016908119224078755,-0.004465610836625777,0.008257182850760197
2021-06-08,28963.560546875,-0.001918716239650009,0.005178695883166995,0.01240783642478438,-0.006375758836243639,0.008199873341577183
2021-06-09,28860.80078125,-0.003547898244716574,-0.002948228741633807,0.02534117659303936,-0.009901036537376284,0.008320643532922226
2021-06-10,28958.560546875,0.003387285278948715,-0.003425853583256422,0.05503316248239476,-0.006547288893737013,0.008226420567716414
2021-06-11,28948.73046875,-0.00033945327182571816,0.0002491554561332432,0.030773582125185994,-0.006884519666926159,0.004514707203170161
2021-06-14,29161.80078125,0.007360264476192091,0.004912621616679269,0.04804955499714203,0.0,0.003840900811463025
2021-06-15,29441.30078125,0.00958445612109493,0.01649452710076238,0.03641591050570869,0.0,0.004549162936597785
2021-06-16,29291.009765625,-0.005104768187440767,0.014906342607599932,0.044449457258072034,-0.005104768187440767,0.004987927038239625
2021-06-17,29018.330078125,-0.009309330394611681,0.002063967618599394,0.0327451025642167,-0.014366576608407677,0.005866837823016879
2021-06-18,28964.080078125,-0.001869507992153352,0.0005302342840758367,0.02282131075075622,-0.016209226170771696,0.005746845870410434
2021-06-21,28010.9296875,-0.032908015309102256,-0.039465021463625405,-0.01246904841255192,-0.048583828016897534,0.011798668171674203
2021-06-22,28884.130859375,0.03117358765370315,-0.018924772584431482,0.011562324593810125,-0.018924772584431482,0.01612765616875517
2021-06-23,28874.890625,-0.00031990695582939654,-0.014206377450098895,0.008124419826767593,-0.019238625373873552,0.016084499710765466
2021-06-24,28875.23046875,1.1769525100957523e-05,-0.004931352320748261,0.011426690655932825,-0.019227082278256757,0.016044743819820694
2021-06-25,29066.1796875,0.006612907175118643,0.003525042366255171,-0.002855305417977849,-0.01274132201349265,0.01618668481892096
2021-06-28,29048.01953125,-0.0006247864853670126,0.037024470637716966,0.006512090493728362,-0.013358147893060002,0.016007895061438765
2021-06-29,28812.609375,-0.00810417233425309,-0.002476151514588021,-6.005581801926674e-05,-0.021354063494721243,0.01577290196600711
2021-06-30,28791.529296875,-0.0007316268322191677,-0.002886983338140303,-0.005341345159895594,-0.022070067121110815,0.01573920602731242
2021-07-01,28707.0390625,-0.002934551808756125,-0.0058247641151132346,-0.01208166395030652,-0.024939853174477333,0.015520148220058995
2021-07-02,28783.279296875,0.002655802787915995,-0.009732974669067418,-0.00546758556350635,-0.02235028571815234,0.015556918213118113
2021-07-05,28598.189453125,-0.006430464084406617,-0.015485740005134252,-0.014509366125693424,-0.028637027092972223,0.011024412892711477
2021-07-06,28643.2109375,0.0015742774362970113,-0.0058793160763489505,-0.011060436055730816,-0.027107832282270317,0.004256455357189654
2021-07-07,28366.94921875,-0.0096449284039003,-0.014746701147656083,-0.01711149895815922,-0.036491307584623156,0.005075224390998817
2021-07-08,28118.029296875,-0.008774997972304632,-0.02051795604355533,-0.02902531182927548,-0.04494609440686603,0.005478682990435343
2021-07-09,27940.419921875,-0.0063165655432239065,-0.029282951615992925,-0.03483090728152882,-0.05097875499885696,0.00448851438909898
2021-07-12,28569.01953125,0.02249785834044893,-0.0010199919097260146,-0.020327319785448106,-0.029627809466744814,0.009519048088837651
2021-07-13,28718.240234375,0.005223165007877784,0.002619444343677557,-0.024559395396533845,-0.019554448133849767,0.009443152041229
2021-07-14,28608.490234375,-0.0038216129924504294,0.008514874608558376,-0.02330133159325165,-0.015746460595983724,0.00950959540928105
2021-07-15,28279.08984375,-0.01151407809102778,0.005728016895298671,-0.025474940576689642,-0.02707923271005208,0.010111851136816747
2021-07-16,28003.080078125,-0.009760206822427175,0.0022426347358130982,-0.033179027174620734,-0.03657514062063649,0.010311288308328054
2021-07-19,27652.740234375,-0.012510761058162068,-0.03207247962684667,-0.012787488923826862,-0.048628318833825124,0.010726815441534011
2021-07-20,27388.16015625,-0.009567951526051721,-0.04631481829213646,-0.051792131478986425,-0.05773099696248141,0.010742378194593444
2021-07-21,27548.0,0.005836092780168833,-0.03706907375002788,-0.04595309614268017,-0.05223182763687717,0.011017555923907171
2021-07-26,27833.2890625,0.010356071674894718,-0.015764325645315158,-0.03608426285558597,-0.04241667251270065,0.01152761752640376
2021-07-27,27970.220703125,0.004919707488307168,-0.0011734200276657392,-0.037705642645783244,-0.03710403826207498,0.011494815299995614
2021-07-28,27581.66015625,-0.013891937106938479,-0.002570453326597999,-0.05048052840306316,-0.04272258727868172,0.00916306901146399
2021-07-29,27782.419921875,0.007278741181194093,0.014395262893737382,-0.03575481275288006,-0.03504882858409075,0.00939983000834405
2021-07-30,27283.58984375,-0.01795488224307762,-0.009598161617903278,-0.05237441323718328,-0.05210280029794312,0.010491508853546574
2021-08-02,27781.01953125,0.0182318269094619,-0.0018779502175481078,-0.032257577287365,-0.034820902625011696,0.012384873746165755
2021-08-03,27641.830078125,-0.005010235602348256,-0.011740723410284315,-0.03965667730132216,-0.037481758891394934,0.012130130144313918
2021-08-04,27584.080078125,-0.002089224911548171,8.773662866157217e-05,-0.035460614619055364,-0.03949267597853856,0.011483854126088973
2021-08-05,27728.119140625,0.005221818603051043,-0.0019545014942072836,-0.031947947416640754,-0.03447708096559654,0.011087299767612234
2021-08-06,27820.0390625,0.0033150435270716816,0.01966197343612719,-0.019279836969162134,-0.031276330462612245,0.011000763604286479
2021-08-10,27888.150390625,0.002448282979473193,0.0038562608998022885,-0.008175498496814981,-0.02890462079067102,0.010530671968080354
2021-08-11,28070.509765625,0.006538955522174206,0.015508368522938243,0.00465597310683763,-0.02255467129823241,0.010622554932990665
2021-08-12,28015.01953125,-0.0019768160549387126,0.015622759646305884,-0.01939163503297725,-0.02448690091683481,0.009442988017405765
2021-08-13,27977.150390625,-0.001351744216446349,0.008981180755067486,-0.025805545106588168,-0.02206826849574195,0.009258944188756398
2021-08-16,27523.189453125,-0.016226132081418876,-0.010670351997281613,-0.03793631793774066,-0.02673001128401109,0.008879526465099161
2021-08-17,27424.470703125,-0.0035867481916704858,-0.016626405157936675,-0.030220885656045304,-0.023014867485275814,0.006516574519783597
2021-08-18,27585.91015625,0.00588669348891413,-0.017263655466935535,-0.014897287038109663,-0.017263655466935535,0.006729560814708176
2021-08-19,27281.169921875,-0.011046952326347559,-0.02619486338592092,-0.013437015982889933,-0.02811989701436135,0.007556959437683077
2021-08-20,27013.25,-0.009820690338509741,-0.03445312968500169,-0.013688767486064402,-0.03766443055194224,0.007660107049205721
2021-08-23,27494.240234375,0.017805715135165157,-0.0010518119202465037,-0.001951494323544356,-0.020529357537913184,0.009933005150393711
2021-08-24,27732.099609375,0.008651243786784502,0.01121731425850081,-0.003635554996672452,-0.012055718227975132,0.010365749094932982
2021-08-25,27724.80078125,-0.0002631906068349954,0.0050348393151904425,-0.00877432911523579,-0.012315735883013934,0.010070578669676165
2021-08-26,27742.2890625,0.0006307811330361623,0.01690246943021534,0.005823757719442435,-0.011692723283812212,0.010081777441497899
2021-08-27,27641.140625,-0.003646001859187842,0.023243801652892637,-0.005085204862365522,-0.015296093452168202,0.01011842607724851
2021-08-30,27789.2890625,0.00535970781777384,0.010731295922704165,0.018534922334124015,-0.010018368226051289,0.008758692803296574
2021-08-31,28089.5390625,0.010804522538331751,0.0128890151903307,0.0111054070892882,0.0,0.009097597814545904
2021-09-01,28451.01953125,0.012868864382064027,0.026193831138044965,0.029274091145121695,0.0,0.009643399140363969
2021-09-02,28543.509765625,0.0032508583487986797,0.02888084329739149,0.03478200776617002,0.0,0.008269195806135407
2021-09-03,29128.109375,0.020480999504799424,0.05379549166126352,0.05048990980148549,0.0,0.007958348088155352
2021-09-06,29659.890625,0.018256634618943668,0.06731376100672781,0.06613403950895336,0.0,0.0080236438185841
2021-09-07,29916.140625,0.008639613788191447,0.06502782257963591,0.07271870690487736,0.0,0.008023481707333325
2021-09-08,30181.2109375,0.00886044479542547,0.06081298437652105,0.07519283367129126,0.0,0.007528632190726996
2021-09-09,30008.189453125,-0.0057327548829401165,0.05131393089100467,0.0711464762554126,-0.0057327548829401165,0.008481119565248824
2021-09-10,30381.83984375,0.01245161395720551,0.043041944556348355,0.08595190788018203,0.0,0.0075158955575863684
2021-09-13,30447.369140625,0.0021568574257520012,0.026550283869261504,0.10624421608114121,0.0,0.007776789775876629
2021-09-14,30670.099609375,0.007315261549242225,0.025202414770872483,0.11834791421809143,0.0,0.007775264643224541
2021-09-15,30511.7109375,-0.005164269888011219,0.010950521524282442,0.1060614192055982,-0.005164269888011219,0.008768607491839225
2021-09-16,30323.33984375,-0.006173730936814947,0.010502146126386114,0.111511710479677,-0.011306118012052502,0.009681461969305399
2021-09-17,30500.05078125,0.005827555223486547,0.0038908419670415917,0.1290774261242169,-0.005544449815644614,0.008270636241784816
2021-09-21,29839.7109375,-0.021650450633214913,-0.019957658749380047,0.08530771111080004,-0.027074860611837503,0.010341101590020762
2021-09-22,29639.400390625,-0.006712884963750332,-0.03360599515089102,0.06877592422195211,-0.03360599515089102,0.010161726721455136
2021-09-24,30248.810546875,0.020560812574425658,-0.008616376550090066,0.09103797663108781,-0.013736149144139786,0.011928215142017995
2021-09-27,30240.060546875,-0.0002892675725691962,-0.00274637613482287,0.0900348013369705,-0.01402144329418964,0.011745749152977377
2021-09-28,30183.9609375,-0.0018551420982785283,-0.010363584179483354,0.09199404420381074,-0.015850573622734565,0.011022224359232962
2021-09-29,29544.2890625,-0.021192443109919412,-0.009900292788317167,0.06315382865869235,-0.03670710435289459,0.012716582228470134
2021-09-30,29452.66015625,-0.0031014083993072816,-0.006300405268456988,0.04852771313609017,-0.039694669030447605,0.0121999292702176
2021-10-01,28771.0703125,-0.023141877172862535,-0.04885283776977023,0.011249184968519677,-0.06191793704819004,0.013634822360911625
2021-10-04,28444.890625,-0.011337071716733704,-0.059363965858874934,-0.0034550460484634726,-0.07255304067205626,0.013748975429335245
2021-10-05,27822.119140625,-0.021893966568029333,-0.07824823924751012,-0.044836079731831235,-0.0928585333932026,0.013828925592969119
2021-10-06,27528.869140625,-0.010540174834195337,-0.06821690370045608,-0.07184859550961342,-0.10241996305058665,0.01313397095094729
2021-10-07,27678.2109375,0.005424915789752349,-0.06024750257994793,-0.07480676453398638,-0.09755066693557335,0.01380476707578011
2021-10-08,28048.939453125,0.013394236949134442,-0.02509920039579694,-0.07064897060593622,-0.08546304673392013,0.012338335781661313
2021-10-11,28498.19921875,0.0160169965205208,0.0018741008518114999,-0.050319271568640134,-0.07081491153556962,0.014310253468084856
2021-10-12,28230.609375,-0.009389710616309555,0.014682211384054344,-0.07080645806223418,-0.07953969062524058,0.014276464202203881
2021-10-13,28140.279296875,-0.0031997211581622498,0.022209781053001088,-0.07577304407137497,-0.08248490695239552,0.013332265486390955
2021-10-14,28550.9296875,0.014592974941460612,0.03153089453544089,-0.0690956321911399,-0.06426323499250675,0.014684894267384509
2021-10-15,29068.630859375,0.01813255041224293,0.03635400931839494,-0.047295940928419156,-0.04693172257781841,0.014189012186297659
2021-10-18,29025.4609375,-0.0014851033777215639,0.01850158021223658,-0.042801317827709795,-0.04834712749581749,0.013555861267324233
2021-10-19,29215.51953125,0.006547995711739141,0.034888023250472244,-0.04211570856759583,-0.03415972386827448,0.010628737830809792
2021-10-20,29255.55078125,0.001370204967848787,0.039632566280138226,-0.01957660238309744,-0.032836324723770405,0.009282159214301417
2021-10-21,28708.580078125,-0.01869630509487985,0.005521725294081126,-0.03140482939035505,-0.05091871187342012,0.012172827001610287
2021-10-22,28804.849609375,0.003353336563076903,-0.00907442979602624,-0.047736122888613064,-0.04746058412400611,0.011691544879316527
2021-10-25,28600.41015625,-0.007097396997291061,-0.014644066537487732,-0.054221134514045866,-0.05246331932806825,0.01103818342111986
2021-10-26,29106.009765625,0.017678054496869322,-0.003748342229816015,-0.03571271424936717,-0.014834653693911348,0.011668106476365932
2021-10-27,29098.240234375,-0.0002669390724652221,-0.00537711793742135,-0.015097632817679174,-0.012033545357015618,0.011527632204915714
2021-10-28,28820.08984375,-0.00955901073001686,0.0038841964779012805,-0.02147752729784458,-0.01488472873937785,0.01145485384231078
2021-10-29,28892.689453125,0.0025190625625597374,0.0030494810749301937,0.0042271329951935055,-0.012403161739739321,0.009805087353904517
2021-11-01,29647.080078125,0.02611008664402492,0.03659632558263404,0.04226381000981605,0.0,0.01290884769318639
2021-11-02,29520.900390625,-0.00425605783664007,0.014254465945036543,0.06105865773249075,-0.00425605783664007,0.012956163684818693
2021-11-04,29794.369140625,0.009263563996403157,0.02392340226223144,0.08229542551955937,0.0,0.013211338149887595
2021-11-05,29611.5703125,-0.006135348168045285,0.027462803656791657,0.06985131298282643,-0.006135348168045285,0.011524441648557917
2021-11-08,29507.05078125,-0.0035296855299119523,0.02126355627508225,0.05198454403460695,-0.009643377848307488,0.011715633359876396
2021-11-09,29285.4609375,-0.007509725231191422,-0.012197462268529469,0.027624963693566817,-0.017080683961557597,0.011753720854854856
2021-11-10,29106.779296875,-0.0061013770965168135,-0.01402806446518523,0.031036167524279623,-0.023077845364158467,0.010683066901138606
2021-11-11,29277.859375,0.00587767119062077,-0.017335818160376215,0.04042533004465709,-0.017335818160376215,0.010838175636055072
2021-11-12,29609.970703125,0.011343429308516617,-5.401974154417566e-05,0.03709304836012617,-0.006189036479667287,0.010660830337608656
2021-11-15,29776.80078125,0.0056342534005746625,0.009141882799463374,0.02436199782854942,-0.0005896536789243845,0.010698515075015692
2021-11-16,29808.119140625,0.0010517704573125286,0.017847019865606217,0.026964540022647032,0.0,0.0069963782408064504
2021-11-17,29688.330078125,-0.00401867229310493,0.0199799082996599,0.016183540613380565,-0.00401867229310493,0.006978587412625428
2021-11-18,29598.66015625,-0.003020376075011044,0.010957111896094718,0.011728009414879947,-0.007026910466468528,0.006332995319704829
2021-11-19,29745.869140625,0.004973501624664367,0.004589617425243109,0.036131674212977805,-0.002088357192425505,0.006235661505072014
2021-11-22,29774.109375,0.0009493833998091006,-9.038601123645407e-05,0.033649186812957366,-0.0011409564442678155,0.006075238270922831
2021-11-24,29302.66015625,-0.01583420054021345,-0.01695709085133512,0.024553843674389952,-0.01695709085133512,0.007708987731594429
2021-11-25,29499.279296875,0.0067099416768501285,-0.006367848267400444,0.013511626444737246,-0.010360930265106427,0.007630699944246149
2021-11-26,28751.619140625,-0.02534503127095733,-0.028617545900845087,-0.011912098152950246,-0.03544336343449839,0.011154114269953391
2021-11-29,28283.919921875,-0.01626688279579902,-0.04914797452508668,-0.018604033671715814,-0.05113369319141958,0.010967062863707727
2021-11-30,27821.759765625,-0.01634003198731171,-0.0655720574135561,-0.03706576673097384,-0.06663819899635404,0.010908475986097206
2021-12-01,27935.619140625,0.004092457700705099,-0.04665245436201193,-0.05772780769607044,-0.06281845530629271,0.011187799694063751
2021-12-02,27753.369140625,-0.006523929148753549,-0.059184841049149006,-0.05987389363507756,-0.06893256130339387,0.011156307150975583
2021-12-03,28029.5703125,0.009951987107421179,-0.025113327517084838,-0.059232629487652955,-0.059666590157345545,0.012320106162194663
2021-12-06,27927.369140625,-0.003646191173662827,-0.01260613034667235,-0.05687645586171575,-0.06309522553661417,0.011807410877255866
2021-12-07,28455.599609375,0.01891443716342045,0.022782162202878986,-0.03563389576511444,-0.04537419905191786,0.014153871651462785
2021-12-08,28860.619140625,0.01423338593492729,0.03311184890313856,-0.014506918562138482,-0.03178664160358469,0.014646855723867556
2021-12-09,28725.470703125,-0.004682797581073372,0.03502643436097452,-0.013100336174636129,-0.03632058877624644,0.014384786115564758
2021-12-10,28437.76953125,-0.010015542472684436,0.014563163623238395,-0.028693690784898807,-0.045972360849409366,0.012361523653757076
2021-12-13,28640.490234375,0.007128572545122891,0.02553484684358076,-0.032741689563633436,-0.03917150561367211,0.011327701229283905
2021-12-14,28432.640625,-0.0072571945408089755,-0.0008068353747652246,-0.04514118780337195,-0.046144424917786364,0.010046847513650155
2021-12-15,28459.720703125,0.0009524292337865781,-0.01389084674679364,-0.04523594498326766,-0.04414535646794637,0.01003086315705624
2021-12-16,29066.3203125,0.021314320534016717,0.01186576237157766,-0.020951322084744373,-0.023771964211775853,0.01122355306581327
2021-12-17,28545.6796875,-0.017912161546506433,0.003794606891775354,-0.03557527479931066,-0.041258318495043134,0.013077566321198043
2021-12-20,27937.810546875,-0.021294610858090146,-0.024534485330025113,-0.06078351871993781,-0.06167434951612216,0.014964368807971907
2021-12-21,28517.58984375,0.020752495830058892,0.0029877358163949985,-0.04220175036721818,-0.03327842159279448,0.015229560787379305
2021-12-22,28562.2109375,0.0015646867072036663,0.0036012382357548667,-0.02526901021278327,-0.03176580518949379,0.014450762836774503
2021-12-23,28798.369140625,0.008268204574280347,-0.009218613467208203,-0.023760246790986872,-0.009218613467208203,0.01465741969370303
2021-12-24,28782.58984375,-0.0005479232798895062,0.008299334920154111,0.0010771811832064326,-0.009761485654170676,0.014212496498977621
2021-12-27,28676.4609375,-0.003687260487195032,0.02643909369296016,0.013878593091384284,-0.013412753001016853,0.014130700801088818
2021-12-28,29069.16015625,0.013694131211166027,0.01934140702359821,0.044835423824132636,0.0,0.014449280317386501
2021-12-29,28906.880859375,-0.005582524434924574,0.012067340397044601,0.034767860839624465,-0.005582524434924574,0.014663709294555337
2021-12-30,28791.7109375,-0.003984169804942761,-0.00023120070072324417,0.03741318005802374,-0.009544452514578361,0.012981299670699427
2022-01-04,29301.7890625,0.017716144973366044,0.018038655366613643,0.04538844997679625,0.0,0.012670643007050305
2022-01-05,29332.16015625,0.0010364928122723605,0.022865416348938128,0.050301587970973616,0.0,0.009559841607093573
2022-01-06,28487.869140625,-0.02878379945859877,-0.01999682868374919,0.001134030970809885,-0.02878379945859877,0.012748458885566695
2022-01-07,28478.560546875,-0.00032675640652690685,-0.014817244191224765,-0.01323805951245871,-0.029101150574248336,0.01273618572914204
2022-01-11,28222.48046875,-0.008992030257410577,-0.019770637110995803,-0.017510252123397962,-0.03783150240516986,0.012627175002098744
2022-01-12,28765.66015625,0.019246348247151657,-0.01829679768380188,0.011530110497579127,-0.019313272428021055,0.014309982915407776
2022-01-13,28489.130859375,-0.00961317401974926,-0.028740784599028957,-0.005284803917858016,-0.028740784599028957,0.014600932175680488
2022-01-14,28124.279296875,-0.012806693342136022,-0.012762970861569412,-0.010845328514927588,-0.04117940352639282,0.01412371280092087
2022-01-17,28333.51953125,0.007439843423765469,-0.0050929897031229965,-0.004434378439319819,-0.03404592841714771,0.014476493713846305
2022-01-18,28257.25,-0.0026918481188289434,0.0012319799915709861,-0.02783531949698015,-0.03664613006761319,0.014461648917221511
2022-01-19,27467.23046875,-0.02795811804935011,-0.04513818492074084,-0.03777977019836898,-0.06357969128648122,0.014828868348543035
2022-01-20,27772.9296875,0.011129597470622254,-0.02513945319743993,-0.0059017101250062876,-0.05315771018718385,0.015704725185438907
2022-01-21,27522.259765625,-0.00902569245288587,-0.021405687409628782,-0.03490232111403835,-0.061703617496420615,0.013517513229174334
2022-01-24,27588.369140625,0.0024020329567040477,-0.0262992527209035,-0.03409546267289909,-0.059449798662490894,0.013612753404467028
2022-01-25,27131.33984375,-0.01656601354525178,-0.039845001061674434,-0.057886239624707514,-0.07503096603783732,0.014176826950680179
2022-01-26,27011.330078125,-0.0044232893147237995,-0.01659797448977196,-0.061539276876768634,-0.07912237168221259,0.011642691666478492
2022-01-27,26170.30078125,-0.031136167469076326,-0.05770471190049886,-0.08739433229616955,-0.10779497173604113,0.014076462789081649
2022-01-28,26717.33984375,0.02090304834753498,-0.029246142167451583,-0.08090430889157796,-0.08914516689432583,0.016688267833743473
2022-01-31,27001.98046875,0.010653778657031543,-0.021254923365931044,-0.06589781858139176,-0.07944112111373058,0.016982656241833354
2022-02-01,27078.48046875,0.00283312552160897,-0.0019482773539537535,-0.05950429526293244,-0.07683306225981423,0.017143320025824936
2022-02-02,27533.599609375,0.016807410635550024,0.019335202292498632,-0.06034407828660204,-0.06131701645205179,0.01603550241495414
2022-02-03,27241.310546875,-0.01061572284941914,0.04092462576480349,-0.07128181484886265,-0.052991991183063414,0.015886178447057545
2022-02-04,27439.990234375,0.007293323394192974,0.027047991860389198,-0.036783337534911587,-0.046085155517870735,0.0159015356168827
2022-02-07,27248.869140625,-0.0069650569157483355,0.009143354212878263,-0.043179549198982814,-0.05272922670246605,0.016007757040574593
2022-02-08,27284.51953125,0.0013083255103547575,0.007608959547703575,-0.033234532256602334,-0.05148988818454725,0.015061571548146217
2022-02-09,27579.869140625,0.010824805217358735,0.0016804751978105603,-0.04122245097744992,-0.03191609190319633,0.015259649736530158
2022-02-10,27696.080078125,0.004213614535568011,0.016694113540075994,-0.0278369594763902,-0.022497715203434132,0.009798891596154416
2022-02-14,27079.58984375,-0.02225911510350942,-0.013134129697084052,-0.0371454657414485,-0.04425605107466435,0.011693598548570857
2022-02-15,26865.189453125,-0.007917416469824579,-0.014080572867810393,-0.05182307395682095,-0.04926383660388045,0.01153596346594118
2022-02-16,27460.400390625,0.02215547143408525,0.006446177627337679,-0.02819982869440585,-0.011253018690918437,0.0135831152590984
2022-02-17,27232.869140625,-0.008285795063559198,-0.012581640552052908,-0.008532397483307919,-0.01944557354775822,0.012728849857258716
2022-02-18,27122.0703125,-0.0040685697695992395,-0.02072530711948528,-0.02343502764466865,-0.02072530711948528,0.01234325822406334
2022-02-21,26910.869140625,-0.007787059374212313,-0.00623054869362949,-0.022214405001860338,-0.028350977296609514,0.012223599287217788
2022-02-22,26449.609375,-0.017140277529300474,-0.015469091660422207,-0.04127680617221152,-0.045005311206819165,0.01308710668211215
2022-02-24,25970.8203125,-0.01810193321616871,-0.0542446598350963,-0.04277413271638841,-0.06229256128514915,0.013813580085839942
2022-02-25,26476.5,0.019471071048788202,-0.027774126065059912,-0.01980021259886533,-0.044034393122955096,0.01511233086064104
2022-02-28,26526.8203125,0.0019005651237891108,-0.021947070896194187,0.01362305822275589,-0.04221751823098274,0.014990332469906841
